B_Height_cms,B_Weight_lbs,B_avg_LEG_att,B_avg_SIG_STR_pct,gender,B_avg_CLINCH_att,B_age,R_Weight_lbs,B_win_by_Submission,B_avg_TOTAL_STR_att,R_avg_opp_HEAD_landed,R_avg_opp_CTRL_time(seconds),B_avg_opp_TOTAL_STR_landed,B_win_by_TKO_Doctor_Stoppage,R_avg_LEG_landed,B_avg_opp_CTRL_time(seconds),B_avg_LEG_landed,B_avg_HEAD_att,B_avg_TOTAL_STR_landed,B_avg_opp_GROUND_landed,B_Reach_cms
165.1,115.0,6.0,0.6000000000000001,0,1.5,22.0,115.0,0.0,121.5,15.9609375,418.5625,72.0,0.0,3.0,348.0,5.0,39.25,78.5,6.5,165.1
185.42,185.0,2.796875,0.3126562499999999,1,4.3046875,27.0,170.0,1.0,220.3671875,40.0,121.6875,94.28125,0.0,9.1875,188.375,2.4609375,189.5625,82.6953125,10.265625,193.04
182.88,170.0,9.6953125,0.5148046875,1,24.23046875,31.0,170.0,1.0,259.453125,11.45703125,32.1923828125,63.41015625,0.0,3.73828125,41.15625,8.6640625,150.828125,160.24609375,3.8828125,193.04
165.1,125.0,2.96240234375,0.6000000000000001,0,8.0,24.0,115.0,0.0,78.0,14.0,317.375,53.0,0.0,5.375,60.5,2.25,56.5,57.37646484375,3.0,170.18
185.42,185.0,25.38300573825836,0.3691764116287231,1,3.2823710441589355,36.0,185.0,0.0,227.40173947811127,27.55300521850586,109.59322357177734,60.71175980567932,0.0,20.26985549926757,73.75485491752625,23.4175353050232,188.16169488430023,90.24523770809174,2.3531397581100464,190.5
170.18,205.0,12.0,0.35,1,10.0,28.0,199.0,0.0,61.0,43.935546875,0.0,46.75,0.0,3.5,90.375,9.5,53.390625,35.5,2.0,177.8
190.5,155.0,0.75,0.50625,1,8.875,25.0,155.0,0.0,104.875,16.5,186.0,23.75,0.0,1.0,82.25,0.125,65.75,60.5,2.75,195.58
185.42,185.0,4.6640625,0.4653125,1,15.46875,30.0,185.0,0.0,127.3984375,19.1875,124.25,38.890625,0.0,9.78125,71.171875,3.59375,94.8359375,61.8984375,0.3671875,190.5
167.64,135.0,23.0,0.44,1,10.8359375,25.0,135.0,0.0,161.0,4.0,18.0,13.25,0.0,0.0,32.626265436410904,20.109375,95.0,94.0,5.0,175.26
172.72,185.0,2.5,0.6112500000000001,1,3.625,26.0,185.0,0.0,20.375,13.09765625,240.26171875,12.125,0.0,6.58203125,21.375,2.0,12.25,12.25,1.75,180.34
190.5,227.0,10.8125,0.7125,1,26.3125,33.0,264.0,0.0,74.487548828125,38.18359375,98.71875,107.0,0.0,3.5,301.375,9.484375,38.25,65.5,13.0,198.12
170.18,155.0,0.0,0.4425,1,1.75,31.0,155.0,0.0,59.25,4.75,1.0,42.0,0.0,6.5,21.0,0.0,50.0,25.5,2.0,172.72
180.34,170.0,1.0295639038085938,0.3890711975097656,1,9.5167236328125,36.0,170.0,5.0,155.46221923828125,17.25,559.84375,78.75785446166992,0.0,2.453125,244.53567504882807,0.4533615112304687,108.6952896118164,82.92703628540039,4.714111328125,172.72
177.8,155.0,0.1875,0.3718749999999999,1,1.5,24.0,145.0,1.0,101.875,26.765625,306.65625,60.6875,0.0,0.171875,63.8125,0.125,55.375,57.6875,1.5,180.34
182.88,185.0,1.0,0.77,1,3.0,25.0,185.0,0.0,66.0,14.5,75.5,15.0,0.0,0.5,8.0,1.0,45.0,54.0,1.0,187.96
177.8,170.0,20.5,0.415,1,5.75,32.0,170.0,0.0,186.25,22.75,101.75,39.25,0.0,14.75,10.5,15.5,140.75,75.0,0.25,185.42
170.18,125.0,7.25,0.5725,0,10.25,29.0,115.0,0.0,115.0,44.875,179.0,80.0,0.0,5.5,192.5,6.25,79.25,62.0,3.5,170.18
193.04,250.0,1.25,0.72125,1,1.375,30.0,240.0,1.0,25.375,26.19507884979248,233.9052362442017,8.75,1.0,4.295612335205078,66.25,1.125,18.75,13.5,0.0,210.82
177.8,155.0,19.0,0.37,1,3.0,27.0,170.0,0.0,119.0,32.0,3.0,76.0,0.0,3.0,246.0,17.0,73.0,46.0,17.0,180.34
175.26,155.0,15.859375,0.4325,1,16.296875,24.0,170.0,3.0,125.265625,12.5,227.25,68.703125,0.0,4.5,138.765625,13.90625,89.890625,58.125,5.21875,182.88
175.26,145.0,5.4375,0.25,1,0.0,28.0,145.0,0.0,73.25,14.75,7.75,25.59375,0.0,1.0,288.375,5.0,42.25,53.25,5.0,185.42
167.64,125.0,14.0,0.375,0,12.0,27.0,125.0,0.0,143.5,14.8046875,44.6796875,75.5,0.0,4.9453125,206.0,10.5,79.5,66.0,4.5,172.72
160.02,135.0,0.0,0.3,0,6.0,25.0,135.0,0.0,80.0,2.0,2.0,51.0,0.0,0.0,453.0,0.0,28.0,48.0,13.0,160.02
182.88,185.0,0.159027099609375,0.550169382095337,1,4.735142707824707,39.0,185.0,2.0,21.029847145080566,22.875,61.90625,16.650010108947754,1.0,2.65625,28.60711669921875,0.15118408203125,17.462578773498535,11.31955337524414,11.435035705566406,187.96
172.72,155.0,2.56689453125,0.4139208984375,1,5.75146484375,29.0,155.0,0.0,86.54443359375,29.4864501953125,16.75048828125,28.42578125,1.0,1.541015625,37.103515625,1.7314453125,61.0673828125,39.4150390625,0.1474609375,175.26
165.1,135.0,4.390625,0.54,1,11.0,31.0,135.0,0.0,129.578125,3.5,161.5,77.223388671875,0.0,2.0,391.625,4.0,79.0,73.0,4.0,160.02
193.04,265.0,6.625,0.454375,1,13.125,26.0,265.0,0.0,129.875,27.7215576171875,130.18402099609375,43.25,1.0,6.245849609375,14.5625,6.4375,90.6875,66.25,0.125,203.2
185.42,200.0,5.25634765625,0.61,1,14.0,35.0,199.0,0.0,145.75,0.0,0.0,46.125,0.0,0.0,191.5,3.625,106.0,87.0,3.40625,190.5
182.88,260.0,3.04296875,0.415,1,8.0,31.0,245.0,0.0,111.5,17.6875,214.25,44.125,0.0,4.9375,0.0,2.125,69.5,65.5,10.0,187.96
152.4,115.0,4.125,0.44,0,2.5,25.0,115.0,0.0,114.0,13.5,138.0,105.0,0.0,2.5,311.4375,3.373291015625,61.421875,88.0,7.25,157.48
187.96,240.0,0.0,0.54,1,2.5,24.0,190.0,0.0,11.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,9.0,7.5,2.5,193.04
175.26,170.0,9.025390625,0.410673828125,1,4.9375,31.0,155.0,1.0,73.4228515625,14.920196533203123,77.2177734375,25.974609375,0.0,21.525146484375,109.28125,6.2607421875,34.37109375,39.9501953125,1.0703125,177.8
162.56,135.0,10.0,0.4599999999999999,1,8.75,27.0,135.0,0.0,127.5,44.39599609375,163.21484375,40.5,0.0,2.04541015625,2.75,8.5,85.75,60.25,0.0,172.72
152.4,115.0,9.5,0.215,0,0.0,27.0,115.0,0.0,132.0,76.25,77.0,24.5,0.0,3.0,4.0,6.5,117.0,31.0,0.0,152.4
175.26,170.0,0.0,0.35,1,9.5,27.0,170.0,0.0,51.0,5.0,59.5,58.4375,0.0,1.5,162.0,0.0,39.498046875,26.5,1.0,180.33999999999995
180.34,170.0,4.0,0.63,1,5.0,22.0,185.0,0.0,96.0,16.9375,126.25,50.0,0.0,5.3125,95.0,4.0,52.0,69.0,6.0,190.5
190.5,205.0,4.0,0.21,1,1.5,28.0,205.0,0.0,85.0,39.859375,160.5625,30.0,0.0,2.9375,2.0,1.5,70.0,20.0,1.5,190.5
175.26,185.0,1.5625,0.5462499999999999,1,13.125,32.0,185.0,0.0,116.75,35.40625,259.34375,121.0,0.0,17.03125,257.5,0.5625,108.75,98.359375,22.0,193.04
175.26,185.0,3.1728515625,0.28,1,3.1875,21.0,185.0,0.0,83.75,14.291015625,478.0,46.6875,0.0,2.0078125,378.0,2.5,50.4140625,26.0,16.15625,180.34
175.26,155.0,3.0,0.47,1,9.0,28.0,155.0,0.0,105.0,18.65625,146.90625,25.0,0.0,0.625,0.0,3.0,56.0,63.0,1.0,190.5
180.34,170.0,1.5,0.33,1,6.537841796875,30.0,170.0,0.0,93.125,6.75,5.375,106.5,0.0,0.4375,220.5,1.5,76.75,45.0,7.0,193.04
160.02,115.0,17.0,0.38,0,42.75,31.0,115.0,0.0,277.75,49.125,345.9375,84.5,0.0,35.40625,227.75,11.5,180.75,131.0,2.0,162.56
172.72,170.0,5.0,0.445,1,16.25,26.0,170.0,0.0,54.75,1.5,75.5,60.25,0.0,3.125,168.0,4.25,32.25,30.5,3.0,177.8
182.88,205.0,6.59375,0.6184375,1,13.25,29.0,205.0,0.0,95.09375,1.0,0.0,45.71875,0.0,1.0,78.125,5.75,33.875,72.09375,6.28125,190.5
203.2,300.0,1.0,0.36,1,10.0,31.0,265.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,208.28
187.96,170.0,2.481201171875,0.63286376953125,1,11.2265625,33.0,170.0,1.0,67.88330078125,6.9140625,109.9765625,20.745361328125,0.0,4.703125,71.755126953125,2.441650390625,44.287353515625,42.958984375,0.14111328125,190.5
170.18,155.0,3.1875,0.24,1,11.0,26.0,155.0,0.0,102.0,18.517578125,177.3125,27.5,0.0,0.0,150.0,2.65625,39.5,63.0,7.0,177.8
185.42,225.0,7.5,0.35,1,0.0,34.0,225.0,0.0,61.03125,15.25,0.0,84.3125,0.0,5.25,425.0,4.625,23.625,32.0,32.0,185.42
185.42,205.0,0.07177734375,0.141904296875,1,2.66748046875,42.0,205.0,4.0,17.24462890625,17.495574951171875,48.9578857421875,29.15234375,0.0,1.5167236328125,76.1875,0.07177734375,8.22705078125,10.27490234375,9.994140625,182.88
180.34,145.0,0.4375,0.4125,1,6.5625,30.0,145.0,2.0,50.3125,19.543212890625,154.786865234375,31.6875,0.0,2.21484375,132.3125,0.4375,31.75,28.9375,7.8125,182.88
182.88,205.0,13.0,0.3974999999999999,1,3.75,27.0,205.0,0.0,94.5,20.0,139.0,74.25,0.0,12.0,130.75,12.0,49.25,46.75,2.25,187.96
185.42,185.0,8.53515625,0.4255859375,1,11.36328125,33.0,185.0,1.0,111.599609375,2.875,145.75,30.068359375,1.0,0.625,92.64453125,7.970703125,76.47265625,54.296875,1.75,193.04
182.88,205.0,4.676544189453125,0.54,1,8.0,29.0,205.0,0.0,91.54381656646729,31.0,25.0,71.5,0.0,7.0,142.875,4.0,63.75,47.0,12.4736328125,198.12
198.12,185.0,12.6875,0.2875,1,4.4375,27.0,185.0,1.0,151.6875,5.0269775390625,73.5926513671875,55.375,0.0,0.537109375,134.3125,7.75,111.75,47.1875,4.75,195.58
175.26,145.0,13.0,0.51,1,14.0,26.0,155.0,0.0,121.5,11.65625,70.1875,32.0,0.0,5.125,57.5,8.5,63.0,71.5,0.0,180.34
175.26,135.0,18.0,0.6,0,37.0,29.0,145.0,0.0,115.0,1.0,12.0,73.0,0.0,0.0,291.0,17.0,40.0,82.0,0.0,180.34
177.8,170.0,4.2109375,0.415,1,9.0,32.0,170.0,0.0,96.443115234375,41.52734375,114.10614585876463,48.0,0.0,1.0,30.5,3.9334164625033736,63.75,36.0,2.875,177.8
182.88,170.0,5.0,0.41,1,7.5,26.0,185.0,0.0,52.1461181640625,5.5,86.5,95.2412109375,0.0,3.375,15.0,4.0,22.33154296875,34.5,13.0,182.88
182.88,335.0,7.098876953125,0.61,1,1.96875,29.0,280.0,0.0,88.578125,14.4375,122.375,45.625,0.0,1.75,92.25,5.0,52.0,64.25,14.0,190.5
172.72,135.0,9.5,0.635,1,10.0,27.0,135.0,0.0,79.0,32.75,9.5,17.0,0.0,2.75,0.0,8.5,48.0,51.5,0.5,177.8
187.96,185.0,10.25,0.375,1,16.0,31.0,185.0,1.0,84.0,25.25,194.0,46.75,0.0,7.5,252.5,9.25,64.0,32.25,11.25,195.58
175.26,185.0,5.5,0.88,1,2.859375,39.0,219.0,0.0,87.5,0.75,0.0,50.2259521484375,0.0,1.5,102.25,5.4375,67.07080078125,69.0,12.0,177.8
177.8,145.0,3.02685546875,0.4998004150390625,1,11.700439453125,33.0,155.0,0.0,174.114013671875,12.819091796875,75.337646484375,99.65447998046876,0.0,6.516357421875,314.4733581542969,2.90185546875,64.42877197265625,123.83013916015624,21.9061279296875,180.34
172.72,170.0,10.09375,0.5163671875,1,14.65625,32.0,170.0,1.0,150.3515625,15.12109375,130.25390625,46.75,0.0,10.90625,55.73046875,8.0390625,64.6328125,99.625,0.3046875,180.34
187.96,205.0,3.923828125,0.6265234375000001,1,2.216796875,27.0,185.0,0.0,71.443359375,3.54248046875,63.7109375,9.830078125,0.0,1.3515625,30.90234375,3.15625,25.7265625,52.14453125,1.14453125,198.12
167.64,170.0,4.4688720703125,0.68,1,3.294921875,26.0,170.0,0.0,99.125,5.5,108.5,29.288330078125,0.0,6.5,354.625,2.5,61.09765625,65.5,1.5,172.72
195.58,265.0,9.0,0.47,1,55.0,36.0,243.0,0.0,202.0,13.5,0.5,72.0,0.0,0.0,218.0,9.0,126.0,116.0,6.0,203.20000000000002
175.26,145.0,5.061334032565355,0.1718956600595265,1,1.3617831282317638,33.0,145.0,0.0,53.8176295645535,38.18359375,88.24609375,29.57467108592391,1.0,12.07421875,46.60332153830677,3.9573249211534858,41.97528618853539,19.33704211190343,4.114274167455733,180.34
187.96,264.0,11.90625,0.4378125,1,11.65625,27.0,265.0,0.0,78.0,30.73862624168396,298.21430492401123,48.8125,0.0,9.832671642303469,179.5625,10.09375,57.0,34.78125,9.875,190.5
180.34,170.0,1.2734375,0.52890625,1,5.125,33.0,170.0,3.0,71.3125,8.15625,121.328125,34.04296875,0.0,12.296875,300.53125,1.2421875,9.9765625,61.28515625,5.25,172.72
172.72,135.0,12.0,0.24,0,1.5,25.0,135.0,0.0,63.0,67.0,376.0,47.0,0.0,5.0,201.75,9.875,47.699005126953125,47.40625,13.359375,172.72
175.26,170.0,1.0,0.405,1,10.5,31.0,168.0,0.0,92.0,36.0,720.0,62.0,0.0,0.0,25.0,1.0,39.0,60.5,4.0,180.34
185.42,185.0,1.5,0.5725,1,8.0,27.0,185.0,0.0,75.25,26.91943359375,116.158203125,25.0,0.0,6.0869140625,20.5,1.0,52.25,42.75,0.0,182.88
172.72,170.0,2.3125,0.5,1,3.8125,28.0,170.0,0.0,88.54101943969727,28.9375,254.5234375,46.75,0.0,6.485897064208984,74.0,1.625,62.0,41.75,2.0,175.26
177.8,170.0,1.0,0.5462499999999999,1,2.0,29.0,170.0,0.0,88.75,16.0,324.0,40.25,0.0,1.0,317.78125,0.5,35.75,64.5283203125,4.9375,185.42
175.26,155.0,14.5,0.5449999999999999,1,7.0,26.0,155.0,0.0,101.5,17.875,79.25,87.0,0.0,1.0,425.0,13.0,38.25,34.0,27.0,172.72
180.34,155.0,26.5,0.5025000000000001,1,11.0,30.0,145.0,0.0,112.5,77.7108097076416,307.26058197021484,81.875,0.0,13.332622528076172,8.25,22.625,77.75,61.0,0.5,177.8
165.1,135.0,8.75,0.48,1,9.978515625,28.0,135.0,0.0,98.75,27.91064453125,68.0,51.0,0.0,3.625,393.5,9.0,54.5,55.5,5.2734375,170.18
172.72,155.0,7.69140625,0.3691796875,1,4.3828125,29.0,155.0,0.0,97.87109375,21.0,93.5,51.31640625,0.0,5.0,122.0234375,6.2109375,68.0390625,41.0,5.203125,182.88
175.26,155.0,5.3125,0.41,1,28.5,24.0,170.0,0.0,92.0,6.0,363.0,48.953125,0.0,3.0,73.25,4.52142333984375,69.0,46.25,4.75,185.42
177.8,170.0,2.50360107421875,0.5148944342136383,1,2.244879722595215,35.0,155.0,0.0,89.41284495592117,44.56640625,19.80078125,51.26271915435791,0.0,15.74609375,37.5033170580864,2.0714569091796875,56.35304880142212,49.80278730392456,3.187584698200226,182.88
172.72,135.0,6.5,0.495,1,8.046875,21.0,145.0,0.0,60.5625,8.53125,67.146484375,100.423828125,0.0,9.953125,179.25,5.0,32.5,47.5302734375,4.375,177.8
165.1,125.0,5.375,0.4575,1,7.875,27.0,125.0,0.0,177.0,63.5,9.5,57.40625,0.0,5.0,187.46875,4.0,76.0,100.5,2.2607421875,165.1
177.8,135.0,2.5,0.35,1,12.5,27.0,135.0,0.0,40.5,24.703125,380.5654296875,69.5,0.0,3.5283203125,237.5,1.0,21.0,19.0,5.0,180.34
185.42,205.0,0.75,0.395,1,3.0,31.0,170.0,0.0,86.75,2.625,110.5,13.5,0.0,0.5,58.25,0.75,25.25,58.25,1.75,185.42
172.72,145.0,1.75,0.39875,1,3.8125,27.0,145.0,0.0,108.0,18.0,45.9560546875,52.5,0.0,2.5,117.5,1.25,62.0,59.5,3.0,177.8
180.34,185.0,0.0,0.045,1,0.0,32.0,185.0,0.0,21.0,0.0,4.0,35.0,0.0,0.0,164.0,0.0,7.5,13.5,0.5,190.5
177.8,170.0,2.0,0.47,1,12.75,32.0,155.0,0.0,98.375,9.5,315.0,50.0,0.0,4.25,108.25,2.0,70.0625,39.625,0.5673828125,177.8
190.5,249.0,20.0,0.54,1,0.0,30.0,265.0,0.0,64.125,10.5,88.0,50.6796875,0.0,3.5,318.375,13.3787841796875,46.5,26.234375,8.5,198.12
167.64,155.0,24.923828125,0.44068359375,1,4.07421875,35.0,145.0,2.0,111.794921875,29.03125,74.21875,91.478515625,0.0,13.40625,424.125,18.630859375,54.046875,64.3125,19.23828125,180.34
193.04,245.0,0.0,0.4549999999999999,1,10.5,28.0,230.0,0.0,115.125,10.65625,151.1328125,20.125,0.0,3.4140625,10.25,0.0,108.5,35.75,0.125,198.12
165.1,135.0,0.0,0.3774999999999999,1,6.625,28.0,135.0,0.0,55.61850547790527,52.4375,156.5625,58.875,0.0,1.1875,460.9375,0.0,33.5,23.75,30.0,175.26
180.34,170.0,5.125,0.63,1,4.0,25.0,170.0,0.0,83.21383094787598,13.125,173.875,90.0,0.0,7.125,376.0,4.0,61.5,26.0,14.0,185.42
185.42,170.0,11.0,0.43,1,10.0,35.0,170.0,0.0,46.0,57.340362548828125,31.422195434570312,26.0,0.0,12.277603149414062,20.0,7.0,26.0,21.0,3.0,195.58
185.42,155.0,22.903961181640625,0.4359592437744141,1,5.009429931640625,32.0,155.0,4.0,145.35053253173828,25.113014221191406,58.61566925048828,67.29217529296875,0.0,16.78186798095703,19.304443359375,21.38128662109375,102.86359405517578,65.00617218017578,0.0478591918945312,185.42
175.26,155.0,2.0,0.5575,1,2.25,25.0,145.0,0.0,56.0,11.25,178.0,13.25,0.0,1.0,58.0,1.75,46.5,25.25,1.5,182.88
162.56,135.0,5.1875,0.39,1,20.5,29.0,125.0,0.0,91.3125,21.65478515625,54.951904296875,38.75,0.0,5.759521484375,14.5,2.125,43.9375,50.0625,0.125,162.56
182.88,170.0,5.5,0.4,1,2.5,28.0,170.0,1.0,46.5,21.46875,174.78125,16.5,0.0,3.1875,2.25,3.25,32.25,15.25,0.75,193.04
180.34,170.0,5.0,0.25,1,2.5,30.0,170.0,0.0,57.25,20.125,30.5,18.25,0.0,10.25,51.41128540039063,5.0,41.216790080070496,28.328125,0.875,185.42
185.42,205.0,4.0546875,0.3915234374999999,1,25.11328125,33.0,205.0,0.0,117.015625,4.375,4.40625,44.76953125,0.0,6.984375,175.38671875,3.8046875,75.58203125,59.54296875,1.8046875,185.42
172.72,145.0,2.0,0.395,1,2.0,24.0,145.0,0.0,66.0,25.18933868408203,68.28597259521484,17.0,0.0,5.779273986816406,18.0,1.0,49.0,32.5,1.0,180.34
177.8,170.0,2.0,0.48,1,34.0,34.0,170.0,0.0,176.0,25.0,225.5,78.0,0.0,1.03125,294.0,2.0,105.0,107.0,3.0,182.88
167.64,135.0,6.15625,0.2903125,1,0.34375,30.0,135.0,0.0,192.1875,19.390625,243.140625,187.5625,0.0,3.28125,319.90625,4.5625,157.28125,64.78125,27.90625,177.8
172.72,135.0,4.5,0.475,1,11.5,25.0,135.0,0.0,96.0,4.75,88.0,68.5,0.0,5.5,383.0,3.0,33.5,60.0,1.5,175.26
180.34,170.0,1.0,0.51,1,5.5,28.0,170.0,1.0,68.5,20.0625,7.734375,21.0,0.0,13.125,5.5,1.0,63.0,38.5,0.0,190.5
177.8,170.0,1.0,0.33,1,18.0,28.0,170.0,0.0,51.0,20.2421875,178.5078125,33.0,0.0,10.8125,239.0,0.0,22.0,24.0,9.0,187.96
177.8,155.0,1.0,0.21,1,4.5,29.0,170.0,0.0,53.0,21.0,20.875,40.0,0.0,7.625,232.0,1.0,31.5,31.5,12.5,182.88
167.64,170.0,5.1796875,0.5287304687500001,1,7.6328125,36.0,185.0,2.0,92.408203125,17.15625,6.0390625,34.505859375,0.0,4.328125,96.390625,4.630859375,50.208984375,57.70703125,0.203125,170.18
170.18,145.0,1.0,0.64,1,16.0,25.0,145.0,0.0,156.0,42.5078125,18.8359375,94.0,0.0,11.171875,2.0,1.0,69.0,121.0,6.0,182.88
182.88,185.0,16.0,0.4024999999999999,1,9.5,33.0,170.0,1.0,128.25,41.0,10.75,67.0,0.0,13.125,171.25,11.25,66.5,64.75,5.0,187.96
177.8,145.0,5.8125,0.3818749999999999,1,0.8125,26.0,155.0,1.0,64.625,24.84039306640625,33.435546875,14.75,0.0,16.05029296875,27.8125,4.96875,46.5,27.28125,1.5625,185.42
187.96,200.0,0.0,0.0,1,0.0,26.0,185.0,0.0,6.0,11.25,0.0,47.0,0.0,6.0869140625,461.0,0.0,0.0,1.0,13.0,190.5
172.72,135.0,19.0,0.44625,1,3.5,26.0,135.0,0.0,133.5,18.33203125,73.1484375,64.5,0.0,6.46484375,64.125,14.125,83.5,63.875,1.125,177.8
170.18,135.0,2.826171875,0.43462890625,1,1.86328125,31.0,145.0,0.0,133.044921875,32.66902160644531,35.63694763183594,93.796875,0.0,6.597915649414063,79.927734375,2.65234375,111.1171875,60.365234375,21.0390625,177.8
170.18,155.0,0.0,0.12,1,5.0,34.0,155.0,0.0,91.0,17.5,232.0,39.0,0.0,1.5,96.0,0.0,46.0,44.0,8.0,172.72
180.34,185.0,4.0,0.58,1,0.0,28.0,185.0,0.0,29.0,16.125,140.375,20.0,0.0,5.0,96.0,4.0,6.0,23.0,11.0,198.12
170.18,145.0,20.0,0.32,1,15.0,25.0,155.0,0.0,237.0,42.0,208.0,77.0,0.0,2.0,3.0,15.0,185.0,79.0,0.0,172.72
182.88,185.0,16.0556640625,0.4514453125,1,8.1923828125,30.0,185.0,1.0,116.8271484375,41.4453125,36.591796875,98.21484375,0.0,4.802734375,207.1044921875,13.9462890625,66.404296875,66.49609375,1.9404296875,187.96
187.96,205.0,8.875,0.4718749999999999,1,7.0625,27.0,205.0,2.0,125.8125,7.5498046875,51.52099609375,11.4375,0.0,2.484375,3.3125,6.4375,56.9375,69.125,0.0,200.66
182.88,155.0,14.96875,0.444296875,1,1.1953125,28.0,155.0,2.0,83.71875,45.140224158763885,241.20413830131287,44.203125,0.0,11.332980267703531,53.875,11.7578125,50.46875,42.6171875,0.6328125,190.5
187.96,253.0,1.5,0.4549999999999999,1,5.5,36.0,265.0,0.0,65.0,12.0,142.0,58.0,0.0,3.0,221.5,1.0,15.5,47.0,14.5,187.96
177.8,170.0,3.0,0.21,1,4.0,25.0,170.0,0.0,185.0,11.0,136.0,66.0,0.0,1.0,6.0,3.0,173.0,39.0,0.0,180.34
185.42,135.0,3.5,0.1875,1,8.75,29.0,145.0,0.0,145.75,12.0,35.0,56.75,0.0,3.0,327.0,3.25,85.25,67.5,3.25,182.88
167.64,145.0,9.125,0.4575,1,7.625,31.0,135.0,1.0,181.125,33.08349609375,109.119873046875,80.375,0.0,7.7454833984375,94.5,8.25,118.875,103.75,0.0,167.64
172.72,145.0,13.0,0.48,1,10.869479894638062,26.0,145.0,0.0,93.125,44.0,150.0,23.09375,0.0,6.0,285.15625,10.5,52.5,53.59375,2.375,185.42
154.94,135.0,3.0,0.34,0,21.0,29.0,135.0,0.0,86.0,55.5,39.75,88.0,0.0,9.75,163.0,3.0,28.0,52.0,2.0,170.18
172.72,145.0,0.0,0.4,0,0.0,33.0,145.0,0.0,45.0,30.5,57.0,22.0,0.0,8.5,203.0,0.0,5.0,32.0,10.0,182.88
167.64,125.0,5.46875,0.44296875,1,6.90625,23.0,125.0,0.0,150.25,17.7890625,194.04296875,58.484375,0.0,8.953125,148.171875,5.109375,110.8125,78.96875,3.40625,175.26
160.02,125.0,5.0,0.33,1,3.0,24.0,125.0,0.0,87.0,11.0,114.0,65.0,0.0,1.0,37.0,5.0,66.0,32.0,11.0,157.48
180.34,155.0,5.0,0.5449999999999999,1,8.375,29.0,155.0,0.0,122.25,12.97265625,39.98828125,60.0,0.0,3.12890625,257.5,4.65625,93.5,62.5,16.0,177.8
190.5,205.0,2.0,0.47,1,5.0,34.0,234.0,0.0,19.0,12.0,78.0,25.0,0.0,0.0,64.0,2.0,12.0,10.0,8.0,190.5
180.34,145.0,1.5,0.39,1,7.5,20.0,145.0,0.0,150.0,20.0,52.0,21.0,0.0,2.0,74.5,1.5,125.0,65.0,1.0,175.26
170.18,135.0,3.0,0.5,1,8.5,33.0,135.0,0.0,151.0,18.53125,157.703125,29.5,0.0,2.0,177.5,2.5,45.5,119.0,0.0,170.18
162.56,135.0,5.75,0.43,0,9.0,30.0,135.0,0.0,97.0,17.1875,149.875,60.0,0.0,6.59375,208.5,5.25,52.0,61.0,0.8125,172.72
175.26,185.0,2.25,0.5462499999999999,1,0.0,31.0,185.0,0.0,53.171875,14.0,47.0,24.75,0.0,3.0068359375,88.0,2.0,36.625,36.3408203125,4.625,177.8
190.5,170.0,1.94158935546875,0.5148046875,1,11.0,25.0,170.0,0.0,211.1953125,29.0,233.862060546875,86.625,0.0,6.55322265625,346.533203125,2.0,113.0,156.0,5.0,203.2
170.18,170.0,18.0,0.61,1,5.0,34.0,170.0,1.0,56.0,26.0,425.75,32.0,0.0,6.5,67.0,14.0,13.0,39.0,0.0,172.72
177.8,155.0,6.0,0.41,1,7.0,23.0,155.0,0.0,151.0,24.0,89.25,54.5,0.0,3.125,222.5,5.5,121.5,72.5,2.0,182.88
180.34,155.0,22.6875,0.6565624999999999,1,3.75,31.0,155.0,0.0,132.4375,15.3125,0.3251953125,84.109375,0.0,2.73291015625,1.03125,21.703125,100.71875,91.875,0.0625,177.8
180.34,145.0,4.95703125,0.4823437499999999,1,23.60546875,22.0,145.0,1.0,186.9375,27.875,85.375,60.9765625,0.0,3.125,143.05859375,3.06640625,145.0703125,99.734375,3.0703125,175.26
167.64,125.0,2.0,0.3,1,19.0,28.0,135.0,0.0,110.0,18.1875,104.1953125,85.0,0.0,5.28125,0.0,2.0,85.0,33.0,6.0,170.18
190.5,205.0,0.5,0.75,1,7.0,30.0,205.0,0.0,62.0,18.5,10.0,57.5,0.0,0.5,241.5,0.5,54.0,32.0,11.5,193.04
187.96,250.0,1.9609375,0.454345703125,1,1.65625,42.0,241.0,5.0,81.8994140625,12.6875,107.0,23.9384765625,1.0,7.4375,0.0,1.4609375,29.5419921875,57.8154296875,3.37646484375,193.04
182.88,185.0,0.0,0.3925,1,3.5,31.0,185.0,0.0,108.25,31.0,397.0,42.5,0.0,2.5,102.5,0.0,83.75,47.5,2.5,193.04
180.34,170.0,2.0,0.29,1,0.0,28.0,170.0,0.0,24.0,27.7890625,251.7890625,8.0,0.0,6.158203125,0.0,2.0,21.0,7.0,0.0,187.96
165.1,135.0,5.25,0.5449999999999999,0,7.125,30.0,135.0,0.0,84.328125,9.0,231.0,34.0,0.0,11.0,219.5,4.0,54.5,50.0,6.0,162.56
187.96,170.0,18.0,0.51,1,5.0,27.0,155.0,1.0,204.0,4.0,337.0,81.0,0.0,6.0,80.0,15.0,153.0,110.0,5.0,185.42
165.1,135.0,4.0,0.45,1,16.0,23.0,135.0,0.0,104.40625,58.875,212.3125,76.8125,0.0,3.375,455.0,2.5,76.0,52.5,15.375,170.18
