B_Height_cms,B_Weight_lbs,B_age,B_total_rounds_fought,R_Reach_cms,weight_class,B_longest_win_streak,R_age,R_Height_cms,R_Weight_lbs,R_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_avg_CTRL_time(seconds),B_avg_LEG_landed,B_current_win_streak,R_avg_DISTANCE_landed,B_Stance_Orthodox,R_avg_TD_pct,B_avg_SIG_STR_pct,R_avg_opp_BODY_att,B_Reach_cms
177.8,145.0,31.0,7.0,177.8,4,1.0,27.0,167.64,135.0,104.125,275.8466796875,108.0,2.5,0.0,18.25,True,0.25,0.495,7.7141265869140625,172.72
180.34,135.0,27.0,5.0,170.18,3,3.0,28.0,160.02,135.0,62.5972900390625,62.25,111.0,5.75,3.0,47.5,False,0.071533203125,0.435,18.9375,177.8
182.88,170.0,28.0,20.0,182.88,6,4.0,29.0,177.8,170.0,323.796875,255.8134765625,235.072265625,0.5283203125,3.0,16.70574951171875,True,0.203353271484375,0.520380859375,8.4183349609375,182.88
170.18,155.0,26.0,0.0,182.88,5,0.0,24.0,175.26,155.0,0.0,94.5,99.75,3.625,0.0,1.0,True,0.0,0.4499999999999999,1.0,182.88
193.04,225.0,29.0,2.0,187.96,9,0.0,33.0,180.34,225.0,85.72265625,178.0,0.0,8.0,0.0,12.33203125,False,0.0,0.5864794921875001,5.6875,182.88
180.34,185.0,34.0,24.0,190.5,7,4.0,35.0,185.42,185.0,10.102235794067385,186.11669635772705,283.0,11.0,2.0,47.5,True,0.0002585971355438,0.501161870956421,9.750012308359146,193.04
182.88,205.0,29.0,1.0,195.58,8,0.0,31.0,190.5,225.0,84.921875,5.0,0.0,5.0,0.0,22.34375,True,0.640675048828125,0.42,6.59375,182.88
167.64,135.0,34.0,24.0,175.26,4,4.0,27.0,180.34,145.0,25.290361404418945,2.922923445701599,113.78484547138214,11.0,3.0,47.5,True,0.2900390625,0.4377536511421203,18.9375,172.72
195.58,205.0,27.0,0.0,193.04,9,0.0,32.0,187.96,225.0,19.7041015625,94.5,99.75,3.625,0.0,19.46728515625,True,0.3373876953125,0.4499999999999999,5.77490234375,182.88
172.72,155.0,27.0,5.0,172.72,5,2.0,27.0,172.72,155.0,1.25,216.0,248.5,3.0,2.0,47.5,False,0.0,0.565,18.9375,182.88
170.18,155.0,25.0,3.0,185.42,5,0.0,27.0,185.42,155.0,25.392578125,261.0,58.0,7.0,0.0,16.33203125,True,0.180625,0.34,18.921875,180.34
185.42,170.0,34.0,9.0,182.88,6,3.0,24.0,180.34,170.0,323.796875,11.0,283.0,4.5,3.0,19.0,True,0.640675048828125,0.5825,16.0,187.96
167.64,135.0,34.0,24.0,170.18,3,4.0,26.0,170.18,135.0,69.9375,28.15185546875,105.77717590332033,2.50567626953125,1.0,47.25,True,0.35875,0.5718656921386719,18.375,170.18
203.2,225.0,29.0,7.0,182.88,10,2.0,28.0,190.5,225.0,0.0,0.0,0.0,2.875,1.0,0.5,True,0.5,0.5028125,1.0,182.88
175.26,155.0,30.0,12.0,180.34,5,1.0,29.0,175.26,155.0,121.212890625,201.1875,174.9375,5.5625,0.0,19.46875,True,0.25365234375,0.55875,5.81640625,182.88
177.8,155.0,34.0,7.0,177.8,5,2.0,30.0,175.26,170.0,259.78125,76.875,113.75,7.25,2.0,26.2109375,True,0.131796875,0.54625,13.84375,180.34
182.88,185.0,34.0,0.0,195.58,7,0.0,31.0,182.88,185.0,265.5,94.5,99.75,3.625,0.0,16.0,False,0.5,0.4499999999999999,9.5,185.42
177.8,170.0,34.0,4.0,190.5,6,1.0,32.0,182.88,185.0,74.453125,17.0,241.5,1.5,0.0,26.71875,False,0.1171875,0.365,6.78125,175.26
182.88,170.0,24.0,5.0,180.34,5,0.0,35.0,177.8,155.0,94.25,99.5,251.0,9.0,0.0,9.6875,True,0.12875,0.4449999999999999,3.75,185.42
165.1,125.0,29.0,8.0,170.18,2,2.0,32.0,165.1,125.0,175.01171875,68.5,39.6875,3.625,2.0,12.484375,False,0.5769921875,0.44125,14.640625,165.1
165.1,145.0,31.0,11.0,187.96,4,1.0,20.0,185.42,145.0,104.125,105.375,167.75,11.0,0.0,18.25,True,0.25,0.47875,7.7141265869140625,175.26
180.34,145.0,28.0,21.0,180.34,5,4.0,28.0,177.8,155.0,97.625,30.8359375,9.958984375,5.60546875,3.0,47.5,True,0.25,0.527890625,15.375,190.5
187.96,155.0,29.0,4.0,180.34,5,1.0,35.0,172.72,155.0,25.316083340905607,216.0,1.75,0.75,0.0,7.502785527147353,False,0.3437142995838076,0.3925,3.839614282362163,187.96
170.18,135.0,31.0,13.0,182.88,3,1.0,27.0,180.34,135.0,179.0,275.8466796875,128.6875,0.875,1.0,15.0,True,0.0,0.3875,9.5,170.18
177.8,145.0,31.0,17.0,190.5,4,3.0,34.0,180.34,145.0,91.78734850883484,91.453125,132.1796875,0.3125,3.0,47.5,False,0.0870512580871582,0.373515625,17.042826890945435,182.88
175.26,199.0,34.0,1.0,193.04,7,1.0,29.0,187.96,205.0,0.0,14.0,237.0,0.0,1.0,11.5,True,0.5,0.5864794921875001,2.5,182.88
195.58,225.0,31.0,4.0,195.58,9,0.0,35.0,193.04,225.0,107.1875,115.5,2.0,0.5,0.0,2.6875,False,0.5,0.225,6.6875,195.58
172.72,145.0,23.0,0.0,172.72,4,0.0,28.0,170.18,145.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,172.72
187.96,170.0,31.0,0.0,195.58,7,0.0,30.0,182.88,185.0,54.875,94.5,99.75,3.625,0.0,29.875,False,0.61375,0.4499999999999999,12.75,190.5
182.88,170.0,23.0,3.0,190.5,6,0.0,32.0,185.42,170.0,253.5,273.0,128.0,9.0,0.0,11.0,False,0.55,0.46,5.5,190.5
177.8,170.0,29.0,7.0,182.88,6,3.0,33.0,177.8,170.0,131.875,189.75,283.0,6.25,3.0,14.859375,False,0.40796875,0.525,3.203125,182.88
165.1,125.0,29.0,0.0,175.26,2,0.0,31.0,172.72,125.0,49.75,94.5,99.75,3.625,0.0,6.25,True,0.15625,0.4499999999999999,4.75,172.72
180.34,170.0,33.0,13.0,177.8,6,1.0,35.0,175.26,170.0,50.91735517978668,86.125,144.25,8.125,0.0,47.3201003074646,True,0.3784199047088623,0.436875,9.578870058059692,193.04
180.34,170.0,28.0,14.0,185.42,6,1.0,28.0,182.88,170.0,22.0,210.1875,10.34375,4.0625,0.0,31.25,True,0.165,0.5265625,11.0,182.88
185.42,205.0,34.0,20.0,187.96,8,4.0,35.0,190.5,205.0,185.9355354309082,21.310546875,56.580078125,6.087890625,3.0,9.736702919006348,True,0.2477971744537353,0.36517578125,11.477703094482422,193.04
195.58,205.0,27.0,3.0,193.04,8,0.0,27.0,182.88,205.0,161.0,98.0,264.0,0.0,0.0,6.5,False,0.165,0.55,4.5,195.58
182.88,185.0,32.0,18.0,193.04,7,1.0,27.0,187.96,185.0,323.796875,142.015625,101.171875,2.34375,0.0,6.375,True,0.59875,0.509375,7.875,190.5
172.72,155.0,27.0,1.0,187.96,6,1.0,29.0,177.8,145.0,0.0,0.0,63.0,0.0,1.0,0.0,True,0.0,0.5,1.0,167.64
185.42,170.0,34.0,24.0,193.04,6,4.0,30.0,187.96,170.0,207.953125,100.7880859375,204.7919921875,2.6572265625,3.0,27.4140625,False,0.6389843749999999,0.34870849609375,6.2890625,182.88
185.42,225.0,29.0,0.0,190.5,9,0.0,33.0,185.42,205.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
182.88,205.0,34.0,16.0,195.58,8,2.0,29.0,187.96,205.0,28.25,80.75,283.0,2.71875,1.0,25.75,True,0.25,0.4337499999999999,4.75,187.96
182.88,185.0,31.0,0.0,193.04,8,0.0,32.0,185.42,205.0,69.640625,94.5,99.75,3.625,0.0,22.078125,True,0.640675048828125,0.4499999999999999,7.15625,180.34
180.34,145.0,28.0,24.0,185.42,4,2.0,32.0,177.8,155.0,10.174201965332031,135.140625,104.078125,9.232421875,1.0,47.5,True,0.1235537719726562,0.35134765625,6.6364593505859375,187.96
170.18,155.0,29.0,2.0,182.88,5,0.0,27.0,185.42,135.0,237.0,186.0,60.0,4.0,0.0,8.0,True,0.640675048828125,0.41,0.0,182.88
182.88,155.0,24.0,1.0,180.34,4,1.0,30.0,172.72,145.0,142.125,21.0,113.0,0.0,1.0,38.75,False,0.53125,0.5864794921875001,16.875,190.5
182.88,185.0,29.0,10.0,185.42,0,1.0,31.0,180.34,185.0,104.125,106.75,172.5,4.875,1.0,18.25,False,0.25,0.4425,7.7141265869140625,182.88
180.34,225.0,29.0,1.0,182.88,9,0.0,30.0,185.42,225.0,104.125,8.0,1.0,0.0,0.0,18.25,True,0.25,0.0,7.7141265869140625,182.88
187.96,185.0,30.0,5.0,190.5,7,1.0,30.0,177.8,185.0,38.0,221.5,27.5,1.5,1.0,47.5,True,0.375,0.405,16.0,182.88
170.18,155.0,23.0,0.0,180.34,5,0.0,28.0,167.64,155.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
162.56,125.0,32.0,3.0,172.72,2,1.0,34.0,167.64,135.0,230.783203125,12.0,77.0,11.0,1.0,45.650390625,True,0.4259374999999999,0.53,11.44140625,172.72
182.88,185.0,32.0,5.0,195.58,7,2.0,27.0,198.12,185.0,54.0,62.75,103.75,2.0,0.0,3.171875,True,0.51171875,0.505,4.828125,180.34
167.64,115.0,31.0,0.0,160.02,1,0.0,33.0,162.56,115.0,323.796875,94.5,99.75,3.625,0.0,16.37109375,True,0.1985156249999999,0.4499999999999999,9.7421875,165.1
185.42,205.0,24.0,0.0,193.04,8,0.0,30.0,187.96,185.0,0.0,94.5,99.75,3.625,0.0,41.0,True,0.0,0.4499999999999999,1.0,182.88
175.26,145.0,26.0,4.0,177.8,5,0.0,28.0,175.26,155.0,26.0,275.8466796875,38.0,4.0,0.0,20.8125,True,0.1625,0.315,6.25,182.88
180.34,185.0,30.0,0.0,190.5,9,0.0,30.0,182.88,225.0,176.3125,94.5,99.75,3.625,0.0,9.375,False,0.40625,0.4499999999999999,5.046875,195.58
190.5,225.0,25.0,6.0,195.58,9,1.0,30.0,190.5,225.0,102.0,2.5,283.0,2.5,0.0,1.6875,True,0.09375,0.4449999999999999,2.9375,195.58
187.96,185.0,34.0,24.0,193.04,7,3.0,25.0,182.88,185.0,104.125,45.23508834838867,155.5250244140625,4.182445526123047,0.0,18.25,True,0.25,0.5864794921875001,7.7141265869140625,193.04
182.88,205.0,29.0,16.0,195.58,8,2.0,28.0,195.58,205.0,176.0,194.0625,207.171875,7.375,0.0,16.5,True,0.25,0.51921875,3.0,190.5
177.8,155.0,32.0,8.0,190.5,5,0.0,30.0,172.72,155.0,323.796875,179.25,125.5,1.0,0.0,7.470703125,True,0.640675048828125,0.2725,8.29296875,182.88
182.88,170.0,28.0,8.0,193.04,6,1.0,21.0,185.42,170.0,72.0,192.375,178.125,0.75,1.0,11.75,True,0.25,0.42125,0.75,185.42
182.88,170.0,31.0,24.0,195.58,6,3.0,33.0,185.42,170.0,64.048095703125,162.3408203125,151.62158203125,8.040283203125,1.0,12.039794921875,True,0.640675048828125,0.56117919921875,6.712158203125,190.5
190.5,205.0,33.0,20.0,195.58,8,4.0,28.0,193.04,205.0,323.796875,158.453125,225.7734375,1.12890625,3.0,47.5,False,0.5154925537109375,0.5053515625,18.9375,195.58
167.64,135.0,26.0,5.0,172.72,3,3.0,34.0,167.64,145.0,194.0,183.25,283.0,2.75,3.0,4.25,True,0.5,0.4825,0.75,175.26
180.34,145.0,34.0,0.0,177.8,5,0.0,31.0,180.34,155.0,39.09375,94.5,99.75,3.625,0.0,17.890625,True,0.2065625,0.4499999999999999,5.40625,185.42
190.5,155.0,34.0,20.0,195.58,5,2.0,26.0,190.5,155.0,4.25,195.2734375,226.4375,4.28125,0.0,19.5,False,0.0,0.50921875,15.25,187.96
180.34,135.0,27.0,8.0,167.64,3,4.0,35.0,165.1,135.0,69.2847900390625,38.125,73.5,11.0,3.0,21.063720703125,False,0.257115478515625,0.4325,8.238037109375,177.8
190.5,205.0,31.0,7.0,187.96,8,4.0,31.0,187.96,205.0,323.796875,48.5,81.75,3.125,3.0,12.7069091796875,False,0.4726086425781249,0.5864794921875001,1.099365234375,195.58
187.96,205.0,34.0,8.0,195.58,8,4.0,26.0,193.04,205.0,176.4771728515625,21.125,105.0625,0.125,3.0,47.5,True,0.3619702148437499,0.5475,18.9375,193.04
172.72,135.0,25.0,9.0,185.42,4,1.0,25.0,170.18,145.0,158.5,241.5,133.5,10.0,0.0,25.0,True,0.0,0.535,14.0,185.42
182.88,170.0,31.0,24.0,190.5,6,4.0,29.0,187.96,170.0,36.359375,95.24417114257812,52.34600830078125,0.047760009765625,3.0,43.1328125,True,0.009765625,0.1950119018554687,14.21875,182.88
175.26,155.0,29.0,0.0,182.88,5,0.0,24.0,182.88,155.0,72.0,94.5,99.75,3.625,0.0,8.75,False,0.305,0.4499999999999999,5.0,177.8
182.88,185.0,25.0,6.0,182.88,8,1.0,28.0,182.88,185.0,104.125,3.0,283.0,0.25,0.0,18.25,True,0.25,0.425,7.7141265869140625,182.88
182.88,170.0,28.0,3.0,187.96,6,1.0,34.0,182.88,170.0,294.0135803222656,60.0,18.75,0.0,1.0,5.11553955078125,True,0.2434240722656249,0.5864794921875001,1.82318115234375,187.96
187.96,170.0,32.0,18.0,182.88,6,3.0,32.0,180.34,170.0,162.357421875,72.6171875,93.09765625,8.140625,0.0,47.5,True,0.2529296875,0.3463671875,17.8671875,190.5
175.26,155.0,33.0,9.0,177.8,5,1.0,31.0,167.64,145.0,1.0,196.25,283.0,5.75,1.0,47.5,True,0.0,0.53,16.0,175.26
185.42,155.0,34.0,20.0,182.88,5,1.0,29.0,172.72,155.0,29.9140625,275.8466796875,5.5625,3.875,0.0,15.953125,True,0.46125,0.398125,8.5625,190.5
167.64,125.0,23.0,1.0,172.72,2,1.0,30.0,165.1,125.0,177.0,142.0,61.0,0.0,1.0,10.0,False,0.455,0.54,3.5,175.26
177.8,170.0,25.0,0.0,195.58,7,0.0,30.0,182.88,185.0,170.125,94.5,99.75,3.625,0.0,37.0,True,0.345,0.4499999999999999,3.75,187.96
165.1,125.0,27.0,0.0,167.64,3,0.0,30.0,165.1,135.0,101.0,94.5,99.75,3.625,0.0,47.5,False,0.25,0.4499999999999999,14.75,167.64
185.42,205.0,31.0,1.0,190.5,8,1.0,31.0,187.96,185.0,148.0625,0.0,2.0,0.0,1.0,47.5,True,0.211875,0.5864794921875001,8.5625,185.42
187.96,185.0,32.0,1.0,190.5,7,0.0,31.0,185.42,185.0,243.0,4.0,0.0,4.0,0.0,18.5,True,0.385,0.44,18.9375,193.04
185.42,185.0,29.0,24.0,195.58,7,4.0,35.0,185.42,185.0,188.25081634521484,183.4234619140625,106.5162353515625,7.861572265625,2.0,23.26434326171875,True,0.173410415649414,0.4153320312499999,6.7451171875,187.96
193.04,225.0,34.0,2.0,195.58,9,2.0,24.0,210.82,225.0,37.62109375,75.5,53.5,3.5,2.0,28.587890625,True,0.51171875,0.5864794921875001,9.466796875,195.58
180.34,145.0,23.0,2.0,175.26,4,1.0,22.0,180.34,145.0,10.640625,104.0,40.0,4.0,1.0,38.90625,True,0.0,0.52,11.765625,187.96
190.5,205.0,23.0,8.0,195.58,9,3.0,29.0,190.5,225.0,40.055419921875,27.25,283.0,0.0,3.0,19.242919921875,True,0.000244140625,0.3774999999999999,3.128173828125,193.04
185.42,185.0,32.0,4.0,193.04,7,1.0,30.0,185.42,185.0,60.5,14.5,207.5,9.0,1.0,9.5,True,0.0,0.54,6.0,185.42
177.8,155.0,31.0,24.0,190.5,5,4.0,30.0,185.42,170.0,87.158203125,271.69970703125,125.21875,3.828857421875,0.0,7.10546875,True,0.30431640625,0.57965087890625,3.869140625,182.88
172.72,145.0,28.0,10.0,167.64,3,3.0,29.0,167.64,135.0,316.703125,67.5625,170.25,7.125,2.0,26.359375,True,0.20421875,0.5862499999999999,14.265625,175.26
180.34,155.0,25.0,0.0,182.88,5,0.0,35.0,175.26,155.0,2.5,94.5,99.75,3.625,0.0,47.5,False,0.0,0.4499999999999999,9.0,185.42
172.72,145.0,29.0,24.0,167.64,4,4.0,28.0,167.64,145.0,106.703125,157.28125,283.0,6.98095703125,1.0,11.25,True,0.3218749999999999,0.5760400390625,1.171875,172.72
193.04,225.0,31.0,6.0,195.58,9,2.0,24.0,193.04,225.0,104.125,58.0,121.25,3.25,0.0,18.25,True,0.25,0.405,7.7141265869140625,195.58
182.88,185.0,26.0,4.0,190.5,8,1.0,23.0,185.42,185.0,104.125,275.8466796875,104.5,2.0,0.0,18.25,True,0.25,0.4,7.7141265869140625,190.5
180.34,155.0,28.0,0.0,185.42,5,0.0,31.0,177.8,155.0,6.696807861328125,94.5,99.75,3.625,0.0,32.361846923828125,True,0.164215087890625,0.4499999999999999,4.54583740234375,177.8
193.04,225.0,28.0,14.0,195.58,9,2.0,27.0,190.5,225.0,104.125,90.4375,66.125,11.0,0.0,18.25,True,0.25,0.453125,7.7141265869140625,195.58
180.34,185.0,34.0,10.0,193.04,7,1.0,33.0,185.42,185.0,145.0810546875,114.875,196.5625,0.0,1.0,20.3818359375,True,0.485390625,0.314375,10.099609375,190.5
177.8,155.0,29.0,24.0,180.34,5,3.0,28.0,172.72,155.0,183.5,80.1619758605957,130.1353530883789,1.7890701293945312,0.0,34.5,False,0.640675048828125,0.3227619552612304,6.375,180.34
180.34,170.0,32.0,17.0,185.42,6,2.0,33.0,175.26,170.0,151.14230346679688,275.8466796875,110.28125,2.96875,0.0,9.605667114257812,True,0.2424110412597656,0.565625,5.250152587890625,172.72
182.88,145.0,25.0,8.0,180.34,4,3.0,30.0,177.8,145.0,176.255859375,26.875,15.0,6.625,0.0,17.7265625,False,0.13421875,0.40125,12.953125,182.88
200.66,225.0,29.0,13.0,195.58,9,4.0,33.0,190.5,225.0,44.837890625,267.625,98.5,11.0,3.0,18.8802490234375,True,0.13940185546875,0.5475000000000001,10.3924560546875,195.58
193.04,205.0,31.0,9.0,195.58,8,1.0,35.0,185.42,205.0,84.20179963111877,84.5625,37.125,5.625,0.0,32.398969888687134,False,0.0958672523498535,0.5864794921875001,6.152212619781494,195.58
190.5,185.0,29.0,7.0,193.04,7,1.0,28.0,187.96,185.0,98.25,222.75,114.25,6.0,0.0,2.34375,True,0.640675048828125,0.3874999999999999,1.96875,190.5
182.88,185.0,27.0,0.0,182.88,7,0.0,33.0,177.8,170.0,116.0,94.5,99.75,3.625,0.0,12.0,True,0.33,0.4499999999999999,5.0,195.58
190.5,170.0,30.0,23.0,190.5,6,2.0,28.0,180.34,170.0,17.1573486328125,189.22265625,127.54296875,5.22265625,1.0,47.5,True,0.0007421875,0.51578125,18.9375,195.58
157.48000000000002,115.0,27.0,1.0,160.02,1,1.0,29.0,162.56,115.0,136.0,74.0,185.0,0.0,1.0,42.0,True,0.5,0.5864794921875001,12.0,162.56
182.88,205.0,25.0,0.0,195.58,8,0.0,27.0,187.96,205.0,261.3125,94.5,99.75,3.625,0.0,25.125,False,0.4015625,0.4499999999999999,5.75,187.96
182.88,170.0,31.0,7.0,190.5,7,1.0,28.0,180.34,170.0,68.296875,135.75,44.125,1.875,0.0,8.328125,True,0.056875,0.5864794921875001,3.1875,187.96
177.8,145.0,28.0,0.0,182.88,7,0.0,23.0,177.8,170.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,187.96
193.04,225.0,34.0,6.0,182.88,9,2.0,35.0,177.8,225.0,86.5,127.625,6.625,1.125,0.0,28.9375,True,0.1875,0.4287499999999999,10.28125,195.58
170.18,145.0,27.0,7.0,185.42,4,2.0,30.0,182.88,145.0,183.0,131.0,233.5,5.0,0.0,25.5,True,0.165,0.565,4.0,180.34
190.5,205.0,26.0,0.0,190.5,8,0.0,34.0,185.42,205.0,220.0,94.5,99.75,3.625,0.0,19.0,True,0.4,0.4499999999999999,9.0,182.88
177.8,170.0,27.0,15.0,190.5,6,2.0,27.0,185.42,170.0,136.0,194.4375,160.9375,5.5625,0.0,28.5,True,0.3349999999999999,0.363125,6.5,187.96
177.8,185.0,29.0,2.0,190.5,8,0.0,23.0,187.96,185.0,155.75,2.0,52.0,0.0,0.0,8.75,False,0.195,0.35,8.75,182.88
193.04,225.0,26.0,5.0,190.5,9,1.0,28.0,185.42,185.0,84.0,129.5,138.0,1.0,1.0,10.0,True,0.0,0.24,4.0,193.04
190.5,185.0,28.0,9.0,190.5,7,3.0,24.0,187.96,185.0,173.0,39.0,55.3125,1.75,3.0,5.0,False,0.640675048828125,0.50625,6.0,185.42
175.26,170.0,28.0,1.0,182.88,6,1.0,27.0,177.8,170.0,260.0,0.0,0.0,0.0,1.0,47.5,False,0.55,0.43,18.9375,182.88
172.72,135.0,29.0,1.0,165.1,3,0.0,28.0,167.64,135.0,0.0,0.0,26.0,0.0,0.0,47.5,True,0.0,0.44,18.9375,175.26
193.04,225.0,31.0,7.0,195.58,9,4.0,35.0,193.04,225.0,101.6279296875,33.125,8.625,0.5625,3.0,20.345703125,True,0.06689453125,0.5864794921875001,11.3193359375,195.58
170.18,145.0,23.0,11.0,172.72,5,2.0,24.0,177.8,155.0,290.0,275.8466796875,283.0,1.125,2.0,3.25,True,0.640675048828125,0.4599999999999999,1.75,177.8
180.34,225.0,31.0,10.0,195.58,9,1.0,35.0,193.04,225.0,282.67822265625,202.875,38.5625,11.0,1.0,19.25048828125,True,0.319326171875,0.4493749999999999,8.829833984375,187.96
187.96,225.0,34.0,14.0,190.5,9,4.0,32.0,185.42,205.0,0.0,0.0,0.0,2.921875,2.0,0.5,False,0.640675048828125,0.40869140625,0.125,182.88
172.72,145.0,24.0,1.0,177.8,4,0.0,30.0,170.18,145.0,160.44976806640625,0.0,72.0,0.0,0.0,5.25335693359375,False,0.6297534179687501,0.5,2.5521240234375,175.26
187.96,185.0,29.0,3.0,190.5,7,1.0,31.0,187.96,170.0,209.1395263671875,227.0,6.0,2.0,1.0,17.77685546875,True,0.329248046875,0.31,9.2440185546875,182.88
185.42,155.0,34.0,24.0,193.04,5,4.0,35.0,180.34,155.0,5.68896484375,16.654578179121017,35.543332944624126,11.0,3.0,47.5,True,0.012369384765625,0.4588727977592498,17.490234375,185.42
182.88,185.0,29.0,1.0,185.42,7,0.0,28.0,177.8,185.0,50.5,0.0,23.0,0.0,0.0,0.5,True,0.5,0.5864794921875001,2.5,182.88
182.88,170.0,29.0,1.0,185.42,6,0.0,26.0,182.88,170.0,104.125,21.0,6.0,2.0,0.0,18.25,True,0.25,0.55,7.7141265869140625,190.5
162.56,115.0,30.0,7.0,157.48,1,3.0,27.0,154.94,115.0,116.73675537109376,45.75,189.5,11.0,3.0,39.046875,False,0.41376953125,0.51,6.16278076171875,160.02
170.18,135.0,26.0,0.0,177.8,3,0.0,20.0,175.26,135.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,175.26
177.8,170.0,34.0,8.0,185.42,6,1.0,35.0,180.34,170.0,52.0,246.25,40.75,10.75,1.0,6.0,True,0.165,0.4575,16.5,177.8
177.8,170.0,34.0,24.0,193.04,6,4.0,25.0,182.88,170.0,65.9140625,161.65625,90.219970703125,1.88134765625,0.0,27.072265625,False,0.17564453125,0.5149609374999999,6.03125,177.8
177.8,155.0,26.0,1.0,185.42,5,0.0,35.0,175.26,155.0,49.05843353271485,17.0,0.0,2.0,0.0,40.279823303222656,True,0.0947146606445312,0.22,18.9375,190.5
185.42,225.0,30.0,13.0,195.58,9,4.0,28.0,193.04,225.0,18.55078125,12.453125,140.80078125,1.65625,3.0,45.11328125,True,0.15625,0.5341015625000001,2.2265625,195.58
170.18,145.0,28.0,7.0,162.56,4,2.0,26.0,170.18,145.0,168.25,52.5,67.0,0.6875,2.0,11.5,True,0.3125,0.471875,5.25,175.26
172.72,135.0,27.0,0.0,170.18,3,0.0,26.0,170.18,135.0,181.0,94.5,99.75,3.625,0.0,46.0,True,0.640675048828125,0.4499999999999999,18.9375,170.18
195.58,225.0,25.0,0.0,193.04,9,0.0,35.0,195.58,225.0,25.43359375,94.5,99.75,3.625,0.0,3.03515625,True,0.0774609375,0.4499999999999999,1.8359375,195.58
165.1,135.0,28.0,6.0,172.72,3,2.0,29.0,170.18,140.0,93.375,3.0,185.5,4.5,2.0,30.375,True,0.2075,0.375,18.9375,167.64
180.34,145.0,26.0,0.0,190.5,5,0.0,26.0,177.8,155.0,13.0,94.5,99.75,3.625,0.0,10.5,False,0.0,0.4499999999999999,3.75,180.34
182.88,185.0,33.0,24.0,180.34,6,4.0,27.0,175.26,170.0,116.3125,174.669921875,274.4970703125,3.373291015625,3.0,19.84765625,True,0.3342578125,0.509598388671875,6.4609375,187.96
167.64,135.0,29.0,1.0,172.72,3,0.0,33.0,167.64,135.0,0.0,8.0,18.0,7.0,0.0,10.0,True,0.0,0.34,9.0,167.64
193.04,185.0,28.0,0.0,185.42,7,0.0,29.0,190.5,185.0,33.65625,94.5,99.75,3.625,0.0,15.0,False,0.0,0.4499999999999999,5.03125,195.58
187.96,185.0,27.0,2.0,187.96,7,1.0,29.0,185.42,205.0,72.125,60.0,42.5,0.0,1.0,10.375,False,0.0,0.25,18.125,185.42
180.34,170.0,28.0,10.0,185.42,6,1.0,27.0,182.88,170.0,64.28125,25.875,224.75,11.0,0.0,27.96875,True,0.3625,0.4075,14.3125,182.88
162.56,125.0,20.0,0.0,170.18,3,0.0,29.0,172.72,135.0,119.0,94.5,99.75,3.625,0.0,22.5,False,0.5,0.4499999999999999,8.5,162.56
182.88,185.0,34.0,24.0,187.96,7,4.0,35.0,182.88,185.0,1.099945068359375,73.52279281616211,135.2861270904541,6.248775959014893,3.0,6.995635271072388,True,4.0531158447265625e-06,0.4975578093528747,2.1072369813919067,187.96
193.04,205.0,26.0,6.0,190.5,8,2.0,28.0,182.88,205.0,323.796875,48.0,283.0,11.0,2.0,16.5,True,0.45875,0.51,18.3125,195.58
165.1,155.0,31.0,0.0,177.8,5,0.0,24.0,175.26,155.0,323.796875,94.5,99.75,3.625,0.0,16.125,True,0.42,0.4499999999999999,5.5,182.88
182.88,185.0,28.0,9.0,185.42,6,2.0,29.0,180.34,170.0,36.0,37.4375,68.6875,5.9375,1.0,44.0,True,0.0,0.346875,18.9375,185.42
177.8,155.0,29.0,1.0,182.88,5,0.0,25.0,175.26,145.0,0.0,95.0,0.0,0.0,0.0,1.0,True,0.0,0.5,0.0,182.88
167.64,145.0,31.0,5.0,177.8,3,1.0,31.0,167.64,145.0,184.161376953125,56.0,152.5,9.5,1.0,29.262451171875,False,0.62411376953125,0.455,18.9375,167.64
175.26,125.0,27.0,0.0,170.18,3,0.0,32.0,165.1,125.0,304.0,94.5,99.75,3.625,0.0,30.25,True,0.22,0.4499999999999999,18.9375,172.72
172.72,135.0,22.0,1.0,180.34,3,1.0,29.0,172.72,135.0,190.75,52.0,154.0,3.0,1.0,26.75,True,0.25,0.5864794921875001,6.0,172.72
185.42,155.0,29.0,4.0,185.42,5,1.0,24.0,177.8,155.0,218.0,206.5,102.0,0.5,0.0,19.0,True,0.640675048828125,0.5549999999999999,9.0,190.5
180.34,155.0,32.0,7.0,193.04,5,3.0,30.0,190.5,155.0,83.65625,72.0,98.0,7.0,3.0,26.3125,True,0.25,0.3425,5.84375,180.34
167.64,125.0,33.0,13.0,170.18,2,1.0,33.0,170.18,125.0,42.189453125,275.8466796875,122.3125,6.9375,1.0,47.5,True,0.04390625,0.3931249999999999,18.9375,175.26
