weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
8.0,93.0,108.51806640625,92.0625,115.318359375,96.9375,13.0,4.0,105.0,0.0,190.5,205.0,136.0,97.0,153.0,102.0,20.125,15.0,62.0,73.0,1.0,190.5,193.04,205.0,1.0,193.04
5.0,92.40625,56.875,97.96875,66.96875,43.65625,7.25,4.0625,48.21875,2.0,172.72,155.0,45.5,37.9375,54.6875,44.5625,3.875,5.8125,28.0,22.0625,2.0,177.8,180.34,170.0,1.0,182.88
6.0,95.75,39.708984375,103.375,65.28125,32.53125,14.5,10.0,20.0,0.0,180.34,170.0,131.8359375,100.1875,157.734375,127.9375,20.125,5.125,104.171875,83.00390625,1.0,175.26,180.34,170.0,1.0,182.88
3.0,53.875,100.0625,64.125,126.8125,79.4375,8.0,6.25,92.75,1.0,170.18,135.0,111.0,64.0,167.0,68.0,13.0,8.0,81.0,60.0,0.0,167.64,162.56,135.0,1.0,175.26
9.0,36.875,21.9375,49.5,28.6875,12.625,1.0,0.5,21.0,1.0,185.42,210.0,22.0,40.375,39.25,69.875,1.625,0.0,16.125,10.75,0.0,187.96,195.58,221.0,1.0,195.58
5.0,102.5,109.9609375,129.6015625,143.8125,90.2265625,13.546875,9.34375,86.3515625,2.0,177.8,155.0,95.4375,109.0,171.51318359375,135.75,10.0625,6.78125,72.40625,75.65625,0.0,172.72,177.8,155.0,1.0,172.72
8.0,46.5,35.75,100.25,47.0,24.0,4.5,3.25,31.5,2.0,185.42,205.0,62.0,17.0,98.75,27.75,8.0,2.5,15.5,10.25,3.0,185.42,190.5,185.0,1.0,193.04
6.0,29.0,7.5,39.25,40.25,6.0,0.25,0.25,4.5,1.0,182.88,185.0,18.46435546875,18.603271484375,25.865234375,39.703369140625,2.200927734375,3.00244140625,5.988525390625,6.66552734375,3.0,175.26,185.42,170.0,1.0,177.8
5.0,53.71875,80.5,68.375,97.673828125,60.0,13.5,7.75,74.1875,0.0,180.34,155.0,37.6875,29.15625,50.0625,42.40625,4.375,6.4375,31.875,22.3125,0.0,187.96,185.42,155.0,1.0,185.42
6.0,115.0,54.0,128.0,84.0,44.0,8.0,5.0,43.0,0.0,182.88,170.0,37.40380859375,66.28662109375,40.64453125,86.81005859375,8.67431640625,5.1435546875,34.794921875,52.85693359375,2.0,182.88,187.96,170.0,1.0,190.5
4.0,54.625,66.7490234375,73.125,80.5,46.439453125,6.40625,5.875,58.0,0.0,172.72,145.0,119.375,134.5,134.25,141.75,20.125,19.1591796875,106.0,122.688232421875,1.0,175.26,175.26,145.0,1.0,180.34
6.0,57.0,62.828125,146.25,76.0,56.5,7.1875,3.8515625,34.125,0.0,177.8,170.0,99.96875,116.125,108.875,131.03125,11.125,19.1591796875,96.265625,100.453125,1.0,187.96,185.42,170.0,1.0,187.96
6.0,85.0,57.125,87.5,65.375,52.087890625,10.5,5.59375,49.75,0.0,180.34,170.0,89.0625,46.0,100.333984375,64.0,6.1513671875,11.0390625,67.576171875,33.0,0.0,172.72,180.34,170.0,1.0,172.72
2.0,95.5,114.0,128.0,126.75,88.25,17.75,10.5,107.25,0.0,167.64,125.0,144.125,140.75,171.51318359375,165.0,11.34375,16.5,124.875,122.688232421875,1.0,165.1,170.18,125.0,0.0,175.26
4.0,135.625,113.875,167.0,137.625,91.75,9.25,6.25,98.0,0.0,175.26,145.0,144.125,140.75,171.51318359375,165.0,13.0,19.1591796875,124.875,122.688232421875,0.0,180.34,190.5,145.0,1.0,175.26
6.0,110.5,76.5,124.5,94.5,49.5,18.0,13.0,55.5,0.0,182.88,170.0,67.0,64.25,76.5,90.5,20.125,11.75,56.5,49.25,1.0,185.42,185.42,170.0,1.0,193.04
6.0,30.5,48.1875,70.0,86.25,41.8125,3.375,2.3125,11.5625,0.0,180.34,170.0,33.0,7.0,41.5,17.5,2.0,0.5,5.0,5.0,1.0,182.88,177.8,185.0,1.0,172.72
5.0,135.625,129.0,167.0,156.0,102.0,18.75,10.111663818359377,112.8337056040764,3.0,175.26,155.0,144.125,140.75,171.51318359375,165.0,20.125,6.703125,124.875,122.688232421875,1.0,167.64,172.72,135.0,1.0,177.8
6.0,117.125,73.8515625,127.5,103.0,52.6796875,18.5,13.0,61.796875,0.0,182.88,155.0,70.5,74.96875,65.40192365646362,92.75,10.5,8.0,64.0,62.0,0.0,182.88,180.34,155.0,1.0,193.04
6.0,59.0,66.5,59.599609375,83.09375,37.0,7.59375,4.291015625,52.56230354309082,0.0,180.34,170.0,96.4375,85.0,103.0,100.0,10.36328125,10.0,91.5,81.59375,0.0,177.8,180.34,170.0,1.0,182.88
3.0,69.75,91.25,70.5,101.75,79.0,5.75,3.5,85.25,1.0,170.18,135.0,73.75,45.75,119.25,56.25,16.75,9.75,33.75,34.25,1.0,170.18,180.34,135.0,1.0,180.34
3.0,54.5980224609375,67.875,70.21875,76.25,50.5,7.0,5.125,57.640625,0.0,172.72,135.0,72.25,48.1875,111.0,88.75,4.0,6.875,62.03125,55.0,0.0,165.1,167.64,135.0,1.0,180.34
3.0,88.5,109.75,158.625,132.125,90.125,15.25,13.0,98.125,0.0,172.72,135.0,91.8125,72.0625,135.5,79.9375,20.125,7.5,64.0625,64.3125,2.0,172.72,172.72,135.0,1.0,172.72
9.0,1.0,4.0,2.0,19.0,4.0,0.0,0.0,0.0,0.0,185.42,225.0,21.625,23.875,26.125,46.375,0.5,2.125,7.625,3.375,3.0,182.88,187.96,185.0,1.0,185.42
8.0,5.0,2.5,6.0,2.5,2.0,0.0,0.0,2.5,1.0,177.8,199.0,35.0,32.25,71.8125,75.5,4.5,4.5,29.0,29.0,0.0,177.8,182.88,185.0,1.0,182.88
9.0,63.1875,97.5625,68.3125,119.09375,75.15625,8.90625,4.625,84.3125,3.0,190.5,225.0,35.75,59.078125,50.515625,64.890625,2.78125,12.75,27.828125,48.296875,4.0,182.88,185.42,225.0,1.0,195.58
4.0,32.0,63.5,100.5,98.0,47.0,12.0,8.0,30.0,0.0,172.72,145.0,81.0,54.75,108.75,87.0,8.0,6.5,60.5,45.75,0.0,172.72,177.8,145.0,1.0,175.26
5.0,65.5,113.0,66.5,113.5,95.5,15.5,11.5,111.0,1.0,170.18,155.0,129.02734375,140.75,130.21484375,147.85546875,18.15234375,16.484375,124.875,122.688232421875,1.0,172.72,180.34,155.0,1.0,172.72
5.0,122.0,93.0,122.0,93.0,71.0,18.75,13.0,93.0,0.0,167.64,155.0,112.5,120.5,150.0,127.0,18.0,19.1591796875,89.0,101.0,0.0,172.72,172.72,155.0,1.0,177.8
9.0,12.00390625,22.396484375,14.7734375,28.947265625,19.552734375,1.9765625,1.8046875,9.83203125,3.0,193.04,225.0,62.467529296875,102.72175598144533,101.95655822753906,112.77821350097656,3.677520751953125,17.134521484375,52.57307434082031,73.49736022949219,4.0,182.88,185.42,225.0,1.0,195.58
5.0,98.0,67.5,104.0,70.0,60.0,5.0,3.0,63.0,0.0,175.26,155.0,34.0,5.0,46.0,60.0,0.0,1.0,3.0,5.0,0.0,165.1,170.18,135.0,1.0,182.88
8.0,49.5,39.0,49.9375,44.75,25.0,9.734375,9.0,34.5,0.0,182.88,205.0,35.03125,51.40625,43.75,76.71875,7.09375,9.375,14.96875,17.125,3.0,190.5,195.58,225.0,1.0,193.04
10.0,12.375,1.75,15.25,6.75,1.25,0.25,0.0,0.0,2.0,187.96,225.0,12.75,38.8125,73.125,125.71875,0.5,2.125,10.125,17.9375,0.0,182.88,182.88,210.0,1.0,185.42
7.0,13.0,10.875,29.46875,24.09375,7.90625,2.4375,0.96875,8.125,1.0,185.42,185.0,97.5,105.0,116.25,114.25,7.78790283203125,17.0,84.861328125,90.85137939453124,0.0,190.5,195.58,205.0,1.0,187.96
7.0,35.37109375,27.49609375,64.29296875,46.15625,24.44140625,1.7890625,1.44140625,17.42578125,0.0,187.96,185.0,46.09334182739258,35.38888359069824,51.40462636947632,39.33157396316528,11.498587608337402,3.5812225341796875,35.61535215377808,31.888188362121586,4.0,182.88,187.96,185.0,1.0,195.58
3.0,73.875,33.8125,94.5,44.5,22.0,9.4765625,9.0,46.0,0.0,167.64,145.0,69.9752197265625,88.0076904296875,74.431396484375,120.3837890625,11.2430419921875,7.281982421875,59.7950439453125,38.1923828125,2.0,175.26,180.34,135.0,1.0,167.64
3.0,54.375,56.6875,71.875,73.5,41.2763671875,9.0,6.850650608539581,26.0,0.0,177.8,135.0,44.95703125,44.8212890625,51.1123046875,51.8955078125,8.5400390625,10.30078125,33.0400390625,36.6962890625,3.0,172.72,177.8,135.0,1.0,180.34
4.0,135.625,129.0,146.0,152.0,102.0,17.0,13.0,112.8337056040764,0.0,175.26,145.0,82.9375,121.0625,86.4375,126.5625,8.3125,13.3125,73.125,107.5625,3.0,177.8,177.8,145.0,1.0,175.26
8.0,44.5516357421875,30.2777099609375,66.06134033203125,33.74566650390625,28.4974365234375,0.73876953125,0.679931640625,23.5797119140625,3.0,185.42,205.0,118.341552734375,59.7987060546875,121.8924560546875,60.236328125,1.6004638671875,2.2808837890625,97.6053466796875,56.9697265625,4.0,187.96,193.04,205.0,1.0,190.5
5.0,34.963706970214844,61.7763090133667,79.875,95.734375,47.0625,11.0,4.0,58.619140625,0.0,170.18,155.0,72.5,102.0,101.0,135.5,9.0,8.5,65.5,95.5,0.0,182.88,195.58,155.0,1.0,180.34
7.0,63.5,60.5,67.0,68.0,53.0,4.5,2.0,46.0,0.0,187.96,185.0,61.5,45.5,95.0,55.0,3.5,2.5,42.0,39.5,1.0,187.96,190.5,170.0,1.0,195.58
8.0,118.15625,93.296875,120.3125,94.265625,83.40625,5.53125,4.0,86.171875,2.0,187.96,185.0,99.5,100.5,141.875,132.75,4.75,2.625,90.75,84.875,1.0,180.34,187.96,205.0,1.0,193.04
2.0,95.1484375,67.6328125,167.0,113.15625,55.1640625,6.9296875,4.9921875,56.1484375,2.0,165.1,125.0,82.28125,140.375,93.3125,165.0,6.5625,19.1591796875,71.46875,114.03125,0.0,162.56,162.56,125.0,1.0,165.1
6.0,63.75,63.875,83.75,84.25,45.25,4.375,2.375,53.0,0.0,180.34,170.0,40.986061096191406,56.98809051513672,44.78065490722656,68.8741683959961,2.9048614501953125,3.843536376953125,35.33753204345703,47.87541961669922,4.0,182.88,187.96,170.0,1.0,182.88
8.0,85.65625,37.05010223388672,108.0,46.0,32.5,4.6875,3.40625,43.5,0.0,180.34,205.0,26.875,11.0,59.875,16.0,2.125,1.5,10.5,6.5,2.0,185.42,190.5,225.0,1.0,177.8
7.0,61.45228576660156,59.799560546875,112.76792907714844,84.24002075195312,50.219512939453125,6.7761993408203125,5.3189697265625,35.81034851074219,3.0,180.34,185.0,127.34375,115.03125,137.9921875,124.796875,4.796875,9.4140625,107.671875,105.3046875,2.0,180.34,187.96,205.0,1.0,185.42
3.0,108.703125,78.09375,113.96875,81.0,56.3125,7.703125,2.75,76.015625,3.0,172.72,135.0,140.67236328125,124.51123046875,142.51806640625,126.71630859375,12.81982421875,18.9521484375,124.875,122.688232421875,2.0,165.1,167.64,135.0,1.0,180.34
6.0,11.625,6.75,17.375,13.625,4.625,1.625,1.25,4.25,0.0,180.34,170.0,40.75,40.25,77.5,69.0,5.75,12.25,18.75,21.25,1.0,182.88,185.42,170.0,1.0,190.5
8.0,88.0,61.25,97.25,63.25,54.5,1.0,0.75,54.0,1.0,190.5,205.0,54.00653076171875,44.65032958984375,134.400146484375,71.61566162109375,3.90374755859375,2.14599609375,10.8287353515625,17.99371337890625,4.0,190.5,187.96,205.0,1.0,195.58
7.0,34.47265625,37.4765625,80.12890625,53.171875,26.36328125,5.6015625,4.5390625,30.99609375,1.0,177.8,170.0,65.75,31.75,171.51318359375,58.0,6.75,3.5,13.5,9.75,1.0,182.88,187.96,185.0,1.0,182.88
2.0,135.625,129.0,167.0,156.0,102.0,14.89453125,8.99609375,112.8337056040764,0.0,167.64,125.0,94.9375,88.1875,104.078125,91.609375,18.65625,12.0625,76.0,83.0625,1.0,162.56,162.56,135.0,1.0,175.26
6.0,35.0,73.0,86.75,76.0,51.296875,7.75,7.609375,50.6875,0.0,177.8,155.0,45.5625,39.625,79.0625,66.75,8.3125,4.625,33.9375,26.9375,0.0,177.8,187.96,170.0,1.0,182.88
4.0,87.5,51.5,106.0,58.5,37.5,9.5,8.5,40.5,0.0,175.26,145.0,144.125,140.75,171.51318359375,165.0,19.75,19.1591796875,124.875,116.0,0.0,180.34,185.42,145.0,1.0,177.8
6.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,177.8,170.0,3.0,3.0,28.0,3.0,0.0,0.0,1.0,3.0,0.0,177.8,180.34,155.0,1.0,187.96
9.0,77.85482788085938,58.964599609375,82.26934814453125,78.31491088867188,44.545166015625,8.366668701171875,6.0341796875,45.653350830078125,3.0,210.82,225.0,23.0078125,28.79296875,28.546875,39.89453125,4.71484375,2.953125,17.453125,18.6640625,3.0,193.04,195.58,225.0,1.0,195.58
0.0,111.625,125.0,123.3125,140.0625,102.0,10.5,7.1875,106.0625,0.0,185.42,145.0,144.125,140.75,171.51318359375,161.0,10.0,19.1591796875,124.875,122.688232421875,0.0,187.96,195.58,145.0,1.0,187.96
5.0,77.4375,72.75,87.25,90.1875,65.4375,3.6875,2.25,49.0625,3.0,172.72,155.0,78.75,82.28125,104.8125,87.296875,3.53125,6.5,75.71875,76.890625,2.0,180.34,193.04,155.0,1.0,177.8
9.0,54.5980224609375,73.031494140625,58.5234375,97.673828125,58.27978515625,6.11865234375,5.0087890625,50.6822509765625,3.0,198.12,225.0,80.2568359375,74.236328125,87.41015625,85.4912109375,10.0810546875,4.005859375,70.94921875,61.845703125,4.0,193.04,195.58,225.0,1.0,195.58
6.0,76.875,126.125,78.25,152.0,99.75,7.25,3.25,107.5,1.0,182.88,185.0,127.1574324965477,127.26776522397996,137.7214885354042,132.46804022789,20.125,19.1591796875,104.38445138931274,92.77308630943298,4.0,185.42,185.42,155.0,1.0,187.96
3.0,73.0,73.031494140625,128.0,91.75,46.28125,10.75,6.782470703125,59.75,0.0,175.26,135.0,144.125,123.0,154.0,127.0,7.5,5.0,124.875,113.0,0.0,175.26,182.88,135.0,1.0,177.8
9.0,51.25,33.25,101.5,43.25,30.75,1.0,0.5,29.75,1.0,193.04,225.0,69.0625,69.859375,104.015625,112.3125,14.953125,8.4453125,51.7421875,43.453125,2.0,182.88,187.96,225.0,1.0,195.58
2.0,27.0,26.0,31.0,35.5,21.0,4.5,4.5,12.0,0.0,167.64,125.0,81.0,50.0,85.0,82.0,6.0,9.0,76.0,38.0,0.0,162.56,162.55999999999997,125.0,1.0,170.18
3.0,80.6875,105.9375,107.1875,156.0,62.375,18.75,13.0,66.125,0.0,170.18,135.0,50.5,108.0,54.5,114.0,12.0,14.5,43.5,63.5,0.0,170.18,177.8,135.0,0.0,165.1
7.0,85.0,93.0,88.0,105.875,62.0,12.7890625,6.5,74.375,0.0,180.34,183.0,104.80492934584618,34.0,123.41070556640624,45.1328125,4.125,3.0,100.0,18.0,0.0,175.26,182.88,199.0,1.0,195.58
5.0,49.0,77.1875,74.48046875,93.5625,67.6484375,18.75,7.0,65.25,0.0,175.26,145.0,144.125,115.6875,171.51318359375,159.71875,20.125,19.1591796875,102.15625,95.46875,0.0,175.26,177.8,170.0,1.0,185.42
3.0,65.75,37.5,70.0,53.5,26.5,7.1046142578125,4.75,34.5,0.0,167.64,125.0,129.0,112.5,136.5,121.5,16.0,17.5,124.875,106.0,0.0,160.02,162.56,125.0,1.0,167.64
5.0,82.0,93.0,145.0,102.0,81.0,3.0,2.0,93.0,0.0,180.34,155.0,113.0,134.5,121.0,151.5,12.0,14.5,104.5,122.688232421875,0.0,180.34,177.8,155.0,1.0,185.42
6.0,122.9609375,106.5625,162.4140625,124.90625,86.609375,14.453125,9.4609375,91.96875,1.0,175.26,185.0,85.9110107421875,90.75869750976562,112.103515625,104.54315185546876,3.950897216796875,14.5533447265625,70.70977783203125,73.95794677734375,4.0,175.26,175.26,185.0,1.0,180.34
4.0,112.0,129.0,133.0,134.0,102.0,15.0,4.0,112.8337056040764,0.0,177.8,135.0,48.5,68.5,78.0,91.625,6.64208984375,7.5447998046875,24.75,49.0,0.0,177.8,177.8,145.0,1.0,182.88
7.0,69.5,67.5,101.5,133.5,40.0,13.0,10.0,46.0,0.0,182.88,185.0,65.3407678604126,96.48747253417967,145.86049556732178,140.76500129699707,6.218466758728027,8.79851245880127,56.36208248138428,69.36314678192139,4.0,180.34,185.42,185.0,1.0,195.58
6.0,22.5,32.5,69.0,41.5,19.0,10.0,4.5,21.5,0.0,182.88,170.0,59.0,70.0,93.0,165.0,6.0,7.0,27.0,29.0,0.0,175.26,180.34,170.0,1.0,187.96
7.0,25.0,20.625,47.625,31.375,17.25,0.625,0.25,12.875,1.0,182.88,185.0,93.0,55.1875,111.1658935546875,62.0,7.5,4.21875,83.0,47.0,0.0,182.88,187.96,185.0,1.0,187.96
7.0,71.5,74.25,106.75,135.75,45.5,16.0,13.0,40.0,0.0,180.34,185.0,32.125,34.6875,40.875,39.625,7.875,4.0,11.0,28.9375,4.0,187.96,195.58,185.0,1.0,187.96
6.0,130.0,54.5,163.0,69.5,42.0,7.5,3.0,51.0,0.0,185.42,170.0,144.125,140.75,171.51318359375,165.0,20.125,7.546875,124.875,122.688232421875,0.0,180.34,190.5,170.0,1.0,187.96
7.0,2.5,1.0,12.5,11.5,1.0,0.0,0.0,1.0,0.0,180.34,190.0,68.703125,55.5,85.830322265625,75.0,11.24951171875,2.875,51.0,39.5,0.0,182.88,177.8,199.0,1.0,182.87999999999997
9.0,29.0,34.75,32.0,53.5,33.0,0.75,0.75,23.5,0.0,187.96,225.0,42.7861328125,54.27587890625,53.017578125,98.06787109375,0.828125,2.21435546875,40.4306640625,43.298828125,4.0,185.42,195.58,225.0,1.0,193.04
2.0,135.625,129.0,167.0,141.875,102.0,10.875,7.75,112.8337056040764,0.0,170.18,125.0,67.765625,29.1015625,69.96875,31.765625,7.9765625,4.6484375,61.328125,23.734375,3.0,162.56,165.1,125.0,1.0,167.64
9.0,78.0,107.71875,102.5625,131.125,99.0,10.5,5.302894115447998,53.0,0.0,200.66,225.0,81.3515625,64.359375,124.0,69.417724609375,8.8115234375,5.546875,61.75,55.0,0.0,182.88,190.5,205.0,1.0,195.58
5.0,134.154296875,70.08636474609375,167.0,90.56634521484376,58.2144775390625,9.4180908203125,6.7169189453125,60.726806640625,1.0,177.8,155.0,50.69599914550781,76.09969329833984,62.96942901611328,81.79425048828125,1.6115608215332031,11.491447448730469,39.996280670166016,68.40988159179688,3.0,177.8,180.34,155.0,1.0,177.8
4.0,38.5,24.8232421875,48.0,44.625,23.0,4.0,2.0,19.25,0.0,170.18,155.0,144.125,140.75,171.51318359375,165.0,20.125,10.75,124.875,122.688232421875,1.0,172.72,182.88,145.0,1.0,182.88
6.0,99.28125,106.0625,120.125,124.375,86.375,10.15625,7.4375,79.53125,0.0,180.34,170.0,47.5,34.0,70.25,70.5,15.5,4.5,23.75,19.5,1.0,182.88,190.5,170.0,1.0,190.5
2.0,39.3125,56.46875,63.65625,74.53125,43.4375,10.84375,5.125,45.4375,0.0,162.56,135.0,48.7421875,75.703125,86.0546875,150.125,6.1640625,15.5625,41.9296875,53.75,0.0,165.1,170.18,125.0,1.0,160.02
6.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,3.0,180.34,170.0,144.125,140.75,171.51318359375,165.0,7.607177734375,18.4267578125,124.875,122.688232421875,4.0,175.26,175.26,185.0,1.0,187.96
4.0,90.12054443359376,63.0,124.6279296875,66.125,55.0,1.388031005859375,1.0,30.125,0.0,170.18,135.0,63.8125,48.25,70.5,54.25,3.25,5.0,53.0,42.0,0.0,172.72,170.18,145.0,1.0,182.88
4.0,107.0,95.2734375,166.0,129.5,81.296875,9.0,4.5,89.75,0.0,177.8,145.0,119.0,99.0,133.0,103.0,16.0,9.0,99.0,91.0,0.0,182.88,187.96,145.0,1.0,187.96
7.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,172.72,170.0,55.75,66.625,90.875,111.875,7.0,16.0,20.0,31.0,0.0,180.34,187.96,185.0,1.0,180.34
6.0,70.546875,73.8515625,81.66015625,84.578125,51.28125,14.83984375,11.1796875,54.28125,1.0,177.8,170.0,75.5625,100.125,94.25,127.75,7.5625,10.3125,64.875,74.0625,0.0,180.34,190.5,170.0,1.0,182.88
7.0,9.0,15.0,10.0,20.0,13.0,2.0,2.0,10.0,0.0,185.42,185.0,27.7109375,34.75,32.9375,47.25,5.9609375,5.359375,20.453125,25.78125,4.0,187.96,193.04,205.0,1.0,185.42
6.0,86.453125,101.14453125,112.109375,143.68359375,86.765625,5.73046875,4.54296875,80.60546875,0.0,180.34,170.0,68.0,75.5,108.0,85.5,12.25,9.0,43.25,49.0,0.0,170.18,177.8,170.0,1.0,185.42
6.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,3.0,175.26,155.0,48.30416440963745,49.78281569480896,56.224477767944336,56.68037438392639,4.432813405990601,8.941408634185791,36.90233254432678,45.09244680404663,4.0,175.26,185.42,170.0,1.0,177.8
5.0,115.0,111.0,117.0,129.0,78.0,16.0,13.0,87.0,0.0,172.72,155.0,131.0,80.0,139.0,95.0,4.0,7.0,122.0,55.0,0.0,177.8,185.42,155.0,1.0,182.88
9.0,94.75,71.625,137.875,112.0,53.125,11.875,11.25,37.5,0.0,193.04,225.0,24.0,3.0,40.0,3.0,0.0,0.0,1.0,3.0,0.0,190.5,195.58,225.0,1.0,195.58
9.0,66.40625,51.4375,73.0,62.09375,33.90625,11.53125,10.46875,35.46875,2.0,193.04,225.0,65.375,26.5,111.25,31.5,19.375,3.75,16.625,22.625,1.0,193.04,195.58,225.0,1.0,195.58
7.0,88.107421875,77.5,105.7911376953125,84.0,54.65625,11.921875,5.59375,64.1875,0.0,185.42,185.0,92.75,102.5,127.3385009765625,109.0,12.5,19.1591796875,83.8125,70.0,0.0,175.26,187.96,185.0,1.0,195.58
9.0,121.0,129.0,132.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,198.12,225.0,57.0,128.5,72.90234375,145.22428131103516,4.47003173828125,16.75,43.38671875,121.38671875,0.0,187.96,195.58,225.0,1.0,195.58
5.0,59.125,29.1875,79.68428039550781,40.0625,25.125,5.0,3.5,19.5,0.0,185.42,155.0,77.8681640625,109.75,102.8935546875,131.5,7.421875,9.1484375,62.03125,96.5,0.0,175.26,185.42,155.0,1.0,190.5
3.0,103.0,88.75,118.5,96.125,63.625,11.0,5.25,83.5,0.0,172.72,135.0,75.53125,76.71875,93.1875,86.40625,9.71875,15.3125,53.21875,60.90625,2.0,170.18,175.26,135.0,1.0,175.26
5.0,33.828125,27.6328125,37.015625,61.8359375,22.28125,3.265625,1.71875,17.59375,3.0,175.26,155.0,58.8125,57.53125,107.0,80.84375,5.765625,5.25,43.40625,19.40625,0.0,182.88,193.04,170.0,1.0,180.34
8.0,43.25,11.75,74.25,16.0,7.0,2.25,1.75,2.75,2.0,190.5,185.0,60.5,77.0,83.5,109.25,4.25,11.0,38.5,62.25,0.0,182.88,190.5,205.0,1.0,190.5
3.0,72.453125,101.453125,88.578125,133.5625,68.703125,18.75,13.0,66.65625,1.0,172.72,135.0,80.93359375,90.296875,90.5625,113.33203125,18.08203125,12.45703125,72.38671875,70.4453125,0.0,170.18,172.72,135.0,1.0,185.42
6.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,3.0,172.72,155.0,107.75,117.875,123.375,144.8125,13.3125,18.1875,88.8125,97.375,0.0,177.8,177.8,170.0,1.0,177.8
6.0,53.0,31.0,116.0,45.0,25.0,4.0,3.0,23.0,0.0,177.8,155.0,65.0,64.25,98.0,73.5,3.75,15.0,35.5,42.5,1.0,175.26,175.26,185.0,1.0,177.8
5.0,38.25,17.125,41.25,36.375,13.5,2.25,1.5,11.5,2.0,175.26,155.0,25.875,36.125,52.5,52.375,2.75,2.25,9.25,21.875,0.0,170.18,177.8,145.0,1.0,180.34
7.0,39.69189453125,29.55859375,61.29248046875,45.33544921875,26.90625,1.7314453125,1.5986328125,22.5791015625,2.0,185.42,205.0,144.125,89.875,171.51318359375,104.375,20.125,10.25,124.875,79.625,0.0,182.88,182.88,170.0,1.0,195.58
9.0,98.79901123046876,107.5157470703125,101.26171875,131.8369140625,74.639892578125,18.75,13.0,86.84112548828125,3.0,198.12,225.0,71.306640625,25.46875,76.44921875,80.0703125,7.43359375,3.279296875,36.958984375,15.92578125,4.0,190.5,195.58,225.0,1.0,195.58
9.0,67.25,78.0,74.0,99.0,64.728515625,8.58984375,4.867717742919922,64.1875,0.0,190.5,225.0,109.859375,76.77734375,134.0,86.5,4.11669921875,15.0,91.65673828125,62.9453125,0.0,190.5,195.58,225.0,1.0,195.58
10.0,77.0,44.0,109.0,59.5,16.75,4.0,1.046875,39.75,0.0,187.96,225.0,0.0,13.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,177.8,182.88,193.0,1.0,190.5
3.0,118.0,129.0,138.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,165.1,135.0,144.125,140.75,171.51318359375,158.0,20.125,2.0,124.875,122.688232421875,0.0,180.34,185.42,135.0,0.0,162.56
7.0,103.02001953125,41.6875,145.75,84.75,36.0,7.0,6.0,26.203125,0.0,175.26,185.0,55.09375,80.5625,43.0,92.5,7.5,5.25,43.40625,65.7074966430664,0.0,190.5,190.5,185.0,1.0,182.88
7.0,6.5,26.5,15.0,37.0,17.5,8.5,8.5,2.5,0.0,185.42,185.0,41.875,29.8125,64.75,40.0,7.75,7.0,15.75,8.6875,0.0,185.42,185.42,185.0,1.0,185.42
7.0,71.6875,73.4375,84.8125,114.8125,60.125,6.03125,2.875,46.4375,0.0,187.96,185.0,20.0,33.0,51.5,43.5,4.0,14.0,3.0,3.5,0.0,180.34,195.58,185.0,1.0,195.58
6.0,79.0799560546875,91.1864013671875,87.96124267578125,109.32342529296876,76.49896240234375,9.44158935546875,7.35638427734375,76.3663330078125,2.0,182.88,170.0,79.609375,63.11328125,102.25,83.5234375,3.71484375,9.828125,56.8515625,42.6171875,4.0,175.26,175.26,185.0,1.0,182.88
9.0,14.25,8.75,16.75,10.75,8.75,0.0,0.0,6.5,3.0,187.96,225.0,19.35137939453125,22.29925537109375,20.62603759765625,31.76654052734375,0.89508056640625,1.2886962890625,13.40240478515625,8.33880615234375,2.0,190.5,195.58,225.0,1.0,195.58
5.0,66.4072265625,108.435546875,84.9189453125,144.994140625,87.201171875,15.3857421875,11.6015625,68.9521484375,2.0,172.72,155.0,30.6392822265625,18.92681884765625,32.3126220703125,19.89715576171875,4.81439208984375,2.9317626953125,25.55194091796875,18.489013671875,4.0,175.26,180.34,155.0,1.0,180.34
6.0,93.578125,91.234375,100.1015625,100.5234375,77.5390625,7.5625,4.9609375,78.3828125,3.0,175.26,155.0,144.125,140.75,171.51318359375,165.0,11.593742847442629,19.1591796875,124.875,122.688232421875,2.0,182.88,193.04,170.0,1.0,187.96
