weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
9.0,67.740234375,84.7740478515625,48.876220703125,68.6524658203125,21.854736328125,86.2257080078125,50.26025390625,60.5830078125,53.2098388671875,19.076171875,13.792236328125,58.5845947265625,78.9788818359375,44.5406494140625,688.134765625,4.0,182.88,205.0,25.453125,4.0,190.5,195.58,205.0,1.0,185.42
2.0,150.0,143.0,59.85095763206482,177.611328125,83.625,165.625,84.1953125,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,851.421875,2.0,165.1,125.0,117.4375,1.0,170.18,175.26,125.0,0.0,170.18
1.0,96.21875,101.25,49.71875,132.8125,96.509765625,131.25,74.625,64.3125,67.78125,20.05322265625,13.9281005859375,53.0,68.75,22.75,846.65625,0.0,160.02,115.0,134.359375,0.0,160.02,162.56,115.0,0.0,157.48
6.0,31.5,36.0,16.5,58.0,43.0,56.0,34.0,29.5,28.0,7.5,5.0,9.5,15.0,6.0,335.0,1.0,177.8,170.0,30.0,0.0,185.42,187.96,170.0,1.0,187.96
7.0,67.8984375,62.2578125,24.1484375,88.234375,53.4140625,76.3828125,37.5859375,47.1171875,48.8046875,9.59375,7.0625,38.6640625,49.7265625,15.21875,658.1328125,3.0,182.88,185.0,46.12001037597656,5.0,180.34,185.42,185.0,1.0,180.34
2.0,124.75,143.0,59.85095763206482,165.5,78.5,165.625,85.375,94.5,91.75,20.05322265625,13.9281005859375,108.0,104.25,44.0,793.25,1.0,167.64,125.0,171.0352783203125,0.0,170.18,165.1,135.0,0.0,175.26
3.0,49.0,60.0,22.5,105.5,57.0,80.5,40.0,41.0,53.5,4.0,3.5,42.0,41.5,13.5,608.5,0.0,172.72,135.0,99.5625,1.0,170.18,175.26,135.0,1.0,172.72
8.0,140.01953125,110.912109375,44.681640625,143.0390625,54.474609375,125.783203125,59.048828125,112.353515625,97.17578125,6.69140625,5.5,117.265625,91.771484375,33.54296875,754.9375,2.0,187.96,185.0,37.6875,4.0,187.96,187.96,205.0,1.0,193.04
1.0,150.0,143.0,59.85095763206482,177.611328125,91.40625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,869.109375,0.0,162.56,115.0,136.5,0.0,160.02,157.48,115.0,0.0,165.1
7.0,72.375,94.375,44.75,88.375,51.5,127.125,75.125,55.25,71.375,12.5,7.75,51.0,63.875,25.75,534.0,0.0,190.5,185.0,80.1875,4.0,182.88,182.88,185.0,1.0,187.96
5.0,47.25,20.5,11.0,64.75,29.25,40.5,30.0,44.25,12.75,1.5,1.0,18.5,15.75,9.0,327.75,1.0,172.72,155.0,24.6640625,2.0,177.8,180.34,155.0,1.0,180.34
3.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,12.0,131.0,126.5,47.5,1500.0,0.0,165.1,135.0,49.8125,2.0,167.64,175.26,135.0,0.0,165.1
5.0,45.0,36.125,14.0,48.5,23.875,37.5,15.375,31.5,25.375,7.375,3.25,39.375,30.875,11.125,296.375,0.0,177.8,155.0,102.375,2.0,177.8,182.88,155.0,1.0,190.5
7.0,56.5,73.0,29.0,72.0,39.5,101.0,55.0,42.0,55.0,11.5,8.0,42.5,39.5,13.0,697.5,1.0,190.5,205.0,58.859375,2.0,198.12,195.58,185.0,1.0,195.58
9.0,35.07080078125,40.22119140625,21.03271484375,38.94287109375,18.46630859375,77.923828125,53.96484375,29.89111328125,34.51953125,3.25439453125,2.16064453125,32.80078125,27.93701171875,11.92236328125,393.814453125,4.0,177.8,205.0,55.6875,2.0,190.5,195.58,205.0,1.0,182.88
8.0,11.90625,7.21875,5.15625,13.03125,7.125,12.84375,10.53125,11.78125,5.4375,0.53125,0.53125,8.40625,2.09375,1.0,151.75,4.0,182.88,185.0,45.25,1.0,187.96,193.04,205.0,1.0,187.96
1.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,877.09375,0.0,160.02,115.0,149.1171875,1.0,170.18,170.18,125.0,0.0,162.56
7.0,74.2958984375,47.4150390625,20.8388671875,124.6279296875,80.4130859375,56.06640625,28.4111328125,62.3642578125,35.5029296875,6.19140625,3.1640625,38.265625,36.8984375,14.1533203125,788.6904296875,1.0,185.42,185.0,171.0352783203125,0.0,185.42,187.96,185.0,1.0,195.58
6.0,33.4296875,12.65234375,5.28515625,53.84375,39.32421875,46.25390625,38.1015625,30.96484375,12.58203125,0.0390625,0.0390625,10.81640625,4.6484375,0.86328125,643.8828125,3.0,175.26,170.0,98.34375,4.0,175.26,177.8,155.0,1.0,185.42
6.0,59.2109375,34.2890625,15.53125,155.2578125,96.509765625,44.34375,25.0546875,40.3203125,21.5546875,9.734375,6.890625,33.5703125,26.46875,9.2734375,800.0234375,1.0,182.88,170.0,30.7109375,4.0,180.34,193.04,185.0,1.0,187.96
3.0,95.75,102.0,51.0,113.5,68.5,107.75,56.25,84.5,81.0,17.5,13.9281005859375,50.0,78.0,33.0,614.75,2.0,167.64,135.0,139.3125,2.0,175.26,180.34,135.0,0.0,167.64
8.0,135.0522117614746,139.8406047821045,45.29804039001465,137.6076946258545,42.60309028625488,140.34744262695312,45.80377960205078,120.0,111.79295480251312,7.441888809204102,7.091484069824219,125.61883354187012,126.5,42.514495849609375,760.8399391174316,4.0,187.96,205.0,87.890625,2.0,182.88,190.5,205.0,1.0,193.04
3.0,93.5,49.5,16.5,154.5,96.509765625,63.5,28.5,62.0,36.0,9.5,5.0,35.5,34.5,8.5,865.0,1.0,170.18,135.0,99.830078125,1.0,170.18,175.26,135.0,1.0,180.34
5.0,139.0,95.5,41.75,152.0,85.5,101.25,45.0,83.75,52.25,18.25,10.5,120.5,88.75,37.5,898.5,1.0,175.26,155.0,79.5,0.0,177.8,180.34,170.0,1.0,177.8
9.0,59.5,60.0,32.0,67.0,27.0,77.0,48.5,45.0,33.0,5.0,4.0,40.0,43.5,18.5,586.0,1.0,198.12,205.0,42.234375,2.0,210.82,195.58,205.0,1.0,195.58
7.0,108.98046875,89.75390625,31.58203125,130.931640625,54.3046875,103.048828125,44.3056640625,89.8662109375,69.5908203125,10.640625,5.55859375,95.4228515625,82.6748046875,26.9462890625,893.2802734375,2.0,182.88,185.0,131.25,0.0,180.34,182.88,185.0,1.0,185.42
7.0,60.25,58.5,18.0,88.0,45.0,74.0,32.0,49.75,54.0,1.25,0.5,52.5,52.25,14.25,477.75,0.0,180.34,170.0,171.0352783203125,0.0,185.42,195.58,185.0,1.0,190.5
9.0,32.2265625,8.875,5.6015625,36.796875,23.2734375,19.28125,14.5390625,28.4453125,6.640625,1.1171875,0.9296875,9.8359375,2.703125,0.6640625,304.2734375,4.0,190.5,205.0,150.55642700195312,5.0,182.88,185.42,205.0,1.0,195.58
5.0,29.75,38.0,13.375,41.0,19.0,44.75,20.0,19.75,26.375,2.0,1.25,25.875,32.375,9.125,362.125,0.0,177.8,155.0,123.267578125,1.0,170.18,177.8,155.0,1.0,180.34
6.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,162.5400390625,82.1861572265625,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1238.25,1.0,175.26,170.0,171.0352783203125,4.0,172.72,177.8,155.0,1.0,195.58
3.0,80.0546875,96.1953125,36.4765625,81.9296875,35.03125,96.40625,36.6640625,54.2421875,76.9140625,16.671875,6.7265625,74.3515625,94.7890625,35.734375,443.4453125,1.0,167.64,135.0,151.1123046875,4.0,160.02,167.64,135.0,1.0,165.1
8.0,60.78125,85.0625,48.125,65.84375,31.9375,114.46875,75.90625,51.78125,73.59375,5.21875,3.09375,50.84375,45.96875,18.125,558.28125,1.0,187.96,205.0,26.0,2.0,185.42,190.5,205.0,1.0,195.58
2.0,45.0,43.75,14.5,58.0,38.5,52.0,22.0,32.25,31.75,6.75,4.25,20.0,33.75,8.5,384.25,1.0,157.48000000000002,125.0,84.2890625,2.0,165.1,165.1,125.0,1.0,162.56
5.0,87.625,55.125,21.0625,109.6875,53.8125,62.5,27.3125,71.9375,44.625,5.6875,3.6875,66.625,51.4375,19.0,538.0,0.0,175.26,170.0,90.625,0.0,182.88,190.5,155.0,1.0,195.58
5.0,132.0,133.0,43.0,157.0,71.0,161.0,68.0,116.0,111.79295480251312,15.0,7.0,63.0,85.0,24.0,900.0,0.0,180.34,170.0,35.5,0.0,185.42,190.5,170.0,1.0,187.96
5.0,150.0,128.51953125,41.484375,177.611328125,93.15625,129.5625,42.20703125,120.0,110.41015625,13.28515625,6.078125,131.0,124.32421875,39.24609375,770.68359375,3.0,175.26,155.0,171.0352783203125,3.0,177.8,182.88,155.0,1.0,187.96
4.0,91.8125,47.09375,17.6875,171.75,96.509765625,80.15625,47.1875,80.0625,41.4375,3.25,3.25,51.0,35.3125,11.0625,846.40625,1.0,177.8,145.0,120.0,1.0,175.26,177.8,145.0,1.0,180.34
4.0,137.0,129.0,51.0,169.0,96.509765625,135.0,57.0,73.0,70.0,15.0,9.0,117.0,108.0,34.0,900.0,0.0,172.72,145.0,10.0,0.0,175.26,182.88,145.0,1.0,180.34
9.0,39.5,91.5,48.5,85.5,67.0,165.625,85.375,28.5,78.5,8.5,7.5,10.5,48.0,17.0,749.0,1.0,193.04,205.0,38.564453125,4.0,180.34,187.96,205.0,1.0,195.58
8.0,88.875,43.125,14.125,136.875,96.509765625,45.0,15.5,83.625,35.75,2.75,2.75,23.875,36.75,8.875,740.875,1.0,187.96,205.0,42.75,3.0,190.5,195.58,205.0,1.0,193.04
5.0,51.75,21.75,9.75,93.5,69.75,39.0,25.75,47.0,19.25,1.75,1.25,11.75,11.25,4.0,434.0,0.0,172.72,145.0,54.0,0.0,177.8,180.34,155.0,1.0,177.8
7.0,70.1640625,74.43359375,27.484375,87.6748046875,49.6767578125,102.0634765625,51.310546875,38.9130859375,66.0126953125,5.34375,3.763671875,52.2412109375,48.009765625,11.9638671875,775.4951171875,3.0,182.88,185.0,70.595703125,4.0,182.88,180.34,185.0,1.0,187.96
7.0,104.9169921875,54.9765625,21.0859375,109.75390625,57.6923828125,59.546875,25.6298828125,88.9365234375,43.9765625,5.8994140625,3.05859375,83.6572265625,47.748046875,16.4375,504.2744140625,4.0,182.88,185.0,62.4765625,5.0,182.88,185.42,185.0,1.0,185.42
3.0,85.40625,66.1875,24.53125,88.9375,43.375,70.0,27.96875,68.34375,46.625,7.40625,3.5,78.6875,63.03125,22.5625,371.75,3.0,172.72,135.0,118.453125,4.0,170.18,177.8,145.0,1.0,180.34
9.0,144.0,76.0,41.0,177.611328125,96.509765625,81.0,46.0,120.0,64.0,11.0,10.0,85.0,67.0,36.0,658.0,1.0,195.58,205.0,92.75,0.0,185.42,190.5,205.0,1.0,195.58
3.0,127.0,123.0,59.0,127.0,20.0,137.0,70.0,120.0,111.79295480251312,4.0,3.0,124.0,72.0,23.0,589.0,0.0,162.56,135.0,97.28125,0.0,172.72,175.26,135.0,1.0,170.18
9.0,50.78125,30.40625,15.78125,58.03125,43.46875,61.78125,42.75,38.25,26.9375,3.28125,2.75,17.0,14.1875,5.6875,394.40625,4.0,193.04,205.0,32.9296875,3.0,193.04,195.58,205.0,1.0,195.58
8.0,72.5,34.5,15.5,145.5,96.509765625,37.0,17.5,58.5,31.5,1.5,1.5,33.0,31.0,12.5,687.0,1.0,180.34,205.0,77.0,0.0,187.96,195.58,205.0,1.0,180.34
3.0,62.6171875,71.7109375,32.421875,62.99609375,22.859375,76.2421875,36.328125,53.16796875,56.22265625,5.55859375,3.5234375,59.92578125,57.78515625,20.90234375,373.0859375,4.0,172.72,135.0,104.83953857421876,2.0,165.1,167.64,135.0,1.0,165.1
7.0,39.2109375,24.494140625,11.953125,61.64453125,47.791015625,31.279296875,17.46484375,31.01953125,15.763671875,4.70703125,2.8203125,25.35546875,17.171875,7.177734375,267.517578125,3.0,190.5,185.0,102.1464385986328,5.0,185.42,195.58,185.0,1.0,195.58
5.0,36.0,30.6875,13.125,69.8125,50.0,59.5,33.1875,30.0625,27.8125,2.375,1.75,14.8125,12.8125,4.0,398.25,2.0,177.8,155.0,31.0,0.0,172.72,180.34,155.0,1.0,172.72
6.0,44.0,55.0,22.0,104.0,75.0,79.0,42.0,42.0,52.0,3.0,2.0,38.0,36.0,11.0,900.0,0.0,180.34,170.0,139.15625,0.0,177.8,177.8,155.0,1.0,185.42
7.0,37.392852783203125,52.50042724609375,21.65472412109375,52.1461181640625,29.0732421875,57.27145385742188,26.358062744140625,23.39996337890625,43.392608642578125,6.212188720703125,5.020782470703125,25.883544921875,42.567474365234375,13.233123779296877,447.2644958496094,4.0,182.88,185.0,40.5,1.0,198.12,195.58,185.0,1.0,187.96
3.0,143.5,135.0,41.25,159.0,67.0,150.25,52.5,95.25,97.75,20.05322265625,12.0,130.5,126.5,36.75,823.0,1.0,167.64,135.0,33.75,1.0,165.1,167.64,135.0,1.0,177.8
6.0,127.99312925338744,84.23403406143188,34.56576442718506,153.51036024093628,86.68068599700928,91.77683353424072,41.00919151306152,96.98021602630617,69.09308242797852,4.849794864654541,3.6221532821655273,105.88129806518556,77.72053813934326,31.065279006958008,867.0260300636292,4.0,190.5,170.0,171.0352783203125,5.0,180.34,187.96,170.0,1.0,195.58
7.0,6.5,33.0,14.5,16.0,5.0,38.0,19.5,6.0,26.0,3.5,3.0,6.0,19.5,7.0,356.5,0.0,177.8,185.0,102.1875,3.0,185.42,190.5,185.0,1.0,180.34
2.0,150.0,143.0,59.85095763206482,169.5,79.25,162.75,79.25,120.0,111.79295480251312,20.05322265625,13.9281005859375,128.25,124.25,47.5,759.0,1.0,175.26,135.0,161.25,0.0,162.56,162.56,125.0,1.0,172.72
6.0,47.0,23.5,14.5,63.5,31.0,36.0,27.0,39.0,19.0,3.0,2.0,29.0,14.0,5.5,579.5,0.0,182.88,185.0,43.5,0.0,180.34,182.88,170.0,1.0,190.5
7.0,76.0,70.25,24.25,90.75,59.5,80.25,34.25,45.5,51.75,6.0,2.0,54.25,63.75,22.5,599.25,3.0,182.88,185.0,115.3125,1.0,185.42,187.96,185.0,1.0,185.42
6.0,86.7265625,57.125,18.6171875,89.1484375,47.3671875,68.1640625,28.8203125,63.3984375,50.21875,3.265625,1.3828125,77.0234375,52.8046875,15.6953125,435.421875,4.0,182.88,170.0,124.3671875,0.0,180.34,185.42,170.0,1.0,180.34
5.0,30.5,61.5,38.0,33.5,16.5,89.0,64.0,20.5,39.0,16.5,13.9281005859375,28.5,37.5,17.5,464.5,0.0,180.34,155.0,16.0,0.0,175.26,177.8,155.0,1.0,182.88
4.0,133.578125,87.875,38.15625,175.34375,89.328125,106.90625,52.5625,107.75,69.234375,13.65625,9.9375,70.140625,60.671875,20.703125,809.703125,1.0,167.64,155.0,91.4438819885254,1.0,170.18,177.8,155.0,1.0,167.64
5.0,83.0,69.75,31.5,93.5,43.5,84.75,46.0,73.5,49.75,10.25,7.25,66.5,60.0,23.5,728.0,0.0,190.5,155.0,134.30322265625,2.0,177.8,172.72,155.0,1.0,190.5
6.0,92.0,90.0,42.75,117.25,58.0,96.75,48.75,84.75,57.25,12.0,7.75,84.75,79.75,35.5,479.25,1.0,180.34,170.0,57.875,1.0,190.5,195.58,170.0,1.0,182.88
7.0,56.0,38.0,19.5,60.5,36.5,41.5,23.0,42.5,22.0,13.5,10.0,30.5,28.5,12.0,221.5,2.0,185.42,185.0,101.8464469909668,5.0,175.26,175.26,185.0,1.0,182.88
5.0,95.75,108.4375,48.1875,103.6875,39.6875,112.4375,52.1875,68.6875,89.8125,13.125,8.625,85.75,97.75,40.3125,631.75,1.0,175.26,155.0,134.75,1.0,172.72,172.72,155.0,1.0,182.88
7.0,46.9921875,80.8828125,38.703125,48.203125,20.4140625,90.625,47.6015625,39.4375,60.484375,11.578125,8.890625,42.2890625,61.03125,23.1484375,638.3203125,2.0,182.88,185.0,171.0352783203125,3.0,175.26,180.34,185.0,1.0,187.96
4.0,110.75,86.25,31.875,148.625,64.875,97.125,41.0,99.5,75.75,4.875,4.0,100.5,80.5,29.375,827.5,1.0,170.18,145.0,51.4970703125,1.0,167.64,167.64,155.0,1.0,182.88
5.0,71.0,59.0,28.0,77.0,28.0,110.0,71.0,64.0,37.0,2.0,2.0,45.0,34.0,12.0,900.0,0.0,177.8,155.0,90.0,1.0,172.72,177.8,155.0,1.0,180.34
8.0,57.38803863525391,96.57047271728516,50.44275665283203,86.65852355957031,57.84901428222656,114.33483123779295,67.47786712646484,53.15380096435547,74.9490737915039,16.075592041015625,13.573249816894531,37.73278045654297,75.349853515625,33.159454345703125,694.0576248168945,4.0,187.96,205.0,171.0352783203125,5.0,193.04,193.04,205.0,1.0,193.04
5.0,93.625,110.6875,39.8125,114.0,51.75,117.4375,46.375,73.8125,91.875,13.4375,7.625,89.625,106.6875,36.6875,900.0,0.0,167.64,155.0,101.5,0.0,167.64,177.8,155.0,1.0,167.64
7.0,150.0,131.78125,53.86328125,177.611328125,96.509765625,150.953125,72.15625,120.0,110.3046875,10.7265625,7.23046875,131.0,113.484375,43.40625,990.3671875,1.0,175.26,185.0,92.5,1.0,180.34,187.96,185.0,1.0,180.34
3.0,40.8125,43.3125,18.875,77.25,51.875,57.0,30.625,35.25,36.0,5.1875,3.0625,26.5,30.0,8.1875,588.125,0.0,175.26,135.0,104.5,1.0,175.26,182.88,145.0,1.0,185.42
1.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1200.0,0.0,160.02,115.0,171.0352783203125,0.0,162.56,160.02,115.0,0.0,162.56
3.0,90.0,85.0,30.0,100.0,52.0,88.5,33.5,66.0,61.0,15.0,11.0,79.5,75.0,22.0,572.5,1.0,167.64,135.0,30.125,1.0,167.64,170.18,125.0,1.0,170.18
6.0,66.0,70.5,36.0,72.5,14.5,80.0,45.0,55.0,54.0,6.5,5.0,65.0,67.5,33.5,522.5,0.0,187.96,170.0,47.0,0.0,177.8,187.96,170.0,1.0,190.5
6.0,37.310546875,34.873046875,20.896484375,48.22265625,24.869140625,39.73828125,25.38671875,29.642578125,31.732421875,1.580078125,1.25,23.541015625,18.490234375,9.259765625,232.37109375,4.0,182.88,170.0,171.0352783203125,5.0,180.34,190.5,170.0,1.0,193.04
7.0,76.77843141555786,127.33241534233092,59.85095763206482,83.23777341842651,43.18740081787109,165.625,85.375,54.00549292564392,87.80459642410278,15.072223663330078,7.151447057723999,68.83227157592773,111.9277036190033,47.5,939.965919971466,4.0,187.96,185.0,63.6484375,3.0,180.34,195.58,185.0,1.0,195.58
3.0,85.875,99.25,45.75,102.0,45.25,108.875,53.5,70.125,71.375,12.125,8.375,71.625,90.5,40.5,661.25,1.0,170.18,135.0,76.0,0.0,175.26,180.34,135.0,1.0,175.26
4.0,150.0,143.0,59.85095763206482,177.611328125,77.75,165.625,84.75,120.0,111.79295480251312,13.5,10.5,131.0,126.5,47.5,900.0,0.0,177.8,145.0,108.84546279907228,0.0,177.8,185.42,145.0,1.0,177.8
5.0,47.0,22.0,11.5,137.5,96.509765625,56.5,42.0,44.5,19.5,1.0,1.0,10.0,4.0,0.5,585.0,0.0,175.26,155.0,31.0,0.0,182.88,193.04,170.0,1.0,172.72
8.0,112.310546875,53.3427734375,22.398681640625,134.220947265625,71.83251953125,76.03759765625,42.954833984375,78.53955078125,31.6259765625,10.509033203125,4.73388671875,100.6748046875,46.711181640625,17.71435546875,1011.23095703125,2.0,187.96,205.0,38.0599365234375,3.0,190.5,195.58,205.0,1.0,195.58
4.0,150.0,143.0,59.85095763206482,177.611328125,73.0,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,827.0,0.0,180.34,145.0,81.5,1.0,182.88,180.34,155.0,1.0,185.42
2.0,67.1171875,78.390625,26.2421875,91.71875,46.4375,104.1171875,48.859375,53.8515625,66.71875,9.3515625,6.1484375,55.703125,68.1171875,19.8671875,680.625,0.0,162.56,125.0,117.87677001953124,2.0,160.02,167.64,125.0,1.0,165.1
6.0,35.0,46.0,26.0,58.0,33.0,165.625,85.375,31.0,38.0,7.0,6.0,32.0,28.0,14.0,738.0,0.0,180.34,170.0,69.0,0.0,182.88,185.42,170.0,1.0,193.04
3.0,50.5,60.75,20.25,105.0,75.25,72.75,30.5,47.5,52.5,4.75,3.25,31.25,56.25,16.75,465.0,0.0,170.18,135.0,71.73828125,1.0,170.18,180.34,135.0,1.0,180.34
9.0,85.0,75.5,40.5,87.5,55.5,99.0,59.0,51.5,60.5,5.5,4.5,62.5,62.0,31.0,515.5,1.0,193.04,205.0,121.78125,3.0,182.88,185.42,205.0,1.0,195.58
4.0,61.0,55.0,31.0,68.0,16.0,80.0,49.0,47.0,37.0,9.0,6.0,56.0,51.0,28.0,900.0,0.0,177.8,145.0,165.0,0.0,175.26,182.88,145.0,1.0,177.8
5.0,92.4609375,110.3671875,38.328125,121.5859375,68.453125,133.0703125,58.2578125,63.21875,100.2109375,7.046875,4.484375,56.5,97.0546875,28.96875,801.328125,1.0,170.18,155.0,112.1884765625,5.0,177.8,182.88,170.0,1.0,177.8
5.0,150.0,110.6484375,34.421875,176.96875,38.8828125,119.3671875,42.2890625,120.0,93.5703125,4.6328125,3.171875,131.0,103.3984375,29.765625,664.3203125,3.0,167.64,145.0,87.47119140625,2.0,170.18,172.72,155.0,1.0,177.8
2.0,150.0,143.0,53.3134765625,177.611328125,96.509765625,158.5654296875,66.8251953125,120.0,111.79295480251312,10.37109375,6.306640625,131.0,126.5,47.5,1029.869140625,2.0,167.64,115.0,87.1875,0.0,165.1,167.64,125.0,0.0,165.1
9.0,41.375,34.6875,15.0,54.4375,31.0625,48.0,24.9375,30.1875,28.9375,3.5625,2.5625,36.4375,25.9375,9.75,413.625,1.0,200.66,205.0,101.2108154296875,4.0,190.5,193.04,205.0,1.0,195.58
6.0,45.0,57.0,28.0,72.0,53.0,79.0,50.0,35.0,35.0,18.0,12.0,22.0,40.0,16.0,900.0,0.0,177.8,170.0,101.0,0.0,190.5,195.58,170.0,1.0,180.34
8.0,31.5,29.1875,10.875,40.3125,22.625,32.5,13.75,26.0625,20.6875,5.125,2.6875,26.5625,25.9375,8.25,210.8125,1.0,190.5,205.0,144.714599609375,3.0,187.96,193.04,205.0,1.0,195.58
8.0,22.0,12.875,8.25,38.0,24.25,29.375,24.5,19.375,9.125,1.875,1.25,9.875,6.625,3.375,290.75,1.0,195.58,205.0,145.990234375,5.0,185.42,193.04,205.0,1.0,195.58
4.0,115.0,71.0,32.0,120.0,69.0,98.0,59.0,84.0,62.0,9.0,9.0,99.0,65.0,26.0,900.0,0.0,175.26,145.0,107.3125,1.0,175.26,182.88,145.0,1.0,177.8
3.0,150.0,129.0,58.0,177.611328125,96.509765625,148.0,70.0,105.0,91.0,20.05322265625,13.9281005859375,131.0,118.0,47.5,900.0,0.0,172.72,135.0,171.0352783203125,0.0,165.1,170.18,135.0,0.0,177.8
2.0,86.0,73.0,27.5,97.0,42.5,89.5,42.5,81.0,47.0,7.0,3.0,53.5,66.5,24.0,655.5,1.0,170.18,125.0,162.5,0.0,162.56,162.56,125.0,1.0,175.26
6.0,48.9322509765625,32.8076171875,15.7703857421875,61.9732666015625,36.0283203125,44.237060546875,26.1163330078125,34.4549560546875,22.9423828125,4.6988525390625,2.5780029296875,33.8291015625,29.3355712890625,13.209228515625,487.5958251953125,3.0,177.8,170.0,171.0352783203125,5.0,175.26,187.96,170.0,1.0,180.34
2.0,101.0,96.625,44.5,113.75,57.625,141.875,85.375,81.0,77.5,14.125,9.125,77.125,75.625,29.125,829.5,1.0,175.26,135.0,73.875,0.0,177.8,175.26,125.0,1.0,172.72
9.0,22.0,14.0,6.0,26.0,13.0,14.0,6.0,18.0,13.0,1.0,1.0,18.0,12.0,5.0,138.0,0.0,187.96,205.0,61.5,0.0,187.96,190.5,205.0,1.0,195.58
5.0,46.5,61.0,34.25,56.0,28.5,65.25,38.5,37.0,37.5,7.5,5.25,42.25,54.0,28.25,403.25,0.0,177.8,155.0,28.0,0.0,180.34,185.42,170.0,1.0,185.42
9.0,38.609375,44.6875,20.765625,53.703125,35.109375,50.921875,26.8125,29.734375,38.0625,4.84375,3.6875,31.09375,36.640625,14.234375,262.234375,1.0,187.96,205.0,151.8077392578125,5.0,177.8,182.88,205.0,1.0,195.58
7.0,96.2744140625,73.251953125,29.87890625,128.806640625,66.646484375,91.25390625,42.958984375,84.810546875,58.7392578125,13.87109375,8.0732421875,71.767578125,63.7490234375,23.96875,769.353515625,1.0,187.96,185.0,136.53173828125,3.0,182.88,187.96,185.0,1.0,193.04
5.0,19.0,28.0,9.0,21.0,12.0,32.0,13.0,17.0,26.0,2.0,2.0,13.0,24.0,8.0,163.0,1.0,180.34,155.0,100.0,0.0,175.26,177.8,155.0,1.0,177.8
7.0,78.5,57.75,13.0,95.5,51.5,60.0,15.25,62.0,48.0,5.5,2.25,65.0,55.0,11.75,718.5,0.0,187.96,185.0,61.5,1.0,185.42,182.88,185.0,1.0,193.04
6.0,40.8125,27.8125,10.0,47.21875,19.65625,40.34375,20.78125,27.25,24.65625,1.125,0.8125,39.25,23.0,7.0625,422.71875,0.0,185.42,185.0,141.296875,0.0,180.34,187.96,170.0,1.0,195.58
3.0,65.13671875,36.27880859375,14.525390625,76.76904296875,36.0732421875,43.32763671875,20.91748046875,52.07861328125,30.09033203125,3.80859375,2.91845703125,44.90380859375,27.0654296875,9.04248046875,421.3115234375,2.0,185.42,135.0,91.9150390625,1.0,170.18,175.26,135.0,1.0,182.88
5.0,55.5,49.25,23.5,69.5,32.25,59.0,32.5,44.5,37.75,5.5,3.5,35.75,33.25,13.5,407.25,0.0,182.88,155.0,64.21875,2.0,175.26,180.34,145.0,1.0,185.42
7.0,34.21875,33.91796875,17.9375,44.140625,25.55078125,36.48828125,20.45703125,32.9140625,31.3828125,1.8671875,1.78125,16.35546875,23.59375,10.9921875,202.3515625,4.0,185.42,185.0,171.0352783203125,5.0,187.96,195.58,185.0,1.0,195.58
6.0,89.203125,69.1875,26.625,158.828125,96.509765625,109.828125,64.796875,74.421875,60.171875,2.609375,1.78125,70.859375,60.890625,21.046875,766.875,2.0,180.34,170.0,73.24545288085938,4.0,187.96,193.04,170.0,1.0,182.88
5.0,23.9375,14.875,5.5,51.0625,35.9375,27.1875,15.875,20.5625,8.125,4.125,1.8125,12.75,12.0,3.4375,401.25,1.0,177.8,155.0,70.75,1.0,180.34,190.5,155.0,1.0,177.8
5.0,32.0625,21.75,7.65625,59.5,38.25,35.90625,21.40625,27.15625,17.5625,1.6875,0.59375,11.0625,17.4375,4.5625,370.84375,0.0,172.72,155.0,58.8125,1.0,172.72,180.34,155.0,1.0,190.5
5.0,131.5,120.0,53.5,158.0,76.5,123.0,55.5,102.5,97.5,17.0,11.5,119.5,113.5,47.5,715.0,0.0,175.26,155.0,116.84626007080078,5.0,175.26,185.42,155.0,1.0,180.34
