B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_HEAD_att,B_avg_DISTANCE_att,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_Height_cms,B_Reach_cms,R_avg_opp_SIG_STR_landed,R_avg_HEAD_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_Height_cms,R_Reach_cms
32.25,119.09375,52.09375,58.46875,24.125,226.84375,697.9375,13.0,190.5,195.58,35.15625,31.625,9.4375,48.296875,0.65625,93.09375,47.625,425.25,182.88,185.42
61.0,98.0,27.5,21.0,283.0,275.8466796875,793.0,6.0,172.72,175.26,23.5,70.0,16.5,45.75,3.5,262.75,251.25,850.25,172.72,177.8
29.0,113.5,56.0,54.5,20.5,42.0,372.0,4.0,170.18,172.72,44.5625,98.140625,38.703125,122.1015625,1.125,8.3984375,18.546875,616.171875,172.72,180.34
35.0,93.0,97.0,115.609375,0.0,0.0,900.0,3.0,167.64,177.8,57.5,70.0,47.5,101.0,1.0,15.0,225.5,660.5,172.72,172.72
8.49609375,28.947265625,6.86328125,9.2265625,14.306640625,32.916015625,145.056640625,17.0,193.04,195.58,51.85952758789063,55.6978759765625,17.02191162109375,73.49736022949219,0.090484619140625,323.796875,66.1793212890625,900.0,182.88,185.42
43.5,70.0,90.0,91.0,0.0,57.0,539.0,4.0,175.26,182.88,2.0,30.0,1.0,5.0,0.0,255.0,25.0,320.0,165.1,170.18
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,182.88,182.88,25.75,17.3125,7.375,17.125,4.25,75.6875,187.1875,401.90625,190.5,195.58
8.0,6.75,12.375,0.25,0.0,0.0,92.875,4.0,187.96,182.88,18.21875,10.25,1.875,17.9375,9.84375,0.0,0.0,900.0,182.88,182.88
22.1875,24.09375,8.3125,5.21875,130.125,19.75,285.46875,7.0,185.42,187.96,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,190.5,195.58
40.54296875,46.15625,28.2734375,21.8203125,261.4609375,38.359375,470.9296875,22.0,187.96,195.58,10.454338073730469,29.28560209274292,19.241796016693115,31.888188362121586,0.5082783699035645,18.270665168762207,29.711431980133057,307.4626441001892,182.88,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,167.64,56.3358154296875,54.5177001953125,19.5545654296875,38.1923828125,10.9375,23.8572998046875,172.8125,493.30712890625,175.26,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,180.34,21.2314453125,28.265625,14.4375,36.6962890625,3.4052734375,30.859375,74.9853515625,313.9677734375,172.72,177.8
55.0,152.0,79.0,115.609375,0.0,121.0,900.0,3.0,175.26,175.26,53.0,63.875,35.875,107.5625,3.75,18.1875,57.75,480.1875,177.8,177.8
46.733642578125,33.74566650390625,32.62933349609375,14.7696533203125,283.0,48.94091796875,548.6865844726562,24.0,185.42,190.5,22.0745849609375,113.55224609375,32.7550048828125,56.9697265625,0.4005126953125,56.32275390625,9.47998046875,655.756103515625,187.96,193.04
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,180.34,57.0,50.5,25.5,95.5,0.0,323.796875,186.5,893.0,182.88,195.58
29.5,68.0,60.0,52.0,38.0,97.0,472.0,4.0,187.96,195.58,13.5,55.5,12.0,39.5,0.0,315.5,111.5,800.0,187.96,190.5
56.796875,94.265625,87.828125,112.125,7.3125,20.109375,603.5,16.0,187.96,193.04,35.375,87.75,21.625,84.875,4.5,2.75,276.0,852.125,180.34,187.96
87.625,113.15625,79.140625,66.7734375,200.765625,275.8466796875,883.9609375,24.0,165.1,165.1,48.375,64.3125,27.5,114.03125,2.78125,147.25,64.78125,900.0,162.56,162.56
43.25,84.25,47.625,61.625,36.625,151.5,538.5,10.0,180.34,182.88,20.14130401611328,34.82081604003906,11.068580627441406,47.87541961669922,4.146392822265625,20.28720092773437,139.98489379882812,385.6036148071289,182.88,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,177.8,6.0,21.625,5.875,6.5,1.0,131.625,29.5,192.125,185.42,190.5
72.82838439941406,84.24002075195312,45.50651550292969,43.79331970214844,63.21846008300781,218.7314910888672,497.39817810058594,24.0,180.34,185.42,32.6484375,101.734375,25.9140625,105.3046875,1.28125,54.234375,61.453125,755.6328125,180.34,187.96
45.6875,81.0,94.171875,94.84375,57.625,9.265625,407.875,12.0,172.72,180.34,40.5947265625,105.71923828125,44.2548828125,122.1015625,0.0625,5.13916015625,20.9814453125,802.1630859375,165.1,167.64
12.5,13.625,9.25,3.875,137.375,22.625,209.875,6.0,180.34,190.5,20.0,28.25,8.25,21.25,0.0,323.796875,99.25,742.0,182.88,185.42
47.0,63.25,72.75,68.0,72.5,4.75,364.5,5.0,190.5,195.58,21.3507080078125,45.910888671875,3.2979736328125,17.99371337890625,9.9400634765625,323.796875,173.83154296875,866.8655395507812,190.5,187.96
60.26953125,53.171875,28.5625,26.74609375,185.4375,68.0,548.4140625,20.0,177.8,182.88,18.25,50.0,6.75,9.75,5.25,323.796875,77.0,709.75,182.88,187.96
74.2421875,152.9375,106.25,115.609375,91.453125,275.8466796875,900.0,24.0,167.64,175.26,26.171875,70.234375,30.421875,83.0625,0.03125,53.359375,3.875,521.125,162.56,162.56
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,13.6875,30.0,8.875,26.9375,1.1875,48.0,2.0,759.625,177.8,182.88
50.0,58.5,53.0,68.0,144.5,21.0,539.5,4.0,175.26,177.8,57.5,114.0,38.5,116.0,10.9375,208.75,87.0,881.75,180.34,185.42
0.0,2.0,0.0,0.0,12.0,0.0,23.0,1.0,177.8,182.88,0.0,3.0,0.0,3.0,0.0,72.0,19.0,96.0,177.8,180.34
47.100616455078125,78.31491088867188,54.306060791015625,67.19964599609375,27.40032958984375,275.8466796875,775.3471374511719,24.0,210.82,195.58,16.8515625,13.7265625,8.4453125,18.6640625,6.2421875,27.61328125,57.83203125,274.11328125,193.04,195.58
49.1875,140.0625,87.875,98.8125,42.1875,176.5625,662.375,12.0,185.42,187.96,42.0,114.0,47.5,122.1015625,0.0,0.0,268.0,900.0,187.96,195.58
39.625,90.1875,67.8125,54.1875,67.0,157.1875,489.125,11.0,172.72,177.8,23.453125,65.078125,25.921875,76.890625,1.0,16.375,276.0,618.21875,180.34,193.04
25.18212890625,97.673828125,42.8076171875,41.157958984375,50.41259765625,92.7825927734375,465.220947265625,24.0,198.12,195.58,37.7900390625,62.5537109375,37.630859375,61.845703125,2.3466796875,33.8330078125,68.14453125,442.427734375,193.04,195.58
42.625,152.0,67.0,58.625,143.125,55.125,837.125,11.0,182.88,187.96,57.5,96.45205932855606,47.5,92.77308630943298,1.672248899936676,63.77330845594406,19.89300346374512,677.6869786977768,185.42,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,177.8,51.0,114.0,46.5,113.0,2.5,24.0,32.0,648.5,175.26,182.88
71.0,43.25,37.75,21.25,235.75,25.25,435.0,6.0,193.04,195.58,33.65625,45.0390625,25.6953125,43.453125,4.0,70.9296875,276.0,734.765625,182.88,187.96
14.0,35.5,22.0,13.5,47.0,68.5,180.5,2.0,167.64,170.18,27.0,56.0,33.0,38.0,2.0,53.0,276.0,900.0,162.56,182.88
64.5,152.9375,51.125,52.75,165.75,275.8466796875,815.9375,13.0,170.18,165.1,57.5,30.5,15.5,63.5,10.9375,55.0,76.5,461.0,170.18,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,185.42,41.46875,114.0,38.84375,95.46875,1.25,323.796875,102.0,900.0,175.26,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,167.64,47.0,100.5,47.5,106.0,2.0,65.5,64.5,900.0,160.02,162.56
87.625,102.0,66.0,81.0,283.0,76.0,900.0,3.0,180.34,185.42,49.5,91.0,47.5,122.1015625,0.0,323.796875,96.5,900.0,180.34,177.8
86.0546875,124.90625,99.8046875,101.3671875,283.0,184.546875,900.0,21.0,175.26,180.34,45.6231689453125,69.66549682617188,29.84716796875,73.95794677734375,4.913330078125,292.6378173828125,19.8170166015625,677.8557434082031,175.26,175.26
59.0,134.0,87.0,106.0,8.0,230.0,900.0,3.0,177.8,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,177.8
70.0,133.5,43.0,48.5,203.5,275.8466796875,900.0,6.0,182.88,195.58,49.20005130767822,46.84415721893311,22.6392469406128,69.36314678192139,9.504839897155762,165.326153755188,273.4207181930542,782.7748861312866,180.34,185.42
48.5,41.5,17.0,17.5,188.0,104.0,460.5,4.0,182.88,187.96,27.0,51.0,11.0,29.0,10.9375,323.796875,238.0,900.0,175.26,180.34
33.25,31.375,14.75,16.625,63.875,113.875,310.875,8.0,182.88,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,187.96
76.5,135.75,47.75,23.0,274.0,275.8466796875,900.0,9.0,180.34,187.96,13.4375,21.9375,8.375,28.9375,1.25,41.9375,118.375,324.125,187.96,195.58
83.0,69.5,96.0,70.0,283.0,59.5,900.0,6.0,185.42,187.96,54.421875,114.0,47.5,122.1015625,0.03125,100.234375,5.59375,890.65625,180.34,190.5
10.0,11.5,1.0,2.0,0.0,0.0,234.0,2.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,182.88
12.75,53.5,26.0,22.5,0.0,0.0,305.5,3.0,187.96,182.88,26.45751953125,32.8427734375,13.6904296875,43.298828125,6.87060546875,47.8046875,257.2734375,727.73974609375,185.42,182.88
87.625,141.875,106.25,115.609375,223.75,38.125,900.0,12.0,170.18,167.64,11.9453125,52.171875,17.375,23.734375,2.546875,27.640625,14.4609375,306.546875,162.56,165.1
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,200.66,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,190.5
87.625,90.56634521484376,106.25,115.609375,283.0,18.07598876953125,785.6166381835938,24.0,177.8,177.8,31.006423950195312,48.73261642456055,12.725833892822266,68.40988159179688,1.013935089111328,85.78365707397461,31.19690322875977,366.6029090881348,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,182.88,57.5,114.0,47.5,122.1015625,3.5,38.0,125.5,820.0,172.72,182.88
68.875,124.375,86.96875,90.9375,93.75,215.78125,783.21875,15.0,180.34,190.5,17.0,27.5,10.5,19.5,6.75,151.5,234.0,533.5,182.88,190.5
42.03125,74.53125,31.21875,17.78125,283.0,145.34375,868.40625,16.0,162.56,160.02,23.2734375,39.421875,8.9375,53.75,2.3359375,309.046875,160.4140625,864.0390625,165.1,170.18
87.3203125,152.9375,106.25,115.609375,148.368896484375,92.4560546875,900.0,24.0,180.34,187.96,57.5,114.0,47.5,122.1015625,1.306640625,273.1025390625,54.5361328125,900.0,175.26,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,172.72,170.18
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,187.96,34.0,91.0,43.0,91.0,5.0,71.0,182.0,900.0,182.88,187.96
2.0,1.0,0.0,0.0,137.0,0.0,156.0,1.0,172.72,180.34,49.0,38.875,7.0,31.0,10.9375,249.5,223.0,896.0,180.34,187.96
45.171875,84.578125,47.56640625,47.52734375,257.3046875,82.71484375,733.9453125,21.0,177.8,182.88,50.5,64.9375,24.6875,74.0625,10.9375,105.5,199.5625,666.4375,180.34,190.5
8.0,20.0,5.0,8.0,74.0,20.0,163.0,1.0,185.42,185.42,16.4609375,15.8515625,8.4453125,25.78125,5.015625,14.71875,115.7578125,323.53125,187.96,193.04
64.69140625,143.68359375,79.7890625,60.51953125,260.60546875,144.53515625,846.9140625,21.0,180.34,185.42,40.0,50.0,20.25,49.0,3.25,225.5,76.5,676.0,170.18,177.8
79.1089859008789,152.9375,106.25,115.609375,75.09431457519531,275.8466796875,900.0,24.0,175.26,177.8,17.270769357681274,33.53881621360779,15.025088548660278,45.09244680404663,1.5126729011535645,121.0334734916687,26.7239351272583,492.6185841560364,175.26,185.42
39.0,129.0,85.0,102.0,1.0,254.0,900.0,3.0,172.72,182.88,55.0,114.0,14.0,55.0,10.9375,16.0,173.0,576.0,177.8,185.42
86.125,112.0,59.625,45.125,275.375,275.8466796875,900.0,12.0,193.04,195.58,2.0,24.0,1.0,3.0,0.0,68.0,0.0,90.0,190.5,195.58
40.03125,62.09375,56.21875,47.71875,90.1875,70.8125,551.5625,14.0,193.04,195.58,8.375,43.75,10.5,22.625,0.625,323.796875,15.0,608.375,193.04,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,182.88
40.0,152.9375,90.0,115.609375,2.0,137.0,886.0,3.0,198.12,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,187.96,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,185.42
60.5,96.125,77.5,84.625,199.625,15.25,806.75,10.0,172.72,175.26,41.0,56.4375,22.875,60.90625,4.5,189.0625,209.78125,835.5625,170.18,175.26
13.8828125,61.8359375,27.9609375,27.6484375,18.296875,275.8466796875,514.2265625,12.0,175.26,180.34,30.671875,49.921875,11.578125,19.40625,10.9375,148.3125,276.0,833.625,182.88,193.04
59.75,16.0,32.0,3.25,151.25,108.25,292.75,4.0,190.5,190.5,21.0,56.25,14.0,62.25,1.75,323.796875,26.5,900.0,182.88,190.5
47.40625,133.5625,56.359375,44.546875,256.40625,267.65625,857.0,19.0,172.72,185.42,35.00390625,60.98828125,26.109375,70.4453125,5.703125,150.50390625,72.51953125,512.29296875,170.18,172.72
83.39579772949219,152.9375,106.25,115.609375,93.06051063537598,12.326958656311035,900.0,24.0,172.72,177.8,46.8125,84.3125,38.4375,97.375,0.5625,83.0625,271.4375,900.0,177.8,177.8
87.625,45.0,30.0,20.0,283.0,163.0,900.0,3.0,177.8,177.8,38.0,51.75,20.0,42.5,0.0,323.796875,37.0,682.25,175.26,175.26
19.125,36.375,32.375,21.375,73.75,87.75,296.625,6.0,175.26,180.34,13.25,21.75,3.375,21.875,6.25,178.375,140.25,438.5,170.18,177.8
37.84326171875,45.33544921875,26.966796875,26.36181640625,76.28564453125,157.732421875,340.80029296875,24.0,185.42,195.58,33.75,114.0,47.5,79.625,2.375,171.75,65.25,763.25,182.88,182.88
31.591064453125,131.8369140625,82.90380859375,90.5789794921875,31.706298828125,91.39129638671876,682.6104736328125,24.0,198.12,195.58,9.900390625,62.611328125,9.083984375,15.92578125,3.400390625,65.40625,276.0,862.068359375,190.5,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,190.5,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,182.88,8.0,0.0,0.0,0.0,8.0,0.0,0.0,132.0,177.8,182.88
84.0,152.9375,71.0,109.0,196.0,4.0,900.0,3.0,165.1,162.56,34.0,114.0,47.5,122.1015625,3.0,88.0,276.0,900.0,180.34,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,190.5,190.5
13.0,37.0,2.0,2.5,50.5,115.5,210.5,2.0,185.42,182.88,15.3125,28.9375,5.875,8.6875,3.625,155.9375,137.4375,448.3125,185.42,185.42
36.15625,114.8125,57.46875,61.09375,106.71875,258.28125,886.21875,17.0,187.96,195.58,19.0,16.0,1.0,3.5,2.5,121.5,68.5,249.0,180.34,195.58
36.98101806640625,109.32342529296876,70.19537353515625,64.858642578125,104.6920166015625,188.48834228515625,628.8370971679688,24.0,182.88,182.88,23.765625,62.18359375,18.4375,42.6171875,4.90625,109.640625,136.578125,615.53515625,175.26,175.26
9.0,10.75,13.75,7.5,16.5,14.5,68.25,3.0,187.96,195.58,14.78814697265625,17.102294921875,4.15911865234375,8.33880615234375,10.9375,14.36651611328125,105.32354736328124,207.64971923828125,190.5,195.58
36.88671875,144.994140625,54.9833984375,56.6572265625,80.4052734375,275.8466796875,745.0107421875,24.0,172.72,180.34,5.728271484375,24.07781982421875,10.36468505859375,18.489013671875,0.01678466796875,4.1663818359375,27.7591552734375,162.96270751953125,175.26,180.34
49.1484375,100.5234375,76.0546875,86.53125,27.5078125,75.15625,394.4453125,13.0,175.26,187.96,57.5,114.0,47.5,122.1015625,7.315628051757812,39.52536964416504,105.52670097351074,673.1515693664551,182.88,193.04
25.7708740234375,16.41455078125,19.66943359375,4.60693359375,0.0,0.0,323.5506591796875,16.0,182.88,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,185.42,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,170.18,35.0,70.0,31.0,100.0,0.0,0.0,9.0,473.0,167.64,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,182.88,182.88,4.0,8.25,1.5,1.75,1.75,0.0,0.0,668.5,180.34,182.88
38.625,136.5625,40.6875,51.5625,90.75,219.875,700.75,11.0,190.5,190.5,45.875,73.6875,34.375,103.4375,3.625,167.25,66.25,783.3125,185.42,193.04
19.625,31.5,16.625,14.25,28.25,135.25,263.0,6.0,172.72,180.34,36.0,114.0,47.5,93.0,1.0,179.0,203.0,900.0,170.18,180.34
47.25,102.25,61.5,68.75,205.75,26.5,638.5,7.0,185.42,195.58,28.25,50.25,17.125,72.5,0.5,19.375,138.75,563.5,180.34,182.88
25.25,27.0,26.25,24.75,61.75,40.5,268.75,5.0,185.42,193.04,16.5859375,29.8671875,5.361328125,23.31640625,3.921875,127.142578125,67.9296875,302.201171875,185.42,195.58
23.875,23.25,7.375,4.875,45.6875,153.1875,285.375,7.0,175.26,182.88,19.5,54.75,23.5,42.0,5.0,132.25,100.0,643.25,177.8,177.8
87.625,108.4453125,58.8046875,57.8828125,283.0,182.7734375,900.0,24.0,170.18,175.26,57.5,114.0,47.5,122.1015625,3.582550048828125,113.0008544921875,179.21856689453125,900.0,160.02,162.56
34.15625,57.609375,36.5234375,21.2890625,75.1171875,231.8828125,487.21875,19.0,175.26,180.34,38.078125,114.0,47.5,92.453125,3.515625,125.0625,175.421875,893.796875,175.26,177.8
51.5,151.21875,100.1875,115.609375,37.71875,195.71875,890.0625,17.0,185.42,185.42,20.2080078125,43.90673828125,26.729736328125,35.81884765625,1.16162109375,49.415771484375,164.51904296875,503.57177734375,187.96,190.5
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,190.5,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,187.96,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,195.58,1.0,26.0,3.0,9.0,0.0,150.0,0.0,179.0,182.88,182.88
67.734375,152.9375,73.78125,47.515625,231.5625,77.765625,712.84375,17.0,175.26,180.34,9.71923828125,8.260711669921875,3.695556640625,9.0283203125,5.134124755859375,2.9893798828125,55.541259765625,168.9521484375,180.34,187.96
24.03125,48.984375,23.3359375,18.265625,86.609375,224.3671875,422.8515625,13.0,185.42,190.5,22.3837890625,50.39501953125,9.07958984375,31.21923828125,1.23828125,115.09619140625,115.6513671875,553.08984375,185.42,195.58
78.0,123.0,72.0,66.0,283.0,0.0,900.0,3.0,162.56,165.1,30.96875,27.53125,6.96875,11.25,10.9375,111.46875,276.0,616.625,175.26,180.34
87.625,149.0,106.25,115.609375,160.0,0.0,900.0,3.0,167.64,175.26,55.75,112.0,35.75,95.5,10.0,314.0,219.5,900.0,167.64,170.18
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,182.88,14.0,11.5,3.5,10.0,6.5,176.5,276.0,900.0,175.26,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,193.04,193.04,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,190.5,195.58
21.0,81.0,47.0,51.0,74.0,218.0,463.0,2.0,177.8,185.42,51.0,50.0,13.0,62.0,10.9375,135.0,276.0,900.0,177.8,177.8
59.5,152.9375,86.0,88.0,126.0,111.0,794.0,6.0,190.5,195.58,14.30517578125,5.818359375,2.27294921875,5.71044921875,9.923828125,49.93212890625,58.58837890625,143.19775390625,190.5,195.58
42.0,83.5,24.0,23.5,225.0,178.5,638.0,5.0,160.02,162.56,57.5,109.9609375,37.7734375,107.4921875,10.9375,258.0625,116.2890625,884.5546875,162.56,165.1
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,177.8
81.60534858703613,152.9375,106.25,115.609375,44.54355049133301,82.25421714782715,805.7220878601074,24.0,177.8,185.42,28.875,59.21875,20.34375,67.5,2.78125,38.625,12.875,490.75,167.64,177.8
63.0,42.5,53.75,42.0,260.75,35.75,473.75,6.0,170.18,172.72,45.0,84.5,47.5,122.1015625,1.5,284.5,69.5,900.0,167.64,175.26
87.625,49.828125,43.892578125,22.8935546875,283.0,94.5625,675.9375,24.0,172.72,172.72,19.0,28.0,8.0,40.0,4.0,323.796875,67.0,900.0,172.72,175.26
87.625,107.25,87.75,95.25,283.0,6.75,900.0,9.0,170.18,177.8,20.0,53.5,27.5,64.125,1.0,18.75,83.5,429.5,172.72,180.34
51.984375,88.640625,99.1875,92.5625,40.828125,33.21875,525.8125,18.0,170.18,182.88,57.5,114.0,47.5,122.1015625,1.4762658476829529,109.89242273569108,1.4614617228507996,900.0,167.64,172.72
49.0,75.5,53.5,45.5,283.0,99.5,543.5,4.0,182.88,190.5,35.25,76.75,32.0,94.0,2.5,149.25,98.5,711.5,175.26,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,1.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,187.96,182.88
68.251953125,97.88427734375,86.18994140625,105.2412109375,25.51171875,96.2041015625,498.6005859375,23.0,180.34,193.04,32.36306190490723,50.45412826538086,20.58023262023925,53.62823486328125,1.675947189331055,156.12102127075195,24.65391731262207,401.33580589294434,172.72,177.8
19.5,12.0,25.0,7.5,14.0,14.0,99.5,2.0,187.96,182.88,11.0,29.0,0.0,7.0,7.0,323.796875,75.0,600.0,185.42,182.88
72.375,66.25,84.25,63.9375,211.3125,60.125,662.375,9.0,193.04,195.58,31.875,48.125,13.375,61.375,6.375,99.5,72.25,446.0,190.5,195.58
87.625,106.5625,85.1875,75.5625,283.0,47.15625,900.0,20.0,162.56,165.1,46.390625,114.0,47.5,109.6875,2.90625,205.140625,125.015625,900.0,165.1,167.64
81.0,137.0,90.0,83.0,283.0,144.0,900.0,3.0,190.5,190.5,0.0,11.0,5.0,2.0,0.0,1.0,0.0,18.0,182.88,195.58
8.5,26.75,14.0,14.75,5.0,10.25,138.25,4.0,175.26,180.34,36.25,95.5,29.25,122.1015625,5.75,207.5,88.25,834.75,172.72,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,193.04,195.58,17.5,48.5,12.25,25.5,1.25,125.0,119.25,397.5,190.5,193.04
68.0,142.75,45.375,55.625,178.75,275.8466796875,884.5,13.0,165.1,167.64,8.5625,45.0234375,24.6171875,18.1953125,1.375,49.3125,16.890625,213.421875,172.72,175.26
18.5078125,31.2734375,27.3046875,25.4296875,26.796875,18.203125,229.640625,16.0,193.04,195.58,35.7734375,82.6953125,26.890625,34.8359375,3.7734375,283.78125,273.6484375,846.0390625,190.5,195.58
87.625,88.75,61.0,82.0,234.75,258.5,900.0,9.0,177.8,187.96,57.5,114.0,47.5,122.1015625,0.0,42.0,84.0,900.0,177.8,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,193.04,195.58
21.0,27.0,30.0,46.0,2.0,0.0,255.0,1.0,180.34,187.96,29.4375,72.1875,17.625,51.75,3.28125,323.796875,78.625,850.25,190.5,190.5
59.15625,99.46875,75.3125,81.6875,152.21875,183.34375,869.28125,17.0,180.34,177.8,36.984619140625,112.41162109375,47.5,103.03955078125,5.05517578125,151.409912109375,97.65576171875,806.061767578125,175.26,177.8
13.0,9.0,7.75,4.25,96.75,28.25,156.25,4.0,177.8,180.34,7.875,41.671875,5.53125,10.9140625,4.3203125,150.578125,116.0859375,414.9609375,177.8,187.96
64.75,138.25,106.25,114.0,120.0,77.0,715.5,7.0,182.88,193.04,10.0,21.0,4.0,4.5,6.5,8.0,125.0,212.5,182.88,185.42
79.8017578125,69.7978515625,46.3896484375,15.4580078125,283.0,191.7412109375,706.5166015625,24.0,182.88,180.34,18.74859619140625,30.4765625,22.96893310546875,60.0867919921875,2.984619140625,18.01025390625,72.52923583984375,794.51953125,185.42,187.96
54.84375,120.125,30.6875,28.46875,42.78125,275.8466796875,646.875,15.0,182.88,187.96,23.0,24.5,10.0,19.5,9.0,83.0,213.0,461.5,193.04,193.04
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,185.42,16.0,114.0,29.0,30.0,1.0,323.796875,162.0,900.0,175.26,182.88
16.0,15.0,28.0,22.0,3.0,0.0,41.0,1.0,170.18,172.72,49.5,67.25,28.25,78.0,10.9375,190.0,147.5,848.5,167.64,167.64
87.625,39.125,42.6875,11.4375,283.0,83.1875,563.9375,9.0,180.34,185.42,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,187.96,195.58
87.625,136.0,106.25,115.609375,283.0,91.0,900.0,3.0,185.42,193.04,24.3916015625,41.4287109375,22.724609375,41.099609375,2.14453125,158.990234375,67.146484375,549.8701171875,180.34,182.88
42.1875,61.890625,34.0546875,14.28125,283.0,52.796875,666.1015625,18.0,182.88,187.96,24.54153871536255,53.077632427215576,28.05017709732056,63.18489360809326,3.025345802307129,229.0669469833374,53.4478702545166,790.2371683120728,175.26,185.42
66.67342108488083,152.9375,63.73330884426832,84.57467395067215,101.00804886966944,275.8466796875,900.0,24.0,172.72,177.8,57.5,114.0,47.5,122.1015625,1.5218505859375,55.0360107421875,216.6302490234375,900.0,180.34,177.8
19.03125,44.875,21.65625,21.96875,86.59375,65.5625,312.96875,10.0,185.42,193.04,57.5,74.0274658203125,35.8619384765625,73.2520751953125,10.9375,125.1351318359375,241.675048828125,675.3778076171875,180.34,190.5
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,182.88,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,185.42,182.88
26.0,71.0,82.0,103.0,12.0,29.0,388.0,2.0,177.8,182.88,17.9130859375,56.311279296875,24.458740234375,48.9560546875,0.067138671875,10.66552734375,73.03662109375,425.850830078125,175.26,180.34
55.9375,43.0,50.3125,18.9375,278.4375,13.8125,517.4375,10.0,187.96,193.04,38.0,34.5,10.0,45.0,10.9375,16.25,263.25,536.75,185.42,187.96
