B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds),Winner
3.375,0.385,26.0,98.5,0.57625,16.25,7.75,34.0,12.0,0.0,13.0,6.0,8.5,0.375,10.0,10.5,1.25,41.0,4.5,186.5,Red
43.0,0.295,30.0,184.0,0.38,109.0,10.0,25.0,117.5,0.0,4.0,11.25,10.75,0.0,4.0,1.0,0.0234375,34.75,8.59375,237.2251569032669,Red
5.5,0.58,24.0,84.0,0.275,47.0,0.0,29.0,41.0,1.0,30.0,2.0,2.0,1.5,6.0,0.0,0.0,10.0,3.0,248.0,Blue
13.784210205078123,0.33625,33.0,286.171875,0.42,60.75,3.9375,25.0,35.0,1.0,6.0,6.75,3.75,18.875,2.0,1.625,1.125,29.0,2.75,60.0,Red
16.40625,0.14,31.0,230.421875,0.3578125,73.859375,10.359375,29.0,70.765625,0.0,2.0,0.0,0.0,11.25,3.0,0.0,0.0,13.0,0.0,0.0,Blue
16.0,0.340625,29.0,26.4375,0.3265625,51.4375,5.0,29.0,42.09375,1.0,21.375,5.375,15.9783935546875,10.78125,2.0,7.8125,0.0,91.5625,13.875,43.1875,Red
45.5,0.43,31.0,148.5078125,0.4046875,102.328125,5.9140625,35.0,117.5,1.0,19.0625,3.9375,5.875,0.65625,1.5625,4.1875,0.0,55.75,5.875,92.4375,Blue
13.0,0.4674999999999999,28.0,329.8321228027344,0.23,75.0,4.0,30.0,35.0,1.0,29.25,4.75,3.75,18.875,1.5,10.75,1.0,70.25,2.75,69.75,Red
11.0,0.31765625,32.0,14.5,0.59,14.5,0.0,22.0,21.0,3.0,17.125,9.640625,6.921875,0.0,2.328125,5.765625,1.25,99.890625,1.75,80.171875,Red
43.527862548828125,0.4331817626953125,35.0,228.689453125,0.3557095336914062,109.0,13.63226318359375,33.0,109.38021850585938,5.0,24.6356201171875,11.511962890625,3.0888671875,8.863006591796875,4.304656982421875,2.872589111328125,0.781982421875,31.10263061523437,1.5469970703125,298.80078125,Red
12.1875,0.4576953124999999,32.0,69.5,0.3234082031249999,44.625,3.25,26.0,34.16796875,3.0,24.109375,4.662109375,6.150390625,12.4228515625,14.0,5.248046875,0.02734375,73.369140625,10.32421875,37.755859375,Red
12.75,0.43,35.0,97.75,0.4425,29.875,0.625,33.0,28.5,1.0,37.7607421875,3.0,14.0,5.125,0.0,13.15216064453125,0.0,122.688232421875,13.875,16.0,Blue
9.1748046875,0.58,29.0,77.986328125,0.59,28.890625,8.560546875,35.0,25.8984375,0.0,1.0,0.0,0.0,0.46484375,2.0,2.0,0.0,0.0,4.0,0.0,Red
14.0,0.28,28.0,0.0,0.53,32.0,2.0,23.0,30.0,0.0,13.0,0.0,15.0,2.0,11.0,0.0,0.0,34.0,2.0,0.0,Red
8.25398302078247,0.2075,33.0,0.0,0.43,40.28125,8.265625,29.0,31.5,1.0,0.25,0.25,0.25,10.88714599609375,2.75,0.0,0.25,0.75,0.0,0.0,Red
27.0,0.335,30.0,165.0,0.34,69.0,10.0,27.0,89.0,1.0,37.7607421875,14.67218017578125,15.9783935546875,0.0,14.0,13.15216064453125,0.75,122.688232421875,12.375,85.75,Blue
45.5,0.42578125,31.0,7.322590351104736,0.4556819677352905,109.0,14.1796875,28.0,117.5,0.0,37.7607421875,14.67218017578125,15.9783935546875,1.9780020713806152,3.1875,13.15216064453125,0.1875,122.688232421875,13.875,14.140625,Red
19.375,0.440380859375,34.0,124.25,0.49,71.0,3.125,28.0,51.75,5.0,18.9580078125,3.8828125,3.7841796875,18.875,1.232421875,2.75244140625,1.25,17.46533203125,3.99560546875,298.80078125,Red
45.5,0.58,34.0,79.75,0.435,109.0,14.1796875,33.0,117.5,5.0,22.89219665527344,6.9885101318359375,2.306732177734375,3.0,3.005599975585937,8.365097045898438,0.0,40.757232666015625,3.513885498046875,113.06526184082033,Red
40.5,0.37,32.0,182.5,0.265,109.0,13.0,34.0,117.5,0.0,23.0,8.25,15.25,10.0,6.25,10.0,0.0,99.25,11.0,77.75,Red
9.0,0.34201171875,27.0,22.299474716186523,0.5349999999999999,53.5,6.0,27.0,57.125,0.0,9.0,2.4375,15.9783935546875,2.875,1.5,6.5,0.0,45.5,8.71875,47.4765625,Red
7.0,0.415,26.0,237.0,0.59,38.0,8.5,35.0,27.0,0.0,36.5,3.25,15.9783935546875,15.5,14.0,13.15216064453125,0.0625,48.5,8.75,298.80078125,Red
7.0,0.52,27.0,0.0,0.59,27.0,0.0,25.0,22.0,1.0,24.0,2.0,3.0,3.0,0.0,3.0,0.0,7.0,1.0,298.80078125,Red
10.140873938798904,0.4195632404088973,35.0,98.32426878809927,0.3556298705935478,41.216790080070496,4.935818135738373,35.0,32.182634353637695,5.0,28.588934928178787,14.67218017578125,1.0330960750579834,14.49335864186287,1.5774168372154236,6.652561843395233,0.0081541538238525,100.67060592770576,3.347101539373398,52.45836755633354,Blue
0.0,0.45,26.0,0.0,0.59,1.0,0.0,33.0,1.0,1.0,37.7607421875,5.0,5.0,0.0,13.0,13.15216064453125,1.0,44.0,6.0,298.80078125,Red
5.0,0.42,29.0,96.0,0.59,16.0,3.0,31.0,17.0,1.0,37.7607421875,11.75,12.5,1.0,4.25,8.75,0.0,121.0,7.5,25.75,Red
33.25,0.36,35.0,254.0,0.59,109.0,0.25,26.0,117.5,1.0,7.0,1.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,0.0,Red
12.75,0.536875,32.0,86.75,0.3875,37.25,8.0,29.0,41.75,4.0,37.7607421875,9.9375,4.875,5.5,14.0,9.25,0.375,75.59375,10.96875,176.09375,Blue
14.5,0.41,25.0,25.0107421875,0.41125,61.5,3.875,30.0,47.4375,0.0,37.7607421875,14.67218017578125,8.5,0.5,5.0,6.5,1.0,122.0,9.5,106.5,Red
4.8125,0.2,30.0,256.8125,0.538125,32.625,5.0,29.0,17.3125,0.0,7.0,5.0,15.9783935546875,8.1875,3.0,1.0,0.0,45.0,4.0,0.0,Red
15.0,0.3075,22.0,92.125,0.343125,45.43193054199219,9.4013671875,25.0,48.0,1.0,4.5,1.5,1.0,1.5,9.25,8.0,1.25,14.5,4.25,99.75,Red
2.0,0.205,25.0,0.0,0.59,5.0,0.0,28.0,6.0,1.0,10.75,2.0,4.75,0.0,10.0,1.5,0.5,21.25,2.5,111.25,Red
24.0,0.4921875,35.0,207.25,0.5134085083007812,54.390625,3.84375,34.0,60.0,3.0,37.7607421875,5.5,7.40625,0.875,2.875,7.03125,0.03125,111.53125,4.25,55.40625,Red
34.0625,0.52,25.0,71.625,0.3196875,52.34375,7.21875,35.0,81.09375,0.0,20.0625,6.5625,7.834983825683594,3.9375,7.25,11.0,0.0,78.5,5.8388671875,74.6302490234375,Blue
0.0,0.58,23.0,246.5,0.39,23.5,2.0,33.0,7.0,1.0,6.75,4.75,5.0,9.5,7.5,0.75,0.75,18.75,2.75,126.75,Red
17.25,0.4549999999999999,25.0,329.8321228027344,0.384375,84.125,0.8125,28.0,68.0,0.0,16.5,8.75,5.0,18.875,2.0,6.5,1.25,46.75,13.875,169.5,Blue
26.755859375,0.4501297409832477,35.0,42.55322265625,0.4232421875,63.80029296875,5.84375,26.0,58.39794921875,5.0,37.7607421875,14.67218017578125,15.148937858641148,10.35498046875,2.40075982362032,6.447976268827915,1.937150955200196e-06,115.3157157972455,4.46020445227623,128.6721784323454,Blue
35.75,0.5530502319335937,32.0,47.5,0.405,93.25,14.1796875,25.0,89.75,5.0,20.042007446289062,7.006507873535156,2.855209350585937,10.75,3.531402587890625,6.97369384765625,0.0312728881835937,42.57958984375,1.946449279785156,42.89949035644531,Blue
13.0,0.4246093749999999,30.0,189.0,0.17,44.0,5.75,27.0,48.0,0.0,31.40625,7.531662225723267,12.85075616836548,2.25,2.294921875,1.5,0.0,81.0,5.5,90.796875,Red
0.75,0.105,27.0,0.0,0.36,9.0,1.25,30.0,2.5,0.0,0.75,0.25,1.0,8.0,0.0,0.0,1.25,0.5,0.0,0.0,Red
12.890625,0.380078125,30.0,29.4375,0.3603125,24.703125,7.578125,32.0,28.90625,3.0,11.3984375,5.3203125,11.5234375,2.984375,11.25,0.6015625,0.28125,44.875,7.0234375,70.6640625,Red
1.875,0.315,23.0,192.625,0.5774999999999999,36.625,2.625,35.0,5.875,2.0,10.75,13.0,15.9783935546875,18.875,0.0,1.25,0.5,45.0,0.5,112.25,Red
15.328125,0.30375,29.0,329.8321228027344,0.343828125,46.5625,9.3203125,32.0,44.625,1.0,13.125,2.5,0.0,6.9296875,8.375,2.0,0.875,40.125,3.625,55.5,Red
25.75,0.5478125,30.0,241.375,0.40875,57.0,6.46875,35.0,80.0,5.0,37.7607421875,8.25,15.9783935546875,6.51171875,0.8125,13.15216064453125,0.0,122.688232421875,13.875,79.71875,Red
19.5,0.405,26.0,110.5,0.42,54.5,6.5,31.0,56.5,0.0,9.5,1.5,5.0,8.0,14.0,3.5,0.0,26.5,13.875,175.5,Red
0.5,0.3209570312499999,35.0,100.0,0.59,19.5,1.5,29.0,4.5,3.0,9.6875,3.90625,2.51953125,14.5,0.869140625,1.0390625,0.0078125,34.45703125,1.060546875,43.927734375,Red
16.259765625,0.375576171875,35.0,128.5,0.3471875,59.0,2.75,26.0,44.765625,5.0,14.89892578125,14.67218017578125,15.28662109375,1.34375,2.8681640625,4.4501953125,0.0,85.2373046875,5.18310546875,16.09619140625,Red
8.75,0.4246484375,26.0,9.75,0.250107421875,31.5,5.0634765625,25.0,23.625,0.0,30.0,1.15625,4.85546875,10.44140625,0.5,6.286865234375,0.0,52.37646484375,6.0,98.71875,Blue
19.94012451171875,0.48578125,35.0,43.9189453125,0.545634765625,53.30035400390625,10.95404052734375,33.0,49.21746826171875,2.0,19.7294921875,9.47314453125,7.10400390625,14.81988525390625,5.00244140625,10.90478515625,0.33984375,63.4609375,2.841796875,56.48583984375,Red
14.591796875,0.26,28.0,80.5,0.575,25.83203125,1.875,32.0,38.0,0.0,18.0,0.5,14.16650390625,2.0,10.265625,4.8203125,1.25,62.0,8.0,85.958740234375,Red
19.1875,0.3796835327148437,26.0,64.4375,0.56875,46.0,1.625,23.0,41.375,0.0,24.75,3.0,7.5,1.4375,1.9375,4.0,0.5,70.0,12.3897705078125,134.75,Red
3.0,0.58,28.0,0.0,0.42,15.0,2.0,33.0,17.0,1.0,37.7607421875,3.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,278.0,Red
28.421875,0.5132590231299401,35.0,42.046875,0.4403125,95.171875,8.578125,29.0,83.171875,5.0,30.070112079381943,6.552012819796801,7.863090105354786,11.5,2.1667439453303814,11.014639288187029,0.2224006839096546,78.45370083674788,6.725556958466768,127.10206915065646,Red
16.0,0.35375,26.0,63.5,0.3575,46.5,5.75,30.0,53.0,3.0,21.6875,2.25,7.3125,1.0,13.0,11.3125,0.5,81.625,8.875,75.625,Red
45.5,0.4252734375,35.0,68.75,0.425,109.0,14.1796875,28.0,117.5,5.0,37.7607421875,7.796875,12.234375,0.25,0.12890625,11.11328125,0.0,122.688232421875,12.6328125,91.83984375,Blue
33.0,0.58,35.0,53.0,0.36,55.75,14.1796875,32.0,74.5,0.0,0.0,0.0,0.0,2.5,14.0,4.0,1.25,1.0,3.0,0.0,Red
45.5,0.355,29.0,20.515625,0.43953125,108.203125,13.828125,35.0,117.5,1.0,11.5,4.5,3.0,1.84375,10.0,1.5,1.0,31.0,9.0,36.0,Red
12.5,0.35,28.0,66.0,0.45,56.0,4.0,33.0,62.0,1.0,17.0,2.0,2.0,4.0,3.5,4.0,1.25,56.5,11.0,5.5,Blue
6.5,0.474375,28.0,329.8321228027344,0.2425,19.65625,12.5,29.0,14.0,2.0,5.1875,5.0,3.5625,3.0,5.6875,3.5,0.0625,21.875,8.3125,298.80078125,Red
18.0,0.58,28.0,44.19140625,0.4549999999999999,47.50167846679688,7.70751953125,26.0,61.09375,1.0,27.0,0.0,1.0,1.0,0.0,13.15216064453125,0.0,5.0,0.0,0.0,Red
26.75390625,0.405625,25.0,261.109619140625,0.39656005859375,72.87646484375,9.3695068359375,33.0,63.328369140625,2.0,14.5703125,13.8046875,15.3515625,18.875,8.375,6.46875,0.0,68.984375,4.3671875,35.828125,Red
5.75,0.5660937500000001,35.0,329.8321228027344,0.5475000000000001,46.28125,4.515625,35.0,18.1875,5.0,17.404296875,0.345703125,1.96484375,18.875,6.001953125,0.455078125,0.21875,15.890625,2.22265625,56.478515625,Red
20.6435546875,0.33298828125,26.0,102.0,0.48,71.0,3.375,29.0,65.8125,0.0,24.097442626953125,2.0,8.9539794921875,18.0,0.0,5.0,1.25,74.96875,10.09375,141.25,Red
7.34375,0.385625,29.0,160.34375,0.43875,39.25,0.28125,25.0,24.3125,1.0,4.71875,6.109375,0.90625,18.875,14.0,0.875,0.953125,31.90625,2.5,4.75,Red
45.5,0.4687744140625,29.0,162.1787109375,0.374169921875,109.0,14.1796875,32.0,117.5,2.0,25.2490234375,14.67218017578125,8.1875,2.40771484375,5.90380859375,13.15216064453125,0.10546875,107.224609375,13.322265625,172.525390625,Draw
45.5,0.133016357421875,35.0,6.0,0.16,109.0,6.0,28.0,117.5,4.0,2.146636962890625,8.991851806640625,5.17999267578125,2.0,0.66546630859375,2.953857421875,0.008514404296875,31.54339599609375,5.65740966796875,36.26461791992188,Red
8.79296875,0.3865625,31.0,22.75,0.26,70.0,3.96875,22.0,52.546875,1.0,26.5,2.34375,9.9375,1.0,5.59375,4.625,0.15625,69.125,8.71875,60.84375,Red
6.9112548828125,0.4501953125,29.0,50.8583984375,0.4053179931640625,17.14385986328125,1.8968505859375,26.0,15.81378173828125,4.0,25.17578125,14.67218017578125,7.26953125,5.70184326171875,0.0625,13.15216064453125,0.09765625,122.1015625,7.56640625,250.1953125,Red
9.6875,0.506953125,32.0,131.84375,0.5,33.15625,14.1796875,31.0,25.984375,3.0,15.140625,2.1796875,10.9140625,4.609375,0.65625,2.0,0.0,48.0859375,4.421875,14.5546875,Red
11.375,0.48,29.0,281.125,0.59,38.75,5.375,35.0,29.25,1.0,21.0,0.0,0.0,4.25,0.0,3.0,0.0,1.0,1.0,270.0,Red
17.265625,0.425,34.0,20.765625,0.4359375,44.53125,7.234375,26.0,59.609375,1.0,34.5,10.0,2.0,1.734375,0.0,12.0,0.5,122.688232421875,2.5,8.0,Red
14.5,0.4047265624999999,31.0,329.8321228027344,0.3712499999999999,63.25,8.25,26.0,53.625,4.0,37.21484375,4.8046875,14.90234375,9.5,1.2734375,13.15216064453125,0.484375,122.688232421875,12.80078125,4.328125,Red
34.0,0.25875,27.0,138.0,0.42,81.0,14.1796875,28.0,103.0,2.0,20.25,14.67218017578125,14.9375,10.0,14.0,4.1875,0.0625,119.0625,2.4375,28.375,Red
18.828125,0.5798828125,32.0,97.21875,0.34203125,37.296875,3.109375,28.0,45.0625,1.0,15.68359375,10.7109375,0.22265625,5.75,13.46875,5.46875,1.25,46.91015625,4.96875,22.35546875,Red
30.875,0.4499999999999999,31.0,129.9375,0.436875,86.9375,4.75,35.0,104.5625,0.0,12.375,0.5,1.875,6.0625,14.0,2.0,0.25,26.625,0.75,0.375,Red
9.25,0.40625,21.0,329.8321228027344,0.57125,49.5,3.0,31.0,26.0,0.0,15.32421875,5.75,3.25,11.5,7.458984375,2.25,0.0,40.90625,2.8046875,298.80078125,Red
26.75,0.39,30.0,329.8321228027344,0.49,85.375,4.732421875,35.0,91.3125,0.0,19.78125,6.0,0.5,3.578125,1.125,5.125,1.0,91.25669654272497,1.5,298.80078125,Red
12.25,0.435,34.0,25.45703125,0.42875,41.0,2.0,28.0,42.0,1.0,17.5,1.75,5.5,7.0,0.0,5.25,0.0,42.75,7.75,130.25,Blue
10.890625,0.58,28.0,110.296875,0.416875,46.390625,8.78125,29.0,39.953125,4.0,18.59375,9.46875,2.53125,7.046875,13.0,5.15625,1.1875,38.53125,6.953125,137.4375,Red
11.5,0.2593749999999999,27.0,115.0,0.3675,54.5,2.75,26.0,62.5,2.0,7.84375,3.375,6.46875,2.0,7.0,2.125,0.46875,18.75,6.96875,110.0625,Red
18.46875,0.24875,30.0,145.73828125,0.313125,72.42578125,14.1796875,29.0,53.5078125,0.0,2.15625,2.65625,10.3125,18.875,11.4375,3.75,0.71875,19.4375,6.1875,26.96875,Red
45.5,0.58,28.0,70.75,0.3675,81.75,7.5,31.0,84.75,3.0,10.5546875,1.390625,1.828125,6.625,12.296875,2.359375,0.0,17.1484375,2.921875,6.6953125,Red
27.052001953125,0.3882421875,24.0,51.1099853515625,0.334312744140625,103.1771240234375,7.610107421875,35.0,107.872802734375,5.0,32.603515625,9.62890625,15.9783935546875,3.23974609375,2.439453125,13.15216064453125,0.0234375,122.688232421875,11.66015625,69.970703125,Red
29.5,0.385,34.0,188.125,0.3475,53.625,14.1796875,33.0,70.375,1.0,23.5,4.0,0.5,15.125,12.0,3.5,0.5,64.5,1.0,54.5,Red
26.4375,0.353125,28.0,5.4375,0.391875,61.5625,14.1796875,31.0,63.5625,0.0,17.0625,12.0,13.25,7.125,9.375,9.25,0.4375,102.0,8.9375,15.0625,Red
1.0,0.33,31.0,0.0,0.33,11.0,3.0,35.0,3.0,0.0,1.0,0.0,1.0,9.0,4.0,0.0,1.0,1.0,0.0,0.0,Red
3.75,0.44,24.0,22.0,0.3725,22.375,2.125,35.0,20.125,1.0,15.0,8.0,3.0,1.125,3.0,3.0,0.0,12.0,0.0,298.80078125,Red
15.5,0.235,31.0,9.75,0.395625,44.6875,3.875,25.0,40.8125,0.0,32.9375,9.3125,12.625,7.1875,5.0625,10.75,0.0625,122.688232421875,9.625,37.375,Blue
7.34375,0.5616894531250001,28.0,71.810546875,0.3666210937499999,18.55078125,0.18359375,31.0,20.1796875,3.0,11.29296875,1.2890625,3.1474609375,4.626953125,11.1484375,1.169921875,0.125,14.662109375,3.8095703125,275.1826171875,Red
4.18359375,0.48,29.0,273.45703125,0.59,29.546875,7.0078125,27.0,8.75390625,0.0,2.25,4.0,6.0,18.875,0.5,2.75,0.5,14.0,4.75,45.5,Red
13.45458984375,0.58,21.0,45.125,0.5,47.23828125,12.09375,24.0,39.828125,1.0,8.5,1.0,3.5,3.5,10.5,0.5,1.0,13.0,1.0,281.5,Red
32.375,0.4028125,27.0,201.6875,0.38,82.6875,12.4375,27.0,95.3125,3.0,11.4375,11.75,2.71875,12.5,5.0,10.28125,0.46875,52.6875,4.875,42.03125,Red
3.0,0.56046875,32.0,172.0,0.59,9.5,2.0,31.0,10.5,1.0,6.7109375,1.6953125,4.140625,1.5,6.2734375,13.15216064453125,0.078125,27.640625,12.328125,19.578125,Red
38.91015625,0.294296875,35.0,152.8125,0.3428515625,104.51171875,9.21875,28.0,103.109375,2.0,8.96875,2.5078125,2.38671875,3.6875,4.0859375,3.3125,0.01171875,42.7109375,13.3984375,175.84765625,Blue
7.0,0.42625,29.0,19.0,0.52,18.0,1.0,29.0,19.0,2.0,27.5,0.0,1.25,0.0,1.5,7.125,1.0,24.0,4.25,259.5,Red
16.03716278076172,0.3075,23.0,109.15606689453124,0.4659657287597656,30.062217712402344,9.78093719482422,35.0,36.93187713623047,1.0,14.625,4.0,7.96875,4.515914916992188,1.75,7.84375,0.28125,80.875,8.71875,58.1875,Red
11.9375,0.455625,27.0,256.1875,0.359375,45.8125,2.5625,31.0,41.625,2.0,21.25,7.15625,3.4375,9.0,14.0,8.96875,0.5,64.59375,13.15625,101.0,Blue
22.625,0.415,31.0,109.46875,0.385,45.5,3.87109375,35.0,64.625,0.0,31.28515625,8.0,3.75,10.603515625,5.7265625,5.5,0.0,104.5,4.22265625,73.25,Red
13.5,0.435,28.0,62.0,0.3512499999999999,20.75,7.0,31.0,33.0,0.0,22.1640625,8.5,1.57183837890625,4.6875,11.12375259399414,3.5,0.0,112.06853866577148,9.0,181.10989379882807,Red
16.17529296875,0.58,35.0,25.930419921875,0.560474853515625,60.5830078125,12.488037109375,35.0,58.5845947265625,2.0,9.734375,0.546875,1.6875,1.2034912109375,5.09375,1.359375,0.234375,7.671875,5.609375,75.296875,Red
45.5,0.48625,35.0,143.9375,0.35375,109.0,14.1796875,35.0,117.5,4.0,37.7607421875,1.703125,1.75,2.7890625,6.0,5.28125,0.015625,79.28125,2.03125,156.578125,Blue
24.78125,0.4496875,33.0,219.125,0.47875,64.3125,9.4375,33.0,53.0,3.0,37.7607421875,7.984375,7.40625,18.875,1.5625,10.6796875,0.0,112.1640625,13.875,52.2734375,Blue
4.0,0.4,28.0,186.0,0.455,29.5,0.5,28.0,9.5,0.0,10.0,3.0,3.0,15.0,0.0,0.0,1.0,25.0,1.0,43.0,Red
36.5,0.3775,29.0,15.0,0.405,80.71875,2.0,28.0,91.125,0.0,12.0,4.34375,5.6953125,5.0,12.0,7.3125,0.0,45.33074951171875,6.9375,36.0,Red
23.0,0.515,29.0,329.8321228027344,0.505,74.875,14.1796875,28.0,63.75,0.0,9.0,5.0,1.5,18.875,12.5,3.0,0.0,37.0,13.875,4.5,Blue
14.0078125,0.4411236572265625,31.0,200.0546875,0.39296875,47.1171875,3.859375,33.0,38.6640625,5.0,12.94745635986328,1.4019241333007812,6.225151062011719,16.765625,4.306587219238281,2.65948486328125,0.5644683837890625,21.905174255371094,1.5502777099609375,109.3657455444336,Blue
30.25,0.58,31.0,13.5,0.4925,94.5,11.75,30.0,108.0,3.0,37.7607421875,6.25,7.75,2.5,0.5,13.15216064453125,0.0,122.688232421875,13.875,226.5,Red
1.0,0.5009375,31.0,0.0,0.59,2.0,1.0,33.0,5.0,0.0,18.2939453125,2.0625,5.0,0.0,12.0,8.5,0.25,52.4970703125,8.0234375,298.80078125,Red
13.0,0.519375,29.0,252.0,0.365,41.0,2.5,28.0,42.0,2.0,12.5625,2.1875,6.5,4.0,14.0,11.625,0.0,37.9375,7.0625,70.5625,Red
2.5,0.5,26.0,17.5,0.59,7.0,1.0,33.0,9.5,1.0,15.0,0.0,0.0,0.5,0.0,5.0,1.0,13.0,0.0,173.0,Red
39.779296875,0.50125,26.0,69.9140625,0.44923828125,109.0,7.044921875,33.0,117.265625,1.0,10.1875,3.625,0.75,5.9765625,5.625,3.5625,0.3125,18.25,3.25,88.1875,Red
45.5,0.4475,32.0,158.125,0.4728124999999999,109.0,14.1796875,34.0,117.5,2.0,34.5,5.875,13.4375,4.234375,8.6875,9.375,0.375,77.5,13.875,174.0625,Red
21.25,0.3825,35.0,119.0,0.47,55.25,10.5,33.0,51.0,1.0,23.9375,2.875,12.625,8.625,2.0,4.6875,0.0,60.625,7.0,80.625,Red
6.0,0.40828125,28.0,163.0,0.4375,44.25,6.25,27.0,18.5,4.0,6.96826171875,1.3515625,0.033203125,18.875,1.78759765625,1.10400390625,0.484375,20.46484375,0.27978515625,18.20361328125,Red
45.5,0.45,31.0,117.0,0.55,92.591796875,4.0,27.0,105.361328125,0.0,37.7607421875,8.0,1.0,13.5,7.0,8.0,0.0,122.688232421875,5.0,38.0,Red
45.5,0.58,29.0,329.8321228027344,0.32,109.0,9.0,30.0,117.5,1.0,6.25,1.375,2.375,16.0,8.875,5.75,0.625,9.6875,13.1875,263.5625,Red
15.75,0.37125,29.0,26.0,0.34875,31.5,3.375,27.0,39.375,1.0,17.875,11.125,3.5,0.375,3.375,6.5,0.75,71.5,2.875,127.625,Blue
19.5,0.4374414062499999,27.0,96.5,0.395,42.0,6.5,26.0,42.5,4.0,13.17578125,1.40234375,0.7578125,11.0,2.9453125,5.96484375,1.25,10.9375,2.990234375,247.220703125,Red
40.0,0.4150131225585937,28.0,60.875,0.5475,92.591796875,10.0,23.0,111.625,0.0,19.0,3.75,4.0,3.0,8.78125,4.5,1.0,60.625,4.0,235.5,Blue
13.2958984375,0.58,35.0,16.0546875,0.3179687499999999,29.89111328125,2.447265625,35.0,32.80078125,3.0,18.234375,0.265625,1.921875,0.84423828125,4.5625,4.546875,0.140625,12.15625,2.484375,61.484375,Draw
22.5,0.52,30.0,0.0,0.4589914321899414,54.5,9.0,29.0,54.8955078125,2.0,7.625,4.125,0.0,5.75,5.0,1.5,0.5,9.375,1.75,133.625,Red
3.8125,0.36578125,32.0,0.0,0.59,11.78125,1.25,25.0,8.40625,1.0,10.703125,5.90625,15.9783935546875,1.34375,2.953125,1.4375,0.0,42.125,0.78125,23.4375,Red
11.0078125,0.425,26.0,105.625,0.4326562499999999,53.5625,14.1796875,24.0,47.875,1.0,20.8125,5.25,15.9783935546875,5.787109375,0.0,4.1875,0.0,71.5,6.0625,46.75,Red
45.5,0.5467187499999999,31.0,89.4375,0.32546875,109.0,14.1796875,33.0,117.5,5.0,32.9375,14.67218017578125,14.2265625,2.59375,7.1640625,10.875,1.25,108.59375,5.875,287.328125,Red
10.6953125,0.48,29.0,329.8321228027344,0.40560546875,62.3642578125,5.720703125,29.0,38.265625,1.0,37.7607421875,10.0,2.0,18.875,5.0,13.15216064453125,0.0,122.688232421875,12.0,298.80078125,Blue
13.6875,0.49,25.0,226.0,0.3475,35.328125,2.0,20.0,48.0,1.0,19.0,14.67218017578125,11.0,6.3690948486328125,14.0,6.5,0.0,67.5,10.5,102.0,Red
3.05078125,0.4921875,25.0,329.8321228027344,0.2253125,30.96484375,0.03125,30.0,10.81640625,2.0,12.515625,14.67218017578125,5.875,18.875,14.0,7.34375,0.125,43.640625,13.875,298.80078125,Red
13.578125,0.2375048828124999,27.0,329.8321228027344,0.480234375,40.3203125,3.0,30.0,33.5703125,2.0,3.24609375,1.02294921875,4.734375,18.875,14.0,1.47265625,1.25,18.244140625,12.205078125,15.74853515625,Red
21.25,0.346875,35.0,287.25,0.53,84.5,3.5,24.0,50.0,1.0,7.625,14.67218017578125,11.53125,18.875,0.0,11.40625,0.0,82.25,13.875,298.80078125,Red
4.5,0.58,28.0,329.8321228027344,0.2925,52.96875,1.4949951171875,32.0,15.0,3.0,17.9375,3.390625,10.953125,18.875,1.53125,3.71875,0.0,36.34375,4.546875,89.78125,Red
2.0,0.355,29.0,273.0,0.59,27.0,7.5,35.0,12.5,0.0,15.319238662719728,7.0,15.57061767578125,14.5,14.0,6.5,0.0,89.0,13.0,27.75,Red
3.6875,0.3665625,35.0,0.0,0.415625,12.125,14.1796875,31.0,14.4375,2.0,1.0625,0.140625,0.75,1.25,1.625,0.609375,0.34375,2.515625,0.0,0.0,Red
45.5,0.435,31.0,16.0,0.495,109.0,10.0,26.0,117.5,3.0,33.0,3.0,15.9783935546875,0.0,6.25,10.25,0.0,80.25,4.5,201.75,Red
37.043046951293945,0.3924999999999999,28.0,41.22379302978516,0.3618378639221191,109.0,14.1796875,35.0,117.5,1.0,16.1875,5.578125,0.0,3.507394790649414,3.875,8.203125,0.0,56.078125,3.0625,115.34375,Red
2.5,0.5,29.0,149.6875,0.5075,11.0,2.9375,21.0,13.8125,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,227.0,Red
22.21875,0.4874999999999999,26.0,230.421875,0.5493750000000001,95.2626953125,6.375,30.0,69.9296875,0.0,3.5,6.5,2.0,10.5,4.0,4.0,0.0,36.328125,8.25,273.0,Red
10.5,0.55904296875,31.0,329.8321228027344,0.325,62.0,4.0,25.0,35.5,3.0,32.798828125,1.349609375,1.109375,18.875,5.43359375,5.95703125,0.0625,73.841796875,5.658203125,52.142578125,Blue
