B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_landed,R_losses,R_age,Winner
8.79296875,33.03125,26.5,1.0,31.0,Red
6.9112548828125,57.769317626953125,25.17578125,4.0,29.0,Red
9.6875,18.7265625,15.140625,3.0,32.0,Red
11.375,24.0,21.0,1.0,29.0,Red
17.265625,54.0,34.5,1.0,34.0,Red
14.5,56.23828125,37.21484375,4.0,31.0,Red
34.0,43.375,20.25,2.0,27.0,Red
18.828125,28.84375,15.68359375,1.0,32.0,Red
30.875,14.875,12.375,0.0,31.0,Red
9.25,30.5,15.32421875,0.0,21.0,Red
26.75,34.5,19.78125,0.0,30.0,Red
12.25,24.0,17.5,1.0,34.0,Blue
10.890625,32.6875,18.59375,4.0,28.0,Red
11.5,13.25,7.84375,2.0,27.0,Red
18.46875,7.28125,2.15625,0.0,30.0,Red
45.5,14.1796875,10.5546875,3.0,28.0,Red
27.052001953125,56.544921875,32.603515625,5.0,24.0,Red
29.5,30.0,23.5,1.0,34.0,Red
26.4375,35.25,17.0625,0.0,28.0,Red
1.0,1.0,1.0,0.0,31.0,Red
3.75,22.0,15.0,1.0,24.0,Red
15.5,51.5625,32.9375,0.0,31.0,Blue
7.34375,13.685546875,11.29296875,3.0,28.0,Red
4.18359375,8.0,2.25,0.0,29.0,Red
13.45458984375,9.5,8.5,1.0,21.0,Red
32.375,31.0625,11.4375,3.0,27.0,Red
3.0,23.234375,6.7109375,1.0,32.0,Red
38.91015625,14.7265625,8.96875,2.0,35.0,Blue
7.0,34.625,27.5,2.0,29.0,Red
16.03716278076172,24.90625,14.625,1.0,23.0,Red
11.9375,36.4375,21.25,2.0,27.0,Blue
22.625,47.0,31.28515625,0.0,31.0,Red
13.5,42.875,22.1640625,0.0,28.0,Red
16.17529296875,11.546875,9.734375,2.0,35.0,Red
45.5,45.21875,37.7607421875,4.0,35.0,Blue
24.78125,56.375,37.7607421875,3.0,33.0,Blue
4.0,11.0,10.0,0.0,28.0,Red
36.5,18.375,12.0,0.0,29.0,Red
23.0,16.5,9.0,0.0,29.0,Blue
14.0078125,16.60041046142578,12.94745635986328,5.0,31.0,Blue
30.25,57.769317626953125,37.7607421875,3.0,31.0,Red
1.0,31.5263671875,18.2939453125,0.0,31.0,Red
13.0,25.875,12.5625,2.0,29.0,Red
2.5,20.0,15.0,1.0,26.0,Red
39.779296875,16.375,10.1875,1.0,26.0,Red
45.5,48.4375,34.5,2.0,32.0,Red
21.25,31.0,23.9375,1.0,35.0,Red
6.0,8.822265625,6.96826171875,4.0,28.0,Red
45.5,57.769317626953125,37.7607421875,0.0,31.0,Red
45.5,13.25,6.25,1.0,29.0,Red
15.75,31.75,17.875,1.0,29.0,Blue
19.5,20.41796875,13.17578125,4.0,27.0,Red
40.0,28.375,19.0,0.0,28.0,Blue
13.2958984375,23.015625,18.234375,3.0,35.0,Draw
22.5,12.75,7.625,2.0,30.0,Red
3.8125,17.546875,10.703125,1.0,32.0,Red
11.0078125,29.25,20.8125,1.0,26.0,Red
45.5,57.769317626953125,32.9375,5.0,31.0,Red
10.6953125,57.769317626953125,37.7607421875,1.0,29.0,Blue
13.6875,43.0,19.0,1.0,25.0,Red
3.05078125,37.1875,12.515625,2.0,25.0,Red
13.578125,5.5888671875,3.24609375,2.0,27.0,Red
21.25,33.8125,7.625,1.0,35.0,Red
4.5,24.796875,17.9375,3.0,28.0,Red
2.0,31.5,15.319238662719728,0.0,29.0,Red
3.6875,1.703125,1.0625,2.0,35.0,Red
45.5,46.0,33.0,3.0,31.0,Red
37.043046951293945,28.9375,16.1875,1.0,28.0,Red
2.5,7.0,6.0,1.0,29.0,Red
22.21875,15.0830078125,3.5,0.0,26.0,Red
10.5,40.02734375,32.798828125,3.0,31.0,Blue
45.5,25.75,19.0,0.0,29.0,Blue
9.0,15.125,13.609375,2.0,23.0,Blue
28.900390625,50.75,32.25,1.0,31.0,Blue
16.75,57.769317626953125,37.7607421875,1.0,25.0,Red
1.1004180908203125,57.769317626953125,37.7607421875,1.0,25.0,Red
24.0,26.25,6.0,0.0,22.0,Red
4.3359375,57.769317626953125,37.7607421875,5.0,35.0,Blue
7.25,37.58203125,33.62109375,5.0,28.0,Red
45.5,57.769317626953125,37.7607421875,5.0,34.0,Red
30.0390625,43.22607421875,22.1640625,4.0,33.0,Red
20.25,12.0,9.0,1.0,30.0,Red
8.75,23.52734375,12.578125,5.0,28.0,Red
19.5,26.75,16.125,1.0,35.0,Red
16.5,2.0,0.0,1.0,24.0,Red
21.0,13.0,8.5,0.0,25.0,Blue
8.875,18.25,16.75,0.0,25.0,Red
45.5,57.769317626953125,37.7607421875,5.0,32.0,Blue
13.625,40.0,25.5,1.0,33.0,Blue
45.5,2.0,2.0,0.0,31.0,Draw
4.5,15.337890625,10.21484375,5.0,34.0,Blue
7.75,10.125,5.21875,1.0,32.0,Red
5.0,15.5,6.5,1.0,27.0,Red
22.1982421875,23.037109375,15.431640625,3.0,35.0,Red
39.572265625,20.6640625,7.484375,0.0,35.0,Blue
33.9375,45.796875,27.203125,2.0,26.0,Blue
38.0,32.75,13.5,1.0,32.0,Red
19.0,30.65625,12.59375,2.0,29.0,Red
11.0,7.125,3.75,2.0,26.0,Red
18.0,46.0625,34.65625,3.0,35.0,Red
15.0,10.25,8.25,1.0,31.0,Red
14.0,25.03125,18.15625,3.0,28.0,Blue
8.875,11.265625,1.8828125,2.0,33.0,Red
4.5,17.5,10.5,0.0,29.0,Red
10.0,51.640625,29.9453125,4.0,25.0,Red
1.0,14.5625,4.828125,0.0,33.0,Red
13.875,28.5,16.75,2.0,26.0,Blue
1.0,43.0,29.0,2.0,31.0,Red
21.5,31.125,14.625,1.0,33.0,Red
26.75,23.5,18.0,3.0,25.0,Red
20.71875,41.0743408203125,17.13958740234375,4.0,35.0,Blue
14.09375,41.511474609375,20.73251342773437,5.0,35.0,Red
31.0,31.5,20.443191528320312,0.0,26.0,Red
0.0,26.5,21.0,0.0,28.0,Red
13.875,20.234375,13.6171875,2.0,26.0,Red
5.625,7.0,5.0,0.0,25.0,Red
13.0,36.03125,31.6875,3.0,27.0,Red
8.687774658203125,22.375,18.625,2.0,25.0,Red
40.25,10.5,6.75,1.0,30.0,Red
42.53367614746094,57.769317626953125,37.7607421875,5.0,35.0,Blue
0.5,27.1875,25.375,1.0,29.0,Red
27.125,27.625,19.4375,4.0,26.0,Blue
45.5,41.75,28.5,1.0,35.0,Blue
7.0,14.0,5.25,0.0,25.0,Red
22.0,57.769317626953125,30.0,1.0,32.0,Draw
26.7835693359375,32.3125,19.5625,3.0,31.0,Blue
28.5,37.6171875,23.03125,1.0,26.0,Blue
38.328125,25.6953125,18.2890625,3.0,23.0,Red
19.5,29.75,21.7734375,0.0,29.0,Red
12.5,1.0,1.0,1.0,30.0,Red
22.21875,27.40738677978516,21.69652557373047,5.0,32.0,Blue
18.0,33.5,21.0,2.0,29.0,Red
25.0,57.769317626953125,37.7607421875,5.0,35.0,Blue
16.375,26.375,16.375,0.0,33.0,Blue
15.75,8.25,6.5,2.0,31.0,Red
32.0,17.875,7.5,1.0,26.0,Blue
15.5,46.60144805908203,25.949064254760746,5.0,34.0,Blue
25.25,52.125,37.7607421875,2.0,34.0,Blue
17.046875,57.769317626953125,37.7607421875,5.0,28.0,Blue
21.0,27.5625,12.9375,0.0,23.0,Blue
24.625,15.1923828125,9.63818359375,3.0,30.0,Blue
12.0,20.77734375,15.671875,3.0,30.0,Red
16.914505004882812,57.769317626953125,31.27197265625,4.0,31.0,Blue
31.0625,42.5,24.5,1.0,31.0,Red
45.5,32.625,24.375,1.0,35.0,Blue
22.0,27.0,12.5,1.0,26.0,Red
6.3125,37.0,24.0,0.0,23.0,Red
43.5,57.769317626953125,37.7607421875,2.0,28.0,Red
38.5,9.75,4.75,1.0,27.0,Red
16.0,18.125,9.6875,0.0,22.0,Red
37.0,6.0,4.5,1.0,22.0,Red
10.0,15.0,11.0,0.0,22.0,Blue
8.115234375,57.769317626953125,37.7607421875,3.0,28.0,Red
30.228105068206787,19.6484375,12.71875,4.0,35.0,Red
21.375,40.5,29.5,1.0,29.0,Red
41.25,33.937849044799805,22.047334671020508,5.0,31.0,Red
13.5,16.005859375,11.476882934570312,5.0,35.0,Blue
4.0,11.5,7.0,0.0,22.0,Red
41.567138671875,14.374267578125,9.9622802734375,4.0,30.0,Blue
4.8125,6.0,5.0,0.0,31.0,Red
15.462158203125,27.796875,18.390625,3.0,31.0,Blue
45.5,31.5,20.5,1.0,26.0,Blue
25.3125,9.0,6.0,1.0,35.0,Red
11.6875,27.375,20.0,0.0,28.0,Blue
27.125,44.5,32.25,2.0,35.0,Red
18.9921875,23.7996826171875,11.19622802734375,2.0,30.0,Red
11.0,19.5,12.0,1.0,30.0,Blue
12.0,15.01171875,8.4921875,3.0,28.0,Red
27.875,3.0,2.0,0.0,24.0,Red
39.0,57.769317626953125,37.7607421875,3.0,35.0,Red
44.0,1.0,1.0,0.0,30.0,Red
11.84375,13.25,8.25,2.0,23.0,Red
11.0,57.769317626953125,37.7607421875,1.0,25.0,Blue
18.2578125,30.2998046875,23.7421875,2.0,27.0,Red
11.0,22.0,15.25,1.0,24.0,Blue
39.630859375,24.78125,30.0,0.0,27.0,Red
29.1875,27.7578125,20.9208984375,4.0,34.0,Blue
16.0,2.0,1.0,0.0,25.0,Red
4.0,16.07275390625,12.57763671875,5.0,29.0,Red
45.5,31.3125,7.59375,2.0,30.0,Red
19.0,57.769317626953125,37.7607421875,2.0,33.0,Blue
0.25,43.5,30.5,0.0,28.0,Red
14.75,43.9486083984375,31.80059814453125,5.0,34.0,Blue
12.0,46.0,16.0,0.0,25.0,Blue
11.875,57.168212890625,37.7607421875,4.0,35.0,Red
2.0,49.337890625,28.48876953125,3.0,34.0,Blue
13.0,17.0,6.0,0.0,31.0,Blue
45.5,36.0,13.75,1.0,24.0,Red
45.5,57.769317626953125,37.7607421875,0.0,26.0,Red
15.75,57.769317626953125,37.7607421875,1.0,27.0,Red
35.25,26.0,7.0,0.0,21.0,Blue
6.0,57.25,36.25,2.0,30.0,Red
11.5,44.5,31.0,1.0,35.0,Red
14.677734375,57.769317626953125,33.728515625,4.0,35.0,Blue
29.25,25.625,16.25,1.0,27.0,Blue
7.0,12.5,7.25,0.0,28.0,Blue
16.75,11.0,8.0,0.0,20.0,Red
15.3125,52.127044677734375,36.86077880859375,5.0,35.0,Blue
8.5,57.769317626953125,37.7607421875,1.0,26.0,Red
26.04296875,48.2421875,29.20751953125,5.0,32.0,Red
0.0,36.0,16.0,0.0,27.0,Red
21.59375,21.5,11.0,2.0,26.0,Red
8.0,46.25,21.75,1.0,29.0,Red
32.875,48.25,33.75,1.0,27.0,Blue
6.0,32.25,15.25,1.0,26.0,Red
23.375,39.0,30.6875,0.0,30.0,Red
30.25,10.75,8.0,0.0,34.0,Red
11.0,24.0,6.0,0.0,26.0,Red
14.591796875,51.375,30.875,2.0,29.0,Red
17.0,13.45703125,5.04931640625,2.0,35.0,Blue
5.0,22.125,17.0625,1.0,28.0,Red
12.9375,48.421875,22.828125,2.0,30.0,Red
13.27490234375,36.013671875,20.3994140625,4.0,31.0,Red
9.0,11.359375,7.828125,4.0,23.0,Red
6.015625,55.40383052825928,34.888251304626465,5.0,35.0,Red
33.796875,30.690582275390625,21.280181884765625,4.0,35.0,Blue
6.4375,22.0,15.25,1.0,34.0,Blue
13.75,32.328125,26.0,0.0,27.0,Red
1.53125,8.15625,5.75,1.0,26.0,Red
43.5,35.79907989501953,18.348819732666016,5.0,35.0,Blue
19.19140625,24.54153871536255,21.280181884765625,0.0,27.0,Red
20.5,4.625,1.75,0.0,26.0,Red
14.0,37.5,27.25,2.0,26.0,Red
13.0,12.75,9.125,1.0,28.0,Red
8.0625,14.0,13.0,0.0,28.0,Red
18.0,22.5,15.75,2.0,32.0,Red
45.5,42.0732421875,22.5244140625,2.0,33.0,Red
2.25,11.5,9.0,1.0,26.0,Red
0.0,37.625,23.21875,0.0,34.0,Red
30.47650146484375,42.416015625,19.1015625,4.0,35.0,Blue
24.3125,41.5997314453125,16.5,0.0,23.0,Red
35.25,8.0,7.0,0.0,30.0,Blue
10.0,3.0,2.0,0.0,26.0,Blue
45.5,57.769317626953125,37.7607421875,5.0,35.0,Red
1.806574821472168,40.734375,22.828125,3.0,35.0,Red
45.5,1.0,1.0,0.0,31.0,Red
8.125,23.5,15.5,1.0,25.0,Red
18.76703643798828,19.25,10.125,2.0,26.0,Red
43.30665016174317,39.0,23.0,0.0,24.0,Red
12.875,26.44384765625,19.875,0.0,28.0,Blue
16.800537109375,43.93359375,29.390625,5.0,32.0,Red
29.9921875,27.5703125,17.3544921875,1.0,31.0,Red
26.7835693359375,16.0625,13.8125,3.0,29.0,Red
45.5,7.1875,5.5,0.0,29.0,Blue
22.0,37.78125,23.38671875,3.0,27.0,Blue
22.5,50.5,35.5,1.0,26.0,Blue
12.0,43.0,26.5,1.0,26.0,Blue
5.052734375,37.125,9.5,1.0,32.0,Red
44.0,22.3837890625,11.3828125,0.0,22.0,Red
33.2421875,26.6875,13.09375,3.0,35.0,Blue
21.875,40.625,36.25,2.0,29.0,Red
4.0,23.0,20.0,0.0,35.0,Red
26.521484375,32.0,22.5,1.0,25.0,Red
1.88671875,26.5,18.5,0.0,30.0,Blue
21.0,57.769317626953125,35.0,1.0,27.0,Red
7.5390625,37.625,36.0,0.0,23.0,Red
24.0,35.5,17.5,2.0,29.0,Blue
14.5,35.052001953125,16.0,0.0,29.0,Red
30.0,52.91796875,37.7607421875,3.0,34.0,Blue
3.75,18.0,13.0,1.0,25.0,Red
24.34437561035156,15.0,9.0,0.0,28.0,Red
27.25,57.769317626953125,37.7607421875,0.0,27.0,Blue
16.0,4.0,4.0,0.0,26.0,Red
45.5,50.75,28.5,0.0,28.0,Blue
45.5,57.769317626953125,37.7607421875,4.0,33.0,Red
8.0,57.769317626953125,31.5625,4.0,32.0,Red
20.5,4.0,2.0,1.0,33.0,Red
7.2109375,12.7890625,7.7265625,3.0,30.0,Red
45.5,48.25,29.375,1.0,26.0,Red
21.0,13.08984375,7.29296875,5.0,32.0,Red
6.5625,21.125,8.46875,1.0,27.0,Red
14.5,5.0,5.0,1.0,27.0,Draw
12.0,18.453125,12.4375,3.0,31.0,Blue
8.34375,34.9923095703125,16.5452880859375,3.0,35.0,Blue
8.752728462219238,27.380931854248047,10.2800030708313,4.0,33.0,Red
39.8046875,43.0,22.5,1.0,29.0,Red
5.0,34.5,14.5,1.0,29.0,Blue
15.0,46.5,26.25,1.0,26.0,Red
0.25,20.25,17.0,2.0,30.0,Red
16.0,4.0,2.0,0.0,23.0,Red
43.0,24.2265625,11.34375,0.0,30.0,Blue
15.5,39.0,25.0,0.0,29.0,Draw
15.0,14.5,8.96875,4.0,35.0,Blue
11.5,19.40295457839965,13.125,0.0,32.0,Draw
6.132967889308929,14.5380859375,9.121261596679688,4.0,35.0,Red
35.7265625,22.07421875,13.72314453125,3.0,31.0,Red
9.0,31.5,23.0,2.0,29.0,Blue
23.277587890625,16.0,6.625,0.0,26.0,Blue
10.96718406677246,16.671875,12.9375,1.0,35.0,Red
18.625,57.10400390625,19.025390625,5.0,35.0,Red
0.0,8.0,6.0,1.0,34.0,Red
8.07421875,21.0,12.5,1.0,28.0,Red
45.5,53.0,35.5,1.0,24.0,Red
45.5,10.5,1.5,1.0,26.0,Red
29.517822265625,51.6640625,31.40625,3.0,34.0,Red
9.818359375,13.919921875,6.64453125,2.0,25.0,Red
13.0,25.5,18.71875,0.0,27.0,Blue
5.0,44.970703125,31.39453125,5.0,33.0,Red
8.625,57.769317626953125,37.7607421875,0.0,26.0,Red
45.5,26.90625,12.75,0.0,20.0,Red
24.0,19.5,13.5,0.0,23.0,Red
25.25,24.75,19.0,1.0,35.0,Red
11.189208984375,23.8984375,20.671875,3.0,29.0,Blue
45.0,43.25,32.2744140625,0.0,23.0,Red
16.5,53.00558471679688,31.757354736328125,5.0,28.0,Red
25.0,6.5,6.0,1.0,32.0,Blue
6.0,18.0,14.5,0.0,28.0,Red
12.78125,23.0625,20.9375,1.0,33.0,Blue
10.6298828125,46.1533203125,24.23388671875,5.0,32.0,Red
29.7080078125,3.75,2.25,0.0,24.0,Blue
3.0498046875,57.769317626953125,37.7607421875,2.0,27.0,Red
21.0,17.25,11.0,0.0,29.0,Blue
35.0,36.5,18.1875,3.0,28.0,Blue
32.4375,39.25,30.5,1.0,28.0,Red
10.5,26.6328125,14.859375,2.0,24.0,Red
20.25,27.75390625,17.59765625,2.0,25.0,Red
22.84375,57.769317626953125,37.7607421875,2.0,27.0,Red
34.2589111328125,42.40625,28.515625,2.0,26.0,Blue
28.75,32.5,21.0,1.0,32.0,Blue
14.625,11.40625,8.21875,2.0,30.0,Red
42.0,37.0625,11.3125,3.0,32.0,Red
12.1875,26.44384765625,16.09521484375,4.0,29.0,Blue
17.625,57.769317626953125,37.7607421875,0.0,32.0,Blue
42.31640625,14.042236328125,12.69384765625,5.0,35.0,Red
14.015625,33.7265625,24.7890625,2.0,29.0,Red
2.75,44.4375,15.25,2.0,27.0,Red
12.5,57.769317626953125,37.7607421875,3.0,33.0,Red
13.5,34.25,23.625,2.0,29.0,Blue
4.4305267333984375,19.4375,17.75,4.0,29.0,Blue
33.814453125,42.7158203125,21.45068359375,5.0,31.0,Red
5.5,9.625,6.875,2.0,28.0,Red
3.0,37.01953125,27.8125,0.0,34.0,Red
40.0,12.0,10.0,1.0,30.0,Red
13.75,38.75,27.0,0.0,27.0,Blue
22.0,30.5,19.75,0.0,30.0,Blue
30.53631591796875,26.375,24.7265625,0.0,27.0,Red
6.5,12.5,7.25,0.0,27.0,Blue
5.0,57.769317626953125,37.7607421875,1.0,26.0,Red
4.0,57.769317626953125,37.7607421875,1.0,35.0,Blue
24.127456665039062,3.34375,1.59375,1.0,28.0,Red
22.25,23.5,19.0,0.0,22.0,Red
11.5,4.5,3.0859375,2.0,26.0,Red
11.75,57.769317626953125,27.125,3.0,32.0,Blue
1.25,10.453125,6.609375,1.0,31.0,Red
13.767578125,28.703125,19.40625,2.0,35.0,Red
27.0,52.171875,30.5625,4.0,33.0,Blue
14.0,34.08399829827249,31.815940365195274,5.0,35.0,Red
22.0,57.769317626953125,37.7607421875,4.0,34.0,Red
10.294921875,23.1875,17.68359375,2.0,35.0,Blue
6.0,35.864990234375,20.20556640625,4.0,27.0,Red
6.0,57.769317626953125,37.7607421875,0.0,28.0,Red
4.75,17.75,12.96875,2.0,25.0,Blue
12.0,5.0,3.0,1.0,34.0,Blue
30.125,13.0,4.5,0.0,24.0,Red
34.3125,56.765625,33.359375,0.0,29.0,Blue
12.75,18.125,10.125,2.0,30.0,Blue
27.8203125,57.769317626953125,37.7607421875,2.0,31.0,Red
19.2607421875,15.609375,8.046875,1.0,32.0,Blue
30.25,50.02880859375,24.583984375,4.0,35.0,Red
43.84375,19.5009765625,17.64453125,5.0,35.0,Blue
45.0,35.5,22.0,0.0,29.0,Red
30.859375,30.6875,24.0,1.0,22.0,Red
11.5,29.5,18.0,0.0,29.0,Red
11.625,14.5987548828125,9.935302734375,4.0,35.0,Red
5.5,45.0,27.0,1.0,21.0,Red
17.25,34.84375,29.3828125,0.0,29.0,Red
22.5,20.0,14.0,0.0,25.0,Blue
24.94921875,44.2984619140625,34.372955322265625,4.0,31.0,Red
31.71875,17.0986328125,7.9658203125,3.0,32.0,Red
16.800537109375,38.0,25.0,0.0,28.0,Red
32.35546875,46.94595336914063,35.02105712890625,5.0,35.0,Red
0.0,29.0625,18.5,2.0,24.0,Red
4.0,24.875,22.5,2.0,28.0,Red
38.984375,11.45703125,5.6328125,3.0,34.0,Blue
12.53125,47.1875,28.46875,1.0,33.0,Blue
12.2421875,48.39453125,24.62109375,3.0,25.0,Blue
44.0,41.5,31.0,2.0,23.0,Red
6.0,49.824951171875,37.7607421875,3.0,28.0,Blue
3.0,24.6065673828125,20.125,0.0,32.0,Red
45.5,33.55859375,19.166015625,2.0,25.0,Red
45.5,18.8828125,11.9140625,2.0,27.0,Red
42.5166015625,57.769317626953125,37.7607421875,4.0,33.0,Red
16.3125,35.0,17.1766357421875,0.0,26.0,Red
45.5,15.0,6.5,0.0,25.0,Blue
40.6256103515625,37.625,21.578125,2.0,35.0,Red
45.5,41.9644775390625,27.36181640625,4.0,27.0,Blue
45.5,35.625,21.125,1.0,32.0,Blue
31.15625,19.115234375,11.3359375,3.0,35.0,Red
1.0,23.0,15.5,0.0,25.0,Red
0.65625,7.0,3.0,1.0,31.0,Red
45.5,0.0,0.0,0.0,33.0,Red
26.625,57.769317626953125,22.0,1.0,27.0,Blue
45.5,33.28299140930176,20.83790922164917,5.0,35.0,Blue
2.0,15.0,14.0,1.0,30.0,Blue
22.5,45.0,32.0,1.0,24.0,Blue
9.84375,38.546875,21.90625,3.0,28.0,Red
31.3125,29.5,21.5,0.0,29.0,Red
23.2060546875,45.56640625,32.05859375,3.0,28.0,Red
45.5,42.5625,25.296875,0.0,31.0,Red
14.875,26.28260803222656,20.525222778320312,5.0,35.0,Blue
39.625,29.845194902271032,19.586814124137163,5.0,32.0,Blue
12.625,57.769317626953125,32.6875,2.0,35.0,Blue
34.0,30.5,21.0,1.0,34.0,Blue
30.0,57.769317626953125,31.958984375,5.0,31.0,Blue
4.5,13.40625,10.234375,3.0,32.0,Red
1.0,4.0,2.171875,2.0,26.0,Red
23.25,39.5078125,25.1953125,2.0,24.0,Red
22.69140625,45.015625,24.5390625,3.0,22.0,Red
11.5,8.375,5.21875,4.0,32.0,Blue
22.125,11.0,6.5,2.0,32.0,Blue
26.0625,12.994384765625,4.173095703125,3.0,34.0,Red
45.5,47.875,26.125,2.0,28.0,Blue
12.24609375,57.769317626953125,37.7607421875,3.0,32.0,Red
26.75,49.25,35.0,3.0,31.0,Red
17.5263671875,19.90625,13.3125,2.0,29.0,Blue
45.5,23.387523651123047,12.375,0.0,22.0,Blue
12.78125,0.0,0.0,1.0,23.0,Red
5.40625,33.99324417114258,26.12763214111328,5.0,35.0,Draw
13.0,19.1875,14.1875,2.0,28.0,Blue
31.5,34.78125,22.375,2.0,24.0,Red
8.125,57.769317626953125,37.7607421875,3.0,33.0,Blue
45.5,15.55029296875,8.84912109375,2.0,34.0,Red
45.5,20.0,3.5,0.0,23.0,Red
14.625,46.0,26.0,1.0,31.0,Red
17.5,31.0,7.0,1.0,29.0,Blue
40.5,15.125,9.0,0.0,31.0,Red
30.25,14.0,7.5,1.0,28.0,Blue
4.625,3.5625,2.4375,1.0,28.0,Red
16.5625,54.25,37.7607421875,4.0,35.0,Blue
22.25,23.5,19.0,0.0,22.0,Red
27.84375,31.17548561096192,18.897384643554688,5.0,32.0,Blue
17.34375,55.53662109375,25.410888671875,5.0,33.0,Blue
29.71875,3.625,3.5,1.0,30.0,Red
10.5,13.25,9.75,2.0,25.0,Red
40.62060546875,28.0625,18.5625,0.0,29.0,Red
43.5,12.875,6.75,2.0,32.0,Red
31.5,53.125,36.34375,3.0,34.0,Red
23.021523475646973,46.953125,37.7607421875,0.0,21.0,Red
21.5,9.0,6.0,1.0,25.0,Blue
45.5,38.0,21.8125,1.0,29.0,Red
44.0,6.5,6.5,1.0,30.0,Red
4.0,11.34375,6.3125,3.0,30.0,Red
45.5,51.25,34.0,1.0,23.0,Red
22.0,23.1796875,9.55859375,2.0,27.0,Red
7.0,24.0,17.5,2.0,31.0,Blue
15.9375,10.91015625,5.97265625,3.0,35.0,Red
17.5263671875,25.125,15.875,3.0,25.0,Blue
7.01220703125,25.890625,10.15625,3.0,33.0,Red
3.8603286743164062,34.625,21.71875,0.0,30.0,Red
24.37396240234375,23.701416015625,11.79833984375,0.0,29.0,Red
35.650390625,55.1953125,37.7607421875,2.0,29.0,Red
1.0,32.5,17.59765625,0.0,31.0,Red
36.125,35.09474298357964,23.649509315844625,5.0,35.0,Red
8.0,31.0,28.0,1.0,26.0,Red
27.0,46.0,37.7607421875,2.0,30.0,Blue
45.5,4.0,4.0,0.0,23.0,Red
19.12068557739257,29.523727416992188,12.120012283325195,4.0,33.0,Red
35.25,44.0,22.0,1.0,24.0,Red
4.0,18.74859619140625,3.0,0.0,30.0,Red
8.1484375,0.0,0.0,0.0,24.0,Red
1.0,37.5,11.0,2.0,34.0,Red
24.78125,18.0,10.625,1.0,29.0,Red
13.5,15.4921875,12.546875,3.0,34.0,Red
45.5,46.54045104980469,21.89447021484375,2.0,31.0,Red
5.74609375,16.166154861450195,10.995222091674805,5.0,35.0,Red
30.25,50.5,37.7607421875,0.0,29.0,Red
8.59375,57.5,36.875,1.0,27.0,Blue
28.5,24.5,15.75,2.0,28.0,Blue
6.7109375,6.25,0.875,1.0,27.0,Red
45.5,13.05572509765625,9.253448486328123,5.0,35.0,Red
1.0,6.625,4.125,2.0,24.0,Red
7.25,57.769317626953125,37.7607421875,2.0,32.0,Red
20.0625,57.769317626953125,37.7607421875,5.0,31.0,Blue
6.5517578125,21.125,17.625,2.0,29.0,Blue
12.0,11.85205078125,7.91015625,5.0,34.0,Red
0.0,33.75,23.0,0.0,25.0,Red
19.5,38.5,25.1875,3.0,24.0,Red
23.0,39.546875,27.3515625,3.0,26.0,Red
39.5,57.769317626953125,37.7607421875,3.0,35.0,Blue
16.5625,30.046875,21.703125,3.0,27.0,Red
44.0,3.0,1.0,0.0,25.0,Red
14.359375,26.375,19.5,2.0,33.0,Red
6.0,51.1142578125,36.9736328125,4.0,30.0,Blue
12.2236328125,57.769317626953125,29.9798583984375,5.0,35.0,Red
14.0625,20.0,15.0,1.0,23.0,Red
12.0078125,4.0,3.0,0.0,26.0,Red
28.0,18.0,8.0,0.0,27.0,Red
35.1015625,42.519775390625,25.37060546875,3.0,26.0,Blue
2.3125,36.705078125,22.548828125,3.0,27.0,Red
23.0,20.0,10.0,0.0,23.0,Red
11.5,13.97265625,8.4765625,2.0,30.0,Red
45.5,23.0,17.4375,1.0,28.0,Red
26.75,17.75,8.25,2.0,32.0,Red
0.0,22.0,18.5,0.0,30.0,Red
45.5,43.8359375,28.109375,2.0,33.0,Blue
1.0,4.5,2.5,0.0,29.0,Red
20.0,39.0,16.5,0.0,30.0,Blue
37.375,30.0,26.0,1.0,25.0,Red
19.25,30.8125,16.875,5.0,31.0,Red
39.5,48.09375,28.125,4.0,32.0,Blue
45.5,28.0,20.0,0.0,23.0,Red
29.609375,34.53125,17.6875,1.0,32.0,Red
45.5,57.769317626953125,36.21875,4.0,30.0,Red
15.75,45.0,31.75,3.0,28.0,Red
36.5,5.8857421875,2.1376953125,2.0,33.0,Red
22.8125,23.5625,30.0,0.0,24.0,Red
22.0,39.0166015625,14.0,0.0,24.0,Red
24.5,36.71875,23.03125,3.0,29.0,Red
2.0,51.0,37.7607421875,2.0,25.0,Red
9.8125,22.0,21.5,2.0,30.0,Blue
21.765625,25.3125,18.42121019400656,0.0,24.0,Red
4.5,23.0,18.0,1.0,31.0,Red
45.5,18.23046875,12.671875,3.0,35.0,Red
38.0,57.769317626953125,36.17578125,3.0,35.0,Blue
35.625,32.75,26.25,1.0,29.0,Red
14.660552978515623,27.3125,19.0,0.0,24.0,Red
43.5,43.04623687267304,29.77805197238922,5.0,30.0,Blue
5.40625,57.769317626953125,37.7607421875,1.0,27.0,Red
22.25,57.769317626953125,37.7607421875,4.0,35.0,Red
15.40234375,22.6796875,11.9453125,4.0,35.0,Blue
15.75,33.91796875,20.734375,3.0,29.0,Blue
34.5,8.0,3.0,0.0,30.0,Red
2.0,8.0,1.0,0.0,24.0,Red
5.75,11.0736083984375,8.016754150390625,5.0,33.0,Red
2.200836181640625,28.0,20.375,3.0,35.0,Red
8.5,7.75,6.0,0.0,28.0,Red
