R_avg_opp_DISTANCE_landed,R_age,R_avg_opp_SIG_STR_pct,B_avg_DISTANCE_landed,R_avg_opp_CLINCH_att,B_avg_opp_LEG_landed,B_avg_BODY_landed,B_avg_opp_BODY_landed,B_avg_GROUND_att,R_avg_opp_HEAD_landed,B_avg_opp_CTRL_time(seconds),R_avg_GROUND_landed,R_avg_opp_BODY_att,R_avg_CLINCH_att,R_avg_HEAD_landed,B_avg_CLINCH_att,B_age,R_avg_TD_landed,B_avg_BODY_att,R_avg_TOTAL_STR_landed,Winner
14.53125,27.0,0.283515625,13.0,1.8125,9.25,7.0,6.0,1.25,9.34375,99.0,18.1875,11.0390625,8.8671875,40.015625,10.25,33.0,2.34375,8.0,102.359375,Red
25.5,30.0,0.31,20.0,8.375,13.0,4.0,10.0,4.0,18.0,229.0,0.625,12.0,7.0,13.866527557373049,5.0,31.0,0.75,6.0,41.8359375,Blue
14.0,27.0,0.3,17.125,11.0,6.321044921875,2.0625,1.0625,25.5,20.0,80.1619758605957,1.0,7.0,2.0,36.0,11.0,32.0,0.0,3.0,51.0,Red
2.0,33.0,0.33,39.0,1.0,1.25,4.0,6.0,0.5,1.0,44.75,0.0,0.0,1.0,4.0,0.0,27.0,0.0,8.0,4.0,Blue
7.8310546875,36.0,0.4349267578125,24.389083862304688,3.16455078125,4.542510986328125,10.312362670898438,8.492263793945312,0.14910888671875,10.73291015625,70.1427001953125,3.5810546875,8.038818359375,1.4775390625,7.3447265625,10.06689453125,36.0,0.371826171875,14.1304931640625,22.262451171875,Blue
61.5,34.0,0.336875,10.5,8.875,1.0,3.5,4.5,12.5,47.9375,150.0,2.3125,13.5625,3.875,31.125,5.0,25.0,0.3125,6.0,76.9375,Blue
48.65003967285156,31.0,0.4605464744567871,36.28515625,24.5155086517334,11.9921875,14.841796875,10.95703125,2.310546875,41.26041221618652,185.5,0.488922119140625,26.15904998779297,15.174810409545898,16.445486068725586,20.267578125,31.0,0.3154182434082031,18.291015625,62.68912124633789,Blue
35.923828125,30.0,0.3484374999999999,18.0,2.36328125,7.0,10.0,6.0,5.0,30.75,526.0,2.67578125,4.31640625,2.423828125,31.42578125,11.0,28.0,0.15625,11.0,73.841796875,Red
19.25,30.0,0.4853125,27.412109375,9.046875,6.5,5.7515504360198975,3.0,4.75,19.640625,342.8215763568878,0.671875,11.640625,11.171875,11.65625,1.5,32.0,0.9375,6.5,32.015625,Blue
11.0390625,34.0,0.37826171875,13.62109375,8.3955078125,1.67578125,4.84765625,3.92578125,17.55859375,6.34619140625,28.05859375,0.6474609375,8.455078125,4.22216796875,8.650390625,7.25390625,29.0,0.2734375,4.984375,20.59765625,Red
29.5,29.0,0.3974999999999999,43.796875,9.125,6.18359375,5.02734375,14.44921875,1.7421875,31.875,53.4609375,5.125,11.875,17.5,31.125,4.671875,29.0,3.0,6.74609375,64.375,Red
18.37213134765625,30.0,0.435516357421875,47.64599609375,15.8621826171875,3.84814453125,7.04541015625,3.9306640625,20.39306640625,21.13873291015625,269.17333984375,9.5496826171875,13.0872802734375,23.28216552734375,35.20623779296875,9.0546875,27.0,0.6142578125,9.33935546875,115.87188720703124,Red
6.29345703125,36.0,0.390509033203125,29.5625,3.742431640625,3.4375,1.9375,2.25,4.6875,6.0137939453125,123.6875,5.0355224609375,4.4149169921875,11.69140625,11.3763427734375,3.75,33.0,1.2139892578125,2.5625,48.74462890625,Red
18.21875,25.0,0.39015625,11.211334228515623,9.109375,1.250244140625,5.634002685546875,4.48468017578125,22.347412109375,15.875,69.6636962890625,13.4375,6.4375,11.265625,36.859375,4.087066650390625,33.0,3.3125,7.400115966796875,102.046875,Red
20.0,32.0,0.605,23.5,16.0,1.0,6.0,0.0,16.640625,21.0,280.0,2.41796875,8.75,4.67230224609375,23.625,7.0,22.0,1.9083261489868164,8.650449752807617,47.5,Blue
29.71875,26.0,0.376875,39.0,16.46875,1.5,6.5,9.0,5.5,18.34375,52.0,8.5,24.875,13.78125,21.375,10.5,24.0,1.375,12.5,51.8125,Blue
5.234375,32.0,0.42125,1.5,2.609375,0.125,0.75,0.875,2.125,7.765625,0.0,7.046875,0.453125,1.359375,8.0625,2.5,31.0,0.4375,1.0,58.796875,Red
5.1953125,33.0,0.40125,0.0,11.2578125,1.0,0.0,1.0,1.0,6.125,55.0,8.296875,9.390625,9.90625,11.484375,2.0,29.0,1.8828125,1.0,70.2734375,Red
38.65625,33.0,0.384375,27.0625,18.28125,7.0,9.0625,11.125,9.3125,30.46875,97.75,0.0625,16.125,14.15625,33.9375,24.75,39.0,0.03125,13.4375,72.75,Draw
7.7998046875,28.0,0.4442138671875,2.59375,13.96435546875,1.9375,2.625,9.125,18.84375,9.3369140625,151.5,5.630859375,5.12939453125,15.208984375,18.93896484375,6.65625,34.0,2.55517578125,3.875,51.7216796875,Blue
44.0,25.0,0.41,46.75,12.0,8.75,3.25,9.0,3.75,35.0,85.0,22.0,17.0,1.0,45.0,5.25,26.0,11.0,4.75,127.0,Red
13.625,26.0,0.4037499999999999,7.21875,5.25,1.71875,2.75,1.09375,14.1875,13.625,58.5,7.0,5.0,1.875,11.625,6.71875,29.0,2.5,3.25,35.25,Red
4.6318359375,28.0,0.4905859375,19.0,4.755859375,13.0,12.0,9.048828125,5.67236328125,7.9892578125,123.6875,4.03125,2.619140625,3.44140625,4.19140625,10.0,30.0,1.009765625,15.453125,19.568359375,Red
13.0546875,26.0,0.4100390625,16.546875,3.02734375,5.7890625,2.75,0.4375,12.421875,11.96875,5.375,5.359375,5.109375,4.06640625,19.21484375,0.0625,29.0,1.078125,3.875,40.76171875,Red
29.75,30.0,0.30625,15.75,2.6875,5.8125,5.90625,5.75,0.0,8.0,116.65625,0.5779531300067902,20.0,4.0,31.0,5.4296875,32.0,1.5,13.0,52.0,Red
39.0,20.0,0.45,63.0,5.0,2.0,13.0,23.0,0.0,24.0,0.0,3.0,20.0,8.0,35.0,4.0,30.0,5.0,15.0,58.0,Red
10.25,27.0,0.45125,10.0,0.0,6.0,0.0,8.5,15.02734375,3.375,282.46875,2.25,3.0,0.625,9.25,15.0,22.0,0.0,1.5,17.25,Draw
20.4580078125,29.0,0.506552734375,5.4375,7.227294921875,1.375,2.65625,2.1875,19.5625,17.822998046875,192.375,5.095458984375,6.607177734375,6.5283203125,15.459716796875,3.25,26.0,0.53125,3.71875,46.349609375,Red
0.375,35.0,0.2,0.0,4.0,0.0,0.0,3.0,25.0,1.0,403.0,0.0,3.25,3.625,1.625,5.0,24.0,0.25,0.0,7.75,Red
22.6669921875,34.0,0.575068359375,11.25,17.63720703125,0.9375,5.6875,4.625,4.875,28.4794921875,86.1875,2.77197265625,6.32275390625,5.07177734375,18.0732421875,6.8125,34.0,0.7919921875,7.125,38.8154296875,Blue
6.0,34.0,0.23,39.0,10.0,4.0,7.0,2.75,18.0,5.0,384.0,0.0,1.0,11.0,5.0,1.0625,26.0,0.0,8.0,12.0,Red
10.1875,28.0,0.4575,12.0,1.625,2.0,2.0,6.5,3.0,5.4375,154.0,2.625,7.25,1.625,8.8125,1.5,27.0,0.375,2.0,31.8125,Red
45.203125,27.0,0.3872119140625,12.53125,4.0,4.21875,7.296875,1.875,0.5,39.25,256.0,2.0194091796875,15.5,4.517936706542969,26.469001293182373,12.5,25.0,2.0,11.0,113.0,Red
29.0,27.0,0.298125,42.72100830078125,7.71875,15.7276611328125,11.40789794921875,9.51611328125,1.34417724609375,22.28125,80.71649169921875,10.5,13.6875,15.0625,43.96875,2.3707275390625,33.0,1.6875,22.45416259765625,69.0625,Red
30.96875,22.0,0.205,1.0,2.5,2.0,1.0,5.0,0.0,26.765625,750.0,1.0,13.4541015625,4.625,13.0,1.0,25.0,1.25,2.0,30.0,Red
11.0,31.0,0.335,8.0,4.5,1.0,1.0,0.0,12.0,12.5,0.0,6.0,7.5,7.0,9.5,0.0,26.0,2.0,1.0,44.5,Blue
17.18695068359375,37.0,0.4535751342773437,12.0,11.8865966796875,9.0,5.0,8.0,0.0,22.871612548828125,400.0,0.455657958984375,9.38751220703125,5.184844970703125,13.72027587890625,12.0,34.0,1.70513916015625,5.0,24.85980224609375,Red
16.88568115234375,32.0,0.4902760314941405,20.3671875,8.61248779296875,2.33203125,2.734375,5.0625,8.1328125,20.443191528320312,257.11328125,3.81317138671875,8.290069580078125,6.979782104492188,20.308181762695312,1.14453125,33.0,1.3278350830078125,3.79296875,49.31550598144531,Red
30.95654296875,28.0,0.525,32.7109375,2.75,1.46875,7.21875,3.5,11.5,25.0,50.0,1.5133056640625,8.625,5.5,18.6678466796875,7.125,33.0,1.0,13.513427734375,44.94775390625,Red
16.1875,38.0,0.4675,22.046875,9.25,11.859375,2.25,3.125,4.78125,16.5,252.375,17.53125,3.25,18.625,34.5625,10.90625,27.0,2.25,2.25,103.625,Red
1.0,23.0,0.5900000000000001,21.0,0.5,8.0,15.0,15.0,1.0,4.5,334.0,3.5,1.0,2.0,5.0,11.5,30.0,0.0,17.0,15.0,Red
23.1875,29.0,0.32,19.125,22.875,12.5,9.375,9.375,9.625,26.0,426.375,2.625,13.625,11.875,22.5,14.25,30.0,0.375,16.25,42.4375,Red
4.5625,29.0,0.81875,6.4453125,3.625,3.0,14.0,3.875,32.125,7.1875,693.0,1.75,2.4375,1.3125,2.375,7.875,26.0,0.0,13.0,8.25,Red
13.5,27.0,0.4649999999999999,29.0,10.5,11.25,4.0,8.75,1.25,6.5,188.375,16.0,11.5,5.5,31.0,8.75,31.0,6.0,10.625,65.0,Red
7.763916015625,36.0,0.37210693359375,23.107421875,2.7724609375,6.38720703125,3.19580078125,3.47216796875,4.70361328125,20.392333984375,131.72216796875,7.010009765625,2.95703125,0.993408203125,13.15087890625,1.99609375,30.0,0.2666015625,3.80126953125,31.8984375,Red
2.875,26.0,0.22375,13.0,7.25,6.0,0.5,2.5,2.0,9.875,56.0,3.25,2.5,8.5,9.375,2.5,27.0,0.25,1.0,16.875,Red
25.0,33.0,0.33,7.5,3.5,0.5,5.0,1.0,4.0,15.5,185.5,10.5,13.0,1.5,18.0,8.0,29.0,0.5,5.5,42.0,Blue
1.2744140625,35.0,0.45498046875,18.125,2.25390625,7.765625,3.21875,6.625,4.359375,8.1611328125,52.671875,0.7392578125,0.982421875,2.736328125,1.470703125,2.078125,33.0,0.2763671875,4.421875,13.0341796875,Red
22.25,24.0,0.46,9.0,14.5,0.0,7.0,0.0,9.0,25.75,21.0,19.0,6.5,24.0,36.25,0.0,27.0,2.0,10.0,135.25,Red
39.04074096679688,39.0,0.4924496459960937,7.398681640625,24.02357482910156,2.630859375,2.9384765625,2.27880859375,3.94140625,36.19477844238281,1.835693359375,14.093093872070312,17.416229248046875,8.893112182617188,31.985641479492188,2.21044921875,36.0,1.1272125244140625,4.96826171875,64.12605285644531,Red
15.8125,24.0,0.3475,8.0,1.53125,3.875,1.25,4.6083984375,9.0,8.53125,201.1875,2.28125,4.375,4.0625,29.375,11.625,25.0,0.125,3.0,62.8125,Draw
32.83203125,25.0,0.4111718749999999,11.0078125,5.921875,8.76171875,0.88671875,8.89453125,6.47265625,36.2109375,179.80078125,1.109375,6.68359375,8.21875,25.15625,3.45703125,31.0,0.07421875,0.89453125,51.33203125,Red
14.0,27.0,0.255,9.0,2.25,1.0,5.0,0.0,11.0,12.5,55.0,38.5,4.75,1.25,49.75,8.0,25.0,3.75,8.0,119.25,Blue
2.0,26.0,0.8200000000000001,6.4375,10.0,1.03125,5.4375,2.78125,9.78125,9.5,76.21875,6.5,5.0,8.5,7.0,19.28125,34.0,1.5,6.375,31.0,Red
43.75,28.0,0.32,24.625,8.25,15.0,13.07809066772461,3.25,8.0,37.375,191.5,0.5,17.0,5.25,26.75,1.0,28.0,0.125,18.0,58.75,Blue
23.2421875,30.0,0.4203125,33.0,5.265625,7.0,4.0,12.0,17.0,23.7265625,253.0,5.7890625,6.84375,5.34375,31.484375,6.5,27.0,1.03125,5.0,44.0,Blue
32.04150390625,33.0,0.445078125,64.8125,4.91943359375,10.8125,9.375,18.8125,19.25,19.55029296875,259.1875,8.17919921875,18.56982421875,5.77783203125,32.890625,11.8125,32.0,0.1416015625,14.375,45.39208984375,Red
29.640625,31.0,0.38359375,41.14306640625,1.1171875,6.51220703125,3.96533203125,5.87451171875,3.37646484375,26.5859375,399.84912109375,1.6640625,7.3515625,4.75,22.078125,2.8408203125,25.0,0.4140625,7.6533203125,32.84375,Red
57.5,28.0,0.52,7.25,19.5,2.5,6.75,9.75,2.75,67.5,213.0,0.0,22.0,22.0,42.0,17.25,29.0,1.0,9.5,75.5,Red
8.0,35.0,0.17,16.0,1.0,1.5,12.0,2.5,23.5,7.5,367.0,5.0,1.5,2.5,11.5,36.0,27.0,3.0,14.0,19.0,Red
26.0,27.0,0.3399999999999999,39.15625,9.0,13.281234741210938,6.5,5.671875,2.25,23.5,39.0,2.0,16.3828125,10.5,31.237022399902344,11.0,27.0,1.2960128784179688,13.078125,68.0,Red
27.58984375,24.0,0.5862499999999999,11.125,15.12435817718506,3.40625,6.1875,8.0,7.0,32.40625,592.0,0.0,7.1875,6.4375,37.421875,7.03125,29.0,2.5,7.5,55.0,Blue
34.189453125,33.0,0.48736328125,7.2421875,14.591796875,1.3515625,0.6953125,1.8515625,2.1171875,17.599609375,35.1171875,0.56640625,11.50390625,17.056640625,14.095703125,1.5078125,28.0,0.1953125,0.96875,41.771484375,Blue
0.0,33.0,0.84,5.40625,0.0,2.625,4.0,5.0,11.75,15.0,142.0,0.0,1.0,0.0,0.0,4.25,35.0,0.0,5.0,1.0,Red
13.853515625,33.0,0.502109375,50.0,15.5380859375,1.0,24.0,8.0,8.0,15.32421875,0.0,1.74609375,15.8701171875,13.4345703125,16.599609375,31.0,28.0,0.5751953125,31.0,46.537109375,Blue
25.0625,24.0,0.3175,22.7193603515625,1.8125,10.5703125,4.0,3.59375,1.75,20.482421875,274.6015625,4.0,7.015625,8.25,29.53125,4.0625,23.0,0.5,4.8984375,58.1875,Red
29.25,27.0,0.42,4.5,7.0,1.5,1.0,5.0,7.0,17.75,216.5,6.5,10.0,5.5,27.0,1.5,25.0,3.5,2.0,51.0,Red
55.3125,28.0,0.414375,26.447067260742188,5.6875,9.75,3.0,5.5,4.25,36.0625,203.75,2.0,18.375,12.75,25.75,1.0,29.0,0.625,3.9375,46.9375,Blue
50.155439944705,42.0,0.5013877545902505,6.5,2.4293750904034823,2.0,0.5,0.0,8.0,19.82475465792232,0.0,0.0283682867884635,10.918104293989018,2.548084342153743,21.61863676714711,0.0,27.0,0.023560524219647,0.5,44.009147791191936,Blue
11.0,28.0,0.34,6.5,1.0,2.5,7.375,4.34375,19.0,9.0,201.1875,9.0,2.0,3.0,11.0,1.0,36.0,5.0,8.0,55.0,Red
31.0,29.0,0.445,14.8125,7.0,0.25,10.5,1.75,1.5,16.5,81.8125,4.5,12.0,23.0,22.0,42.75,28.0,1.0,15.5,80.0,Red
15.352256298065186,35.0,0.4938917732238769,12.0,10.74586296081543,13.5,21.5,24.5,8.5,18.422019004821777,123.0,4.461055755615234,3.638718605041504,6.694705963134766,11.17378854751587,20.5,31.0,1.6102023124694824,23.0,27.094984531402588,Blue
21.43359375,29.0,0.4878125,10.171875,5.29296875,1.703125,6.6875,6.490234375,10.056640625,12.71484375,48.92578125,4.125,6.73828125,4.5546875,13.8125,4.662109375,24.0,1.6640625,7.72265625,33.390625,Blue
4.5,29.0,0.315,4.0,6.5,12.0,5.5,3.0,15.5,5.5,0.0,2.0,3.0,19.5,18.5,19.5,37.0,0.0,6.0,30.5,Red
26.48703911527992,40.0,0.3322040734440088,58.97265625,13.870001446455715,2.25,5.62890625,34.6083984375,0.275390625,22.196074526757,6.275390625,0.4538925886154175,14.689668703824282,8.769349474459887,24.898188274353743,1.46484375,37.0,0.3769683875143528,9.271484375,64.14636465907097,Red
44.5,36.0,0.525,17.0,12.0,1.0,4.5,2.5,0.0,41.5,10.0,0.0,8.0,8.5,17.0,3.5,39.0,0.0,5.5,27.5,Blue
45.0,29.0,0.4440625,21.25,6.40625,0.875,22.3125,5.625,4.3125,27.375,77.1875,2.125,24.90625,4.15625,44.34375,29.0,31.0,1.46875,25.3125,70.5625,Blue
7.3011474609375,31.0,0.3223828125,23.3125,0.9339599609375,8.875,11.75,18.8125,18.625,6.158447265625,207.1875,9.5804443359375,3.6822509765625,3.4510498046875,21.299072265625,26.6875,36.0,0.1929931640625,16.5625,31.009033203125,Blue
17.75,31.0,0.45,1.0,9.5,0.0,0.0,0.0,0.0,26.0,3.0,2.5,5.0,3.25,9.5,0.0,31.0,1.25,0.0,29.25,Red
9.689453125,26.0,0.4125,28.40625,10.0,2.0,4.625,5.375,1.0,22.5,161.0,0.0,11.75,5.57421875,8.342041015625,11.0,25.0,2.0,4.65625,33.625,Blue
29.20703125,22.0,0.31,18.0,10.09375,6.75,6.5,6.0,15.0625,26.25,94.5,9.5,11.75,3.5,40.0,2.5,24.0,2.125,11.0,145.05055236816406,Red
8.325927734375,38.0,0.5595971679687499,14.46875,10.1885986328125,3.0,1.46875,6.0,0.25,22.5582275390625,406.875,0.7447509765625,5.329833984375,2.1448974609375,4.8851318359375,6.408203125,26.0,0.0177001953125,2.5,21.0084228515625,Red
30.0,23.0,0.36,20.0,2.0,1.75,6.0,2.404296875,11.828125,19.125,119.0,7.25,18.0,4.75,26.5,10.5,26.0,1.0,8.214187622070312,64.6640625,Red
19.3125,29.0,0.3984375,13.0,1.46875,10.75,8.65625,5.0625,12.0,8.21875,172.5,7.09375,13.46875,2.96875,22.96875,1.5,23.0,0.75,15.5,35.71875,Red
13.03125,34.0,0.4137499999999999,16.914505004882812,1.5,16.570308685302734,5.0,14.75,8.84375,10.625,494.0,7.421875,6.0,8.0,25.48415184020996,12.25,33.0,2.26953125,5.0,39.625,Red
61.8125,30.0,0.366171875,28.3125,6.6171875,4.375,3.75,6.1875,7.9375,48.1953125,130.875,4.734375,24.0546875,13.078125,76.703125,10.8125,32.0,2.359375,5.8125,117.6875,Red
20.09375,27.0,0.3746874999999999,23.25,19.8125,15.125,11.125,4.5,3.0,23.03125,157.5,4.71875,5.71875,15.8125,12.0625,7.125,32.0,3.84375,22.375,36.375,Red
9.4296875,37.0,0.329609375,37.0,4.5234375,0.0,8.5,8.5,1.0,8.0234375,19.5,0.0234375,4.75,5.84375,7.140625,8.0,27.0,0.0234375,12.5,19.1484375,Blue
17.03125,30.0,0.4416015625,22.625,27.4765625,10.375,8.1875,17.625,9.4375,19.39453125,98.9375,2.35546875,17.52734375,47.58203125,34.90234375,10.6875,31.0,0.4921875,9.8125,118.9375,Red
22.708892822265625,33.0,0.5115251159667968,24.262451171875,7.017406463623047,12.4493408203125,10.3572998046875,6.782470703125,2.2059326171875,15.021003723144531,76.2015380859375,1.7657012939453125,9.655723571777344,5.381446838378906,12.54241943359375,9.8360595703125,35.0,0.5189323425292969,18.2601318359375,19.96445083618164,Blue
43.0,30.0,0.4,36.39233426190913,5.0,6.25,15.0,5.28125,4.28125,47.0,88.0,1.0,12.0,2.0,26.0,4.83544921875,29.0,0.0,17.0,41.0,Red
1.0,23.0,0.5,26.75,0.0,3.0,3.9765625,9.0,2.75,10.0,494.0,1.0,2.0,0.0,0.0,22.0,25.0,0.0,7.25,4.0,Red
13.28125,36.0,0.29671875,11.4375,4.6953125,8.125,12.59375,7.875,15.59375,33.40625,317.78125,4.75,7.7421875,12.3359375,14.8828125,13.4375,31.0,0.0,15.125,86.2265625,Red
6.0,23.0,0.69,26.0,19.0,15.0,7.5,6.734375,1.0,10.0,133.0,5.0,13.0,5.0,7.0,6.0,26.0,1.0,10.0,29.0,Red
1.0,31.0,0.26,23.375,12.0,8.5,7.0,8.0,6.89404296875,2.0,26.5,6.0,6.0,8.0,16.0,4.5,28.0,0.0,8.0,38.0,Red
15.8984375,28.0,0.31359375,7.0,7.109375,3.0,4.0,14.0,5.0,20.482421875,429.0,6.373046875,5.75390625,10.61328125,18.30078125,8.0,29.0,0.353515625,4.0,56.25,Red
1.33203125,31.0,0.400625,29.0,2.35546875,5.5,4.5,7.75,2.5,3.40234375,32.5,4.43359375,0.55859375,17.22265625,21.125,19.0,35.0,0.1328125,7.5,31.13671875,Red
11.5,27.0,0.295,70.6015625,2.0,3.0771484375,8.0556640625,6.9443359375,6.7666015625,5.375,102.083984375,6.25,6.375,1.875,21.25,5.90234375,33.0,1.125,11.1953125,38.875,Red
40.0,26.0,0.79,12.0,3.0,3.0,2.0,8.0,2.0,31.08831787109375,0.75,0.0,13.25,4.0,33.5,4.5,23.0,0.5,5.1796875,45.5,Red
13.0,29.0,0.46,12.0,10.08984375,0.0,8.65625,6.40625,13.0,32.2490234375,58.1767578125,8.5,11.96160888671875,7.75,20.75,22.0,24.0,2.0,12.625,46.5,Red
24.146484375,32.0,0.46650390625,43.1097412109375,6.24609375,13.76605224609375,10.012420654296877,8.134613037109375,2.272186279296875,27.396484375,72.74041748046875,4.322265625,10.076171875,8.080078125,30.2265625,10.812164306640623,28.0,1.544921875,13.014312744140623,81.095703125,Red
18.0,24.0,0.665,48.0,10.75,3.5,21.25,13.5,4.25,17.625,19.75,10.75,9.25,7.625,22.0,20.0,30.0,0.875,30.25,34.25,Red
35.25,35.0,0.38,1.625,22.0,0.125,1.8125,2.1875,6.125,38.8046875,113.5625,1.8675537109375,11.6875,16.5,38.640625,5.0,37.0,4.265625,2.5,87.642578125,Red
11.546875,27.0,0.4234375,11.5,13.65625,2.5625,2.375,1.25,3.75,5.796875,135.9375,6.71875,6.234375,9.875,19.234375,3.3125,32.0,0.84375,5.1875,51.375,Red
12.87109375,28.0,0.239599609375,12.0625,4.6611328125,6.4375,2.375,3.5625,26.75,17.310546875,72.5625,8.880859375,2.380859375,5.369140625,10.88671875,4.875,25.0,1.8896484375,3.5,55.181640625,Red
22.0,31.0,0.375,5.0,7.5,0.0,0.0,0.0,0.0,31.0,0.0,2.5,9.0,2.0,17.5,0.0,25.0,2.0,0.0,44.5,Red
24.521484375,30.0,0.4883984375,0.0,5.0078125,0.0,0.0,0.0,0.0,15.73828125,179.0,2.26953125,16.267578125,5.09765625,23.978515625,0.0,25.0,0.0,0.0,34.412109375,Red
32.681640625,30.0,0.39171875,71.427734375,1.81640625,10.7587890625,8.05078125,16.470703125,3.2529296875,20.892578125,62.2158203125,5.5859375,21.87890625,3.4140625,19.857421875,18.498046875,31.0,1.537109375,16.78125,59.580078125,Red
17.25,30.0,0.345,5.060546875,2.25,2.1875,2.5,2.46875,3.0,16.0,415.0,1.0,5.0,4.0,10.0,19.28125,23.0,1.4466552734375,2.3125,63.0,Red
2.5,29.0,0.5800000000000001,23.0,3.5,1.0,8.0,2.0,13.0,4.5,363.0,21.5,2.5,1.5,24.5,13.0,29.0,1.5,9.0,68.0,Blue
13.6689453125,29.0,0.479228515625,8.953125,5.8974609375,5.921875,4.1875,3.03125,0.421875,13.2763671875,113.109375,23.5859375,5.791015625,10.626953125,36.0576171875,3.09375,32.0,2.6982421875,6.6875,88.2080078125,Red
16.5,36.0,0.51,19.375,5.75,7.625,6.875,3.375,5.125,34.125,109.75,1.375,11.25,11.25,19.125,2.0,26.0,0.25,9.625,49.25,Red
36.0,31.0,0.32,34.5,6.0,10.125,22.75,13.6875,4.6875,13.0,130.875,1.0,7.0,12.0,20.0,6.9375,25.0,6.0,33.3125,65.0,Red
14.9375,40.0,0.485625,23.625,7.8125,3.25,12.75,8.75,19.25,14.1875,14.125,7.75,11.375,9.9375,20.3125,15.25,26.0,2.0625,14.0,79.4375,Blue
6.5,27.0,0.4,14.0,3.25,2.0,9.75,4.0,3.0,8.75,339.671875,9.25,6.0,6.0,14.5,6.0,28.0,0.0,10.6875,48.25,Red
47.3125,28.0,0.365,24.75,5.125,6.0,7.75,5.25,1.0,25.1875,6.75,2.0625,17.875,8.6875,31.8125,0.25,30.0,1.375,11.25,66.3125,Blue
14.0,25.0,0.48,24.5,4.0,6.51220703125,1.5,4.5,2.5,11.0,172.68312072753906,9.0,11.0,7.0,21.0,3.0,30.0,1.0,2.5,59.0,Red
14.24853515625,26.0,0.345791015625,18.375,3.68408203125,6.0625,8.1875,3.625,3.1875,12.57470703125,39.4375,2.84033203125,7.0380859375,5.19677734375,19.29833984375,3.125,27.0,0.09912109375,14.3125,29.87890625,Red
5.9375,28.0,0.3825,2.75,1.75,1.0,2.25,2.25,15.0,2.875,167.75,21.5,1.125,0.5,16.8125,2.75,27.0,3.4375,3.0,62.8125,Red
24.25,29.0,0.52,20.0,11.25,25.0,17.0,5.0,21.0,16.5,96.0,3.25,19.75,11.5,13.25,15.0,25.0,1.0,17.0,43.25,Red
20.0,20.0,0.58,26.875,10.125,3.71875,18.0,6.734375,6.0,12.0,252.5,2.0,8.4375,4.08380126953125,29.40625,14.0,23.0,3.0,17.0,39.8046875,Red
9.765625,30.0,0.4259374999999999,2.296875,1.09375,0.734375,0.671875,1.46875,7.8515625,23.515625,163.9375,2.390625,4.21875,3.828125,9.03125,3.890625,33.0,0.5625,0.75,18.625,Red
35.11663818359375,36.0,0.2380096435546875,33.0048828125,8.17724609375,20.36572265625,9.228759765625,13.255615234375,2.48291015625,24.58111572265625,142.5606689453125,4.213623046875,10.93701171875,5.49371337890625,24.86444091796875,4.63818359375,26.0,0.16412353515625,14.036865234375,45.67926025390625,Red
18.0,32.0,0.25,20.34375,1.6875,3.0,7.75,4.75,7.1328125,14.328125,126.375,17.09375,3.0,11.0,19.5,14.75,34.0,1.0,11.859375,52.15625,Red
24.875,26.0,0.3306249999999999,11.5,27.8125,0.5,1.5,1.0,24.5,21.6875,46.5,1.0,29.1875,6.3125,20.0625,2.0,24.0,0.0,3.0,38.5,Blue
4.4539794921875,30.0,0.6688232421875,10.00390625,0.844482421875,2.0234375,7.755859375,5.322265625,18.43359375,25.4986572265625,420.33203125,3.00390625,2.577392578125,3.18017578125,9.02392578125,11.0625,34.0,0.376220703125,7.998046875,14.696044921875,Red
2.75,22.0,0.41875,36.4375,4.375,4.625,14.9375,7.5,5.3125,5.25,98.875,17.625,5.375,1.125,15.0,3.75,23.0,3.5,18.375,57.125,Blue
23.5,33.0,0.4,19.19140625,16.5,6.0,8.0,1.0,0.5,15.0,80.0,2.5,28.0,8.5,7.0,4.375,26.0,1.0,13.25,51.5,Red
12.703125,30.0,0.56859375,19.125,7.0625,5.59375,9.25,16.09375,14.59375,8.03125,117.53125,0.296875,18.390625,6.375,6.328125,6.15625,35.0,0.0,10.625,16.9375,Red
22.71875,28.0,0.405546875,21.5,7.115234375,6.956298828125,1.9296875,1.0,3.0,27.0,46.75,8.423828125,7.453125,10.296875,39.5009765625,2.0,26.0,1.5,4.375,53.05419921875,Red
27.625,28.0,0.3,30.625,3.25,3.46875,4.25,1.71875,0.0,14.375,27.875,0.125,15.75,7.375,25.625,2.28125,25.0,0.75,5.75,57.625,Red
27.25,25.0,0.455,24.0,6.3125,8.625,9.0,11.9150390625,13.0,22.0,197.0,2.875,19.5,4.5625,12.1007080078125,20.5,26.0,1.5,10.9453125,40.5,Red
0.0,34.0,0.0,1.5,0.0,0.0,1.0,1.25,10.75,0.0,0.0,8.5,0.0,0.0,8.0,9.25,20.0,1.0,1.0,13.0,Red
4.0,30.0,0.5,14.25,0.0,5.5,4.75,4.25,1.0,3.0,43.0,0.0,0.0,2.0,3.0,4.75,37.0,0.0,6.5,8.0,Red
15.0,27.0,0.3299999999999999,45.0,4.5,2.125,3.187286376953125,0.0,0.5,11.5,91.151123046875,9.0,3.5,12.5,34.5,3.0,22.0,0.5,0.5,61.0,Red
6.0,28.0,0.5,11.0,1.0,11.0,5.0,17.0,4.0,11.0,415.0,0.0,2.0,0.0,3.0,10.0,30.0,0.0,5.0,6.0,Blue
